# DISTANCE:     AVE_GOFR:        ERROR:
  3.231652e-02  0.000000e+00  0.000000e+00
  9.694956e-02  0.000000e+00  0.000000e+00
  1.615826e-01  0.000000e+00  0.000000e+00
  2.262156e-01  0.000000e+00  0.000000e+00
  2.908487e-01  0.000000e+00  0.000000e+00
  3.554817e-01  0.000000e+00  0.000000e+00
  4.201148e-01  0.000000e+00  0.000000e+00
  4.847478e-01  0.000000e+00  0.000000e+00
  5.493808e-01  0.000000e+00  0.000000e+00
  6.140139e-01  0.000000e+00  0.000000e+00
  6.786469e-01  0.000000e+00  0.000000e+00
  7.432800e-01  0.000000e+00  0.000000e+00
  8.079130e-01  0.000000e+00  0.000000e+00
  8.725460e-01  7.971930e-04  5.163660e-05
  9.371791e-01  1.484241e-01  7.348892e-04
  1.001812e+00  1.065026e+00  2.652936e-03
  1.066445e+00  2.048169e+00  4.166147e-03
  1.131078e+00  2.264101e+00  4.059673e-03
  1.195711e+00  2.087730e+00  3.562464e-03
  1.260344e+00  1.833580e+00  3.397211e-03
  1.324977e+00  1.617310e+00  2.139352e-03
  1.389610e+00  1.453178e+00  2.598342e-03
  1.454243e+00  1.334120e+00  2.303263e-03
  1.518876e+00  1.250444e+00  2.251083e-03
  1.583509e+00  1.188360e+00  1.612358e-03
  1.648143e+00  1.143077e+00  1.495415e-03
  1.712776e+00  1.112466e+00  1.376094e-03
  1.777409e+00  1.091824e+00  1.323596e-03
  1.842042e+00  1.075940e+00  1.426081e-03
  1.906675e+00  1.064797e+00  1.377430e-03
  1.971308e+00  1.060940e+00  1.178077e-03
  2.035941e+00  1.057620e+00  9.870547e-04
  2.100574e+00  1.054386e+00  1.171345e-03
  2.165207e+00  1.051588e+00  1.108341e-03
  2.229840e+00  1.047213e+00  1.254913e-03
  2.294473e+00  1.043895e+00  8.219472e-04
  2.359106e+00  1.038065e+00  1.033106e-03
  2.423739e+00  1.031022e+00  8.435014e-04
  2.488372e+00  1.025990e+00  9.698346e-04
  2.553005e+00  1.022646e+00  9.224906e-04
  2.617638e+00  1.018613e+00  9.284549e-04
  2.682271e+00  1.014219e+00  7.354461e-04
  2.746904e+00  1.010620e+00  8.779351e-04
  2.811537e+00  1.007885e+00  8.850617e-04
  2.876170e+00  1.005203e+00  6.777440e-04
  2.940803e+00  1.003280e+00  8.174151e-04
  3.005436e+00  1.002334e+00  7.101182e-04
  3.070069e+00  9.994272e-01  6.708278e-04
  3.134702e+00  9.995254e-01  6.251555e-04
  3.199336e+00  9.979395e-01  8.551557e-04
  3.263969e+00  9.968879e-01  7.304555e-04
  3.328602e+00  9.968008e-01  5.140957e-04
  3.393235e+00  9.949851e-01  6.435089e-04
  3.457868e+00  9.941944e-01  7.478396e-04
  3.522501e+00  9.941082e-01  6.087982e-04
  3.587134e+00  9.939941e-01  5.438923e-04
  3.651767e+00  9.926224e-01  6.292643e-04
  3.716400e+00  9.915432e-01  5.810928e-04
  3.781033e+00  9.912890e-01  5.816316e-04
  3.845666e+00  9.896801e-01  5.864927e-04
  3.910299e+00  9.897270e-01  4.842435e-04
  3.974932e+00  9.891367e-01  5.173606e-04
  4.039565e+00  9.891554e-01  4.511915e-04
  4.104198e+00  9.886207e-01  5.752656e-04
  4.168831e+00  9.889026e-01  6.305974e-04
  4.233464e+00  9.888232e-01  5.773864e-04
  4.298097e+00  9.879368e-01  6.008217e-04
  4.362730e+00  9.878127e-01  4.410811e-04
  4.427363e+00  9.882230e-01  4.465222e-04
  4.491996e+00  9.882976e-01  4.410210e-04
  4.556629e+00  9.879864e-01  4.772061e-04
  4.621262e+00  9.876007e-01  5.110306e-04
  4.685895e+00  9.877198e-01  4.332110e-04
  4.750528e+00  9.877606e-01  4.446101e-04
  4.815162e+00  9.868524e-01  4.975494e-04
  4.879795e+00  9.871115e-01  3.461942e-04
  4.944428e+00  9.866643e-01  4.114544e-04
  5.009061e+00  9.866248e-01  3.194712e-04
  5.073694e+00  9.860925e-01  3.486199e-04
  5.138327e+00  9.861051e-01  5.295026e-04
  5.202960e+00  9.860539e-01  4.065408e-04
  5.267593e+00  9.870060e-01  3.497887e-04
  5.332226e+00  9.863178e-01  4.051071e-04
  5.396859e+00  9.859338e-01  4.025535e-04
  5.461492e+00  9.859476e-01  3.942951e-04
  5.526125e+00  9.868090e-01  3.904795e-04
  5.590758e+00  9.862722e-01  3.695609e-04
  5.655391e+00  9.865821e-01  4.205105e-04
  5.720024e+00  9.853144e-01  3.383710e-04
  5.784657e+00  9.861963e-01  3.477974e-04
  5.849290e+00  9.864878e-01  3.938142e-04
  5.913923e+00  9.862725e-01  3.700424e-04
  5.978556e+00  9.861553e-01  3.655017e-04
  6.043189e+00  9.855257e-01  3.580920e-04
  6.107822e+00  9.857414e-01  4.049972e-04
  6.172455e+00  9.853015e-01  2.999720e-04
  6.237088e+00  9.864203e-01  3.044421e-04
  6.301721e+00  9.860794e-01  3.245445e-04
  6.366355e+00  9.860060e-01  3.155487e-04
  6.430988e+00  9.854476e-01  3.297624e-04
