# DISTANCE:     AVE_GOFR:        ERROR:
  3.231652e-02  0.000000e+00  0.000000e+00
  9.694956e-02  0.000000e+00  0.000000e+00
  1.615826e-01  0.000000e+00  0.000000e+00
  2.262156e-01  0.000000e+00  0.000000e+00
  2.908487e-01  0.000000e+00  0.000000e+00
  3.554817e-01  0.000000e+00  0.000000e+00
  4.201148e-01  0.000000e+00  0.000000e+00
  4.847478e-01  0.000000e+00  0.000000e+00
  5.493808e-01  0.000000e+00  0.000000e+00
  6.140139e-01  0.000000e+00  0.000000e+00
  6.786469e-01  0.000000e+00  0.000000e+00
  7.432800e-01  0.000000e+00  0.000000e+00
  8.079130e-01  0.000000e+00  0.000000e+00
  8.725460e-01  8.381554e-04  3.542705e-05
  9.371791e-01  1.478257e-01  4.728570e-04
  1.001812e+00  1.066199e+00  1.451886e-03
  1.066445e+00  2.043605e+00  2.409204e-03
  1.131078e+00  2.267798e+00  2.378603e-03
  1.195711e+00  2.087732e+00  2.328332e-03
  1.260344e+00  1.836944e+00  2.038562e-03
  1.324977e+00  1.616157e+00  1.454138e-03
  1.389610e+00  1.454277e+00  1.490006e-03
  1.454243e+00  1.335427e+00  1.241055e-03
  1.518876e+00  1.250927e+00  1.180658e-03
  1.583509e+00  1.188246e+00  9.654361e-04
  1.648143e+00  1.144458e+00  8.311028e-04
  1.712776e+00  1.111227e+00  8.879810e-04
  1.777409e+00  1.090579e+00  8.635364e-04
  1.842042e+00  1.074701e+00  8.210712e-04
  1.906675e+00  1.065503e+00  8.152226e-04
  1.971308e+00  1.061170e+00  7.129623e-04
  2.035941e+00  1.057087e+00  6.577040e-04
  2.100574e+00  1.055078e+00  7.223235e-04
  2.165207e+00  1.051924e+00  7.095379e-04
  2.229840e+00  1.047678e+00  6.824091e-04
  2.294473e+00  1.043110e+00  5.787089e-04
  2.359106e+00  1.038279e+00  5.998825e-04
  2.423739e+00  1.031668e+00  5.121814e-04
  2.488372e+00  1.026161e+00  6.076544e-04
  2.553005e+00  1.021969e+00  5.535202e-04
  2.617638e+00  1.018781e+00  5.099204e-04
  2.682271e+00  1.013614e+00  5.190881e-04
  2.746904e+00  1.010942e+00  5.190337e-04
  2.811537e+00  1.007921e+00  5.080123e-04
  2.876170e+00  1.004762e+00  4.728547e-04
  2.940803e+00  1.003628e+00  4.314088e-04
  3.005436e+00  1.002066e+00  4.814014e-04
  3.070069e+00  9.999478e-01  4.362748e-04
  3.134702e+00  9.989831e-01  4.366416e-04
  3.199336e+00  9.973551e-01  4.504742e-04
  3.263969e+00  9.968629e-01  4.219277e-04
  3.328602e+00  9.957866e-01  3.639537e-04
  3.393235e+00  9.952799e-01  3.518461e-04
  3.457868e+00  9.940064e-01  4.155331e-04
  3.522501e+00  9.934594e-01  3.912274e-04
  3.587134e+00  9.934161e-01  3.645091e-04
  3.651767e+00  9.926191e-01  3.919801e-04
  3.716400e+00  9.915087e-01  3.781938e-04
  3.781033e+00  9.911196e-01  3.387504e-04
  3.845666e+00  9.899929e-01  3.446791e-04
  3.910299e+00  9.898901e-01  3.502117e-04
  3.974932e+00  9.894426e-01  3.467014e-04
  4.039565e+00  9.894749e-01  3.203082e-04
  4.104198e+00  9.889377e-01  3.184693e-04
  4.168831e+00  9.886753e-01  3.530740e-04
  4.233464e+00  9.884701e-01  3.363181e-04
  4.298097e+00  9.878369e-01  3.399503e-04
  4.362730e+00  9.874589e-01  2.874178e-04
  4.427363e+00  9.877833e-01  3.086865e-04
  4.491996e+00  9.875685e-01  3.013727e-04
  4.556629e+00  9.873470e-01  2.986734e-04
  4.621262e+00  9.874290e-01  3.044802e-04
  4.685895e+00  9.873433e-01  2.385113e-04
  4.750528e+00  9.873590e-01  2.976198e-04
  4.815162e+00  9.871870e-01  2.775446e-04
  4.879795e+00  9.870570e-01  2.480237e-04
  4.944428e+00  9.866191e-01  2.434938e-04
  5.009061e+00  9.868221e-01  2.363531e-04
  5.073694e+00  9.860374e-01  2.205035e-04
  5.138327e+00  9.859362e-01  2.689327e-04
  5.202960e+00  9.862176e-01  2.487357e-04
  5.267593e+00  9.864569e-01  2.599251e-04
  5.332226e+00  9.860364e-01  2.272905e-04
  5.396859e+00  9.859962e-01  2.504487e-04
  5.461492e+00  9.860371e-01  2.355699e-04
  5.526125e+00  9.861451e-01  2.286114e-04
  5.590758e+00  9.862741e-01  2.222862e-04
  5.655391e+00  9.861896e-01  2.181839e-04
  5.720024e+00  9.857037e-01  2.344669e-04
  5.784657e+00  9.861850e-01  2.234969e-04
  5.849290e+00  9.862362e-01  2.543806e-04
  5.913923e+00  9.860063e-01  2.560954e-04
  5.978556e+00  9.860011e-01  2.062892e-04
  6.043189e+00  9.858348e-01  2.087305e-04
  6.107822e+00  9.859022e-01  2.263485e-04
  6.172455e+00  9.854812e-01  1.933866e-04
  6.237088e+00  9.862653e-01  2.319891e-04
  6.301721e+00  9.858345e-01  1.959802e-04
  6.366355e+00  9.857164e-01  1.993861e-04
  6.430988e+00  9.857204e-01  2.005084e-04
