# DISTANCE:     AVE_GOFR:        ERROR:
  3.231652e-02  0.000000e+00  0.000000e+00
  9.694956e-02  0.000000e+00  0.000000e+00
  1.615826e-01  0.000000e+00  0.000000e+00
  2.262156e-01  0.000000e+00  0.000000e+00
  2.908487e-01  0.000000e+00  0.000000e+00
  3.554817e-01  0.000000e+00  0.000000e+00
  4.201148e-01  0.000000e+00  0.000000e+00
  4.847478e-01  0.000000e+00  0.000000e+00
  5.493808e-01  0.000000e+00  0.000000e+00
  6.140139e-01  0.000000e+00  0.000000e+00
  6.786469e-01  0.000000e+00  0.000000e+00
  7.432800e-01  0.000000e+00  0.000000e+00
  8.079130e-01  0.000000e+00  0.000000e+00
  8.725460e-01  8.684502e-04  3.928789e-05
  9.371791e-01  1.477443e-01  5.223381e-04
  1.001812e+00  1.065590e+00  1.652810e-03
  1.066445e+00  2.044151e+00  2.657296e-03
  1.131078e+00  2.268689e+00  2.509384e-03
  1.195711e+00  2.087256e+00  2.484693e-03
  1.260344e+00  1.835461e+00  2.292611e-03
  1.324977e+00  1.617148e+00  1.547378e-03
  1.389610e+00  1.454355e+00  1.611082e-03
  1.454243e+00  1.334739e+00  1.344647e-03
  1.518876e+00  1.251168e+00  1.347760e-03
  1.583509e+00  1.188492e+00  1.094158e-03
  1.648143e+00  1.144498e+00  8.496951e-04
  1.712776e+00  1.110826e+00  9.578580e-04
  1.777409e+00  1.090076e+00  9.123200e-04
  1.842042e+00  1.074581e+00  9.209684e-04
  1.906675e+00  1.064907e+00  8.755910e-04
  1.971308e+00  1.061343e+00  7.596205e-04
  2.035941e+00  1.057578e+00  6.893120e-04
  2.100574e+00  1.054642e+00  7.936159e-04
  2.165207e+00  1.052138e+00  7.641154e-04
  2.229840e+00  1.047122e+00  7.288643e-04
  2.294473e+00  1.043392e+00  6.412192e-04
  2.359106e+00  1.037977e+00  6.571574e-04
  2.423739e+00  1.031112e+00  5.450885e-04
  2.488372e+00  1.025964e+00  6.719210e-04
  2.553005e+00  1.021917e+00  6.061374e-04
  2.617638e+00  1.018536e+00  5.572560e-04
  2.682271e+00  1.013207e+00  5.633571e-04
  2.746904e+00  1.010425e+00  5.684214e-04
  2.811537e+00  1.007707e+00  5.617996e-04
  2.876170e+00  1.004849e+00  4.778882e-04
  2.940803e+00  1.003524e+00  4.838653e-04
  3.005436e+00  1.001780e+00  5.340396e-04
  3.070069e+00  9.999612e-01  4.787711e-04
  3.134702e+00  9.989979e-01  4.487796e-04
  3.199336e+00  9.972523e-01  5.146382e-04
  3.263969e+00  9.965977e-01  4.487528e-04
  3.328602e+00  9.961566e-01  3.827419e-04
  3.393235e+00  9.952562e-01  3.930556e-04
  3.457868e+00  9.941347e-01  4.723150e-04
  3.522501e+00  9.938404e-01  4.126174e-04
  3.587134e+00  9.934319e-01  3.909201e-04
  3.651767e+00  9.925026e-01  4.230150e-04
  3.716400e+00  9.912774e-01  4.189346e-04
  3.781033e+00  9.911234e-01  3.697992e-04
  3.845666e+00  9.902334e-01  3.789975e-04
  3.910299e+00  9.899478e-01  3.677242e-04
  3.974932e+00  9.891100e-01  3.818954e-04
  4.039565e+00  9.897374e-01  3.346473e-04
  4.104198e+00  9.888057e-01  3.478328e-04
  4.168831e+00  9.886301e-01  4.033759e-04
  4.233464e+00  9.884523e-01  3.609222e-04
  4.298097e+00  9.879012e-01  3.775666e-04
  4.362730e+00  9.876521e-01  3.061669e-04
  4.427363e+00  9.879297e-01  3.157243e-04
  4.491996e+00  9.877474e-01  3.249855e-04
  4.556629e+00  9.876274e-01  3.207351e-04
  4.621262e+00  9.872013e-01  3.263749e-04
  4.685895e+00  9.873215e-01  2.670542e-04
  4.750528e+00  9.874004e-01  3.351532e-04
  4.815162e+00  9.872228e-01  3.161253e-04
  4.879795e+00  9.872218e-01  2.623961e-04
  4.944428e+00  9.866739e-01  2.712371e-04
  5.009061e+00  9.868334e-01  2.558274e-04
  5.073694e+00  9.860401e-01  2.414921e-04
  5.138327e+00  9.859777e-01  2.953752e-04
  5.202960e+00  9.860521e-01  2.499856e-04
  5.267593e+00  9.865197e-01  2.732358e-04
  5.332226e+00  9.861177e-01  2.534495e-04
  5.396859e+00  9.860179e-01  2.772410e-04
  5.461492e+00  9.859673e-01  2.600068e-04
  5.526125e+00  9.862390e-01  2.426772e-04
  5.590758e+00  9.862802e-01  2.459072e-04
  5.655391e+00  9.861429e-01  2.402338e-04
  5.720024e+00  9.857324e-01  2.483169e-04
  5.784657e+00  9.863266e-01  2.285455e-04
  5.849290e+00  9.862746e-01  2.811105e-04
  5.913923e+00  9.860611e-01  2.616075e-04
  5.978556e+00  9.861257e-01  2.261203e-04
  6.043189e+00  9.858976e-01  2.242110e-04
  6.107822e+00  9.857574e-01  2.527228e-04
  6.172455e+00  9.855083e-01  1.923218e-04
  6.237088e+00  9.865152e-01  2.310456e-04
  6.301721e+00  9.857794e-01  2.179899e-04
  6.366355e+00  9.856976e-01  2.131729e-04
  6.430988e+00  9.858080e-01  2.196502e-04
