# DISTANCE:     AVE_GOFR:        ERROR:
  3.231652e-02  0.000000e+00  0.000000e+00
  9.694956e-02  0.000000e+00  0.000000e+00
  1.615826e-01  0.000000e+00  0.000000e+00
  2.262156e-01  0.000000e+00  0.000000e+00
  2.908487e-01  0.000000e+00  0.000000e+00
  3.554817e-01  0.000000e+00  0.000000e+00
  4.201148e-01  0.000000e+00  0.000000e+00
  4.847478e-01  0.000000e+00  0.000000e+00
  5.493808e-01  0.000000e+00  0.000000e+00
  6.140139e-01  0.000000e+00  0.000000e+00
  6.786469e-01  0.000000e+00  0.000000e+00
  7.432800e-01  0.000000e+00  0.000000e+00
  8.079130e-01  0.000000e+00  0.000000e+00
  8.725460e-01  8.632853e-04  4.003331e-05
  9.371791e-01  1.478453e-01  5.302558e-04
  1.001812e+00  1.065501e+00  1.676288e-03
  1.066445e+00  2.044791e+00  2.683424e-03
  1.131078e+00  2.268980e+00  2.560357e-03
  1.195711e+00  2.087648e+00  2.528964e-03
  1.260344e+00  1.835291e+00  2.301614e-03
  1.324977e+00  1.616983e+00  1.581165e-03
  1.389610e+00  1.454036e+00  1.583542e-03
  1.454243e+00  1.335070e+00  1.357204e-03
  1.518876e+00  1.251237e+00  1.374982e-03
  1.583509e+00  1.188581e+00  1.113282e-03
  1.648143e+00  1.144558e+00  8.672918e-04
  1.712776e+00  1.110998e+00  9.721094e-04
  1.777409e+00  1.089944e+00  9.299617e-04
  1.842042e+00  1.074564e+00  9.431719e-04
  1.906675e+00  1.065235e+00  8.598900e-04
  1.971308e+00  1.061499e+00  7.694302e-04
  2.035941e+00  1.057611e+00  7.016373e-04
  2.100574e+00  1.054699e+00  8.114021e-04
  2.165207e+00  1.052046e+00  7.633170e-04
  2.229840e+00  1.047048e+00  7.445966e-04
  2.294473e+00  1.043566e+00  6.443332e-04
  2.359106e+00  1.038022e+00  6.626231e-04
  2.423739e+00  1.031358e+00  5.296313e-04
  2.488372e+00  1.026003e+00  6.813338e-04
  2.553005e+00  1.021920e+00  6.084014e-04
  2.617638e+00  1.018595e+00  5.694379e-04
  2.682271e+00  1.013173e+00  5.745379e-04
  2.746904e+00  1.010407e+00  5.822936e-04
  2.811537e+00  1.007783e+00  5.731022e-04
  2.876170e+00  1.004829e+00  4.893452e-04
  2.940803e+00  1.003396e+00  4.850837e-04
  3.005436e+00  1.001797e+00  5.469966e-04
  3.070069e+00  9.999603e-01  4.872182e-04
  3.134702e+00  9.991139e-01  4.478173e-04
  3.199336e+00  9.971791e-01  5.244327e-04
  3.263969e+00  9.966006e-01  4.573889e-04
  3.328602e+00  9.962150e-01  3.869867e-04
  3.393235e+00  9.952312e-01  4.022374e-04
  3.457868e+00  9.941384e-01  4.811463e-04
  3.522501e+00  9.938749e-01  4.220469e-04
  3.587134e+00  9.933737e-01  3.983938e-04
  3.651767e+00  9.925486e-01  4.321053e-04
  3.716400e+00  9.913348e-01  4.248415e-04
  3.781033e+00  9.911683e-01  3.775632e-04
  3.845666e+00  9.902691e-01  3.874548e-04
  3.910299e+00  9.898470e-01  3.696724e-04
  3.974932e+00  9.891449e-01  3.894163e-04
  4.039565e+00  9.896382e-01  3.352465e-04
  4.104198e+00  9.888411e-01  3.554847e-04
  4.168831e+00  9.886787e-01  4.096891e-04
  4.233464e+00  9.883676e-01  3.619414e-04
  4.298097e+00  9.878406e-01  3.789887e-04
  4.362730e+00  9.876513e-01  3.134016e-04
  4.427363e+00  9.879054e-01  3.229004e-04
  4.491996e+00  9.877611e-01  3.299676e-04
  4.556629e+00  9.876801e-01  3.262559e-04
  4.621262e+00  9.871835e-01  3.336747e-04
  4.685895e+00  9.873347e-01  2.733867e-04
  4.750528e+00  9.874352e-01  3.412812e-04
  4.815162e+00  9.872663e-01  3.158209e-04
  4.879795e+00  9.872049e-01  2.683171e-04
  4.944428e+00  9.867177e-01  2.754867e-04
  5.009061e+00  9.868246e-01  2.620674e-04
  5.073694e+00  9.860638e-01  2.439152e-04
  5.138327e+00  9.859707e-01  3.026230e-04
  5.202960e+00  9.860653e-01  2.534451e-04
  5.267593e+00  9.865017e-01  2.796847e-04
  5.332226e+00  9.861408e-01  2.589796e-04
  5.396859e+00  9.860885e-01  2.775971e-04
  5.461492e+00  9.859976e-01  2.615744e-04
  5.526125e+00  9.862338e-01  2.468075e-04
  5.590758e+00  9.863048e-01  2.509271e-04
  5.655391e+00  9.861382e-01  2.461243e-04
  5.720024e+00  9.856974e-01  2.529368e-04
  5.784657e+00  9.862420e-01  2.258665e-04
  5.849290e+00  9.862419e-01  2.845571e-04
  5.913923e+00  9.860564e-01  2.679608e-04
  5.978556e+00  9.860814e-01  2.294913e-04
  6.043189e+00  9.858809e-01  2.293148e-04
  6.107822e+00  9.857450e-01  2.586083e-04
  6.172455e+00  9.855293e-01  1.963040e-04
  6.237088e+00  9.865386e-01  2.357302e-04
  6.301721e+00  9.858105e-01  2.194919e-04
  6.366355e+00  9.856926e-01  2.184077e-04
  6.430988e+00  9.858672e-01  2.210360e-04
