#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  3.441229e-01  3.441229e-01  0.000000e+00
             2  3.507098e-01  3.474163e-01  2.328828e-03
             3  3.451158e-01  3.466495e-01  1.674053e-03
             4  3.383417e-01  3.445725e-01  2.193543e-03
             5  3.420966e-01  3.440773e-01  1.809867e-03
             6  3.466256e-01  3.445020e-01  1.557257e-03
             7  3.458925e-01  3.447007e-01  1.347401e-03
             8  3.454134e-01  3.447898e-01  1.181917e-03
             9  3.473546e-01  3.450748e-01  1.084406e-03
            10  3.388908e-01  3.444564e-01  1.138717e-03
            11  3.513575e-01  3.450837e-01  1.195599e-03
            12  3.444153e-01  3.450280e-01  1.097263e-03
            13  3.470520e-01  3.451837e-01  1.023844e-03
            14  3.466217e-01  3.452864e-01  9.558504e-04
            15  3.518716e-01  3.457255e-01  9.878128e-04
            16  3.505120e-01  3.460246e-01  9.703185e-04
            17  3.471884e-01  3.460931e-01  9.156527e-04
            18  3.502058e-01  3.463216e-01  8.928347e-04
            19  3.414122e-01  3.460632e-01  8.824409e-04
            20  3.496426e-01  3.462421e-01  8.562756e-04
            21  3.479229e-01  3.463222e-01  8.192327e-04
            22  3.376018e-01  3.459258e-01  8.726352e-04
            23  3.376274e-01  3.455650e-01  9.062187e-04
            24  3.468825e-01  3.456199e-01  8.701208e-04
            25  3.439522e-01  3.455532e-01  8.378691e-04
            26  3.434805e-01  3.454735e-01  8.094270e-04
            27  3.473224e-01  3.455419e-01  7.823396e-04
            28  3.511565e-01  3.457425e-01  7.796731e-04
            29  3.431341e-01  3.456525e-01  7.579580e-04
            30  3.493704e-01  3.457765e-01  7.427549e-04
            31  3.544155e-01  3.460551e-01  7.692999e-04
            32  3.523832e-01  3.462529e-01  7.702569e-04
            33  3.526443e-01  3.464466e-01  7.708814e-04
            34  3.440695e-01  3.463766e-01  7.513720e-04
            35  3.432761e-01  3.462881e-01  7.351079e-04
            36  3.479932e-01  3.463354e-01  7.162125e-04
            37  3.578221e-01  3.466459e-01  7.611719e-04
            38  3.549071e-01  3.468633e-01  7.715627e-04
            39  3.516807e-01  3.469868e-01  7.616028e-04
            40  3.558848e-01  3.472093e-01  7.743684e-04
            41  3.494595e-01  3.472641e-01  7.574238e-04
            42  3.373899e-01  3.470290e-01  7.750183e-04
            43  3.461707e-01  3.470091e-01  7.572516e-04
            44  3.468521e-01  3.470055e-01  7.400498e-04
            45  3.404465e-01  3.468598e-01  7.378184e-04
            46  3.478195e-01  3.468806e-01  7.220738e-04
            47  3.545066e-01  3.470429e-01  7.247112e-04
            48  3.634187e-01  3.473840e-01  7.858233e-04
            49  3.466454e-01  3.473690e-01  7.699307e-04
            50  3.369537e-01  3.471607e-01  7.822031e-04
            51  3.482549e-01  3.471821e-01  7.671600e-04
            52  3.545581e-01  3.473240e-01  7.654079e-04
            53  3.555615e-01  3.474794e-01  7.665844e-04
            54  3.484485e-01  3.474973e-01  7.525984e-04
            55  3.468545e-01  3.474856e-01  7.390055e-04
            56  3.474872e-01  3.474857e-01  7.258090e-04
            57  3.455208e-01  3.474512e-01  7.138936e-04
            58  3.493041e-01  3.474831e-01  7.022996e-04
            59  3.527472e-01  3.475724e-01  6.960405e-04
            60  3.463619e-01  3.475522e-01  6.847322e-04
            61  3.410214e-01  3.474451e-01  6.818255e-04
            62  3.464210e-01  3.474286e-01  6.710284e-04
            63  3.486121e-01  3.474474e-01  6.606400e-04
            64  3.469814e-01  3.474401e-01  6.503577e-04
            65  3.516645e-01  3.475051e-01  6.435913e-04
            66  3.472722e-01  3.475016e-01  6.338496e-04
            67  3.456734e-01  3.474743e-01  6.249761e-04
            68  3.501744e-01  3.475140e-01  6.170454e-04
            69  3.477609e-01  3.475176e-01  6.081131e-04
            70  3.481446e-01  3.475265e-01  5.994918e-04
            71  3.459289e-01  3.475040e-01  5.914704e-04
            72  3.463317e-01  3.474878e-01  5.834796e-04
            73  3.477743e-01  3.474917e-01  5.754999e-04
            74  3.459599e-01  3.474710e-01  5.680950e-04
            75  3.384494e-01  3.473507e-01  5.731138e-04
            76  3.518487e-01  3.474099e-01  5.686206e-04
            77  3.456393e-01  3.473869e-01  5.617006e-04
            78  3.481573e-01  3.473968e-01  5.545862e-04
            79  3.442693e-01  3.473572e-01  5.489772e-04
            80  3.544817e-01  3.474462e-01  5.492909e-04
            81  3.575787e-01  3.475713e-01  5.565712e-04
            82  3.503100e-01  3.476047e-01  5.507849e-04
            83  3.493304e-01  3.476255e-01  5.445412e-04
            84  3.400506e-01  3.475353e-01  5.454744e-04
            85  3.563463e-01  3.476390e-01  5.488179e-04
            86  3.493462e-01  3.476588e-01  5.427952e-04
            87  3.494888e-01  3.476799e-01  5.369635e-04
            88  3.483499e-01  3.476875e-01  5.309156e-04
            89  3.428912e-01  3.476336e-01  5.276783e-04
            90  3.399481e-01  3.475482e-01  5.286798e-04
            91  3.361960e-01  3.474235e-01  5.373868e-04
            92  3.452203e-01  3.473995e-01  5.320789e-04
            93  3.438440e-01  3.473613e-01  5.277294e-04
            94  3.437454e-01  3.473228e-01  5.235153e-04
            95  3.580264e-01  3.474355e-01  5.299901e-04
            96  3.497004e-01  3.474591e-01  5.249943e-04
            97  3.436608e-01  3.474199e-01  5.210402e-04
            98  3.510808e-01  3.474573e-01  5.170609e-04
            99  3.482363e-01  3.474651e-01  5.118979e-04
           100  3.420853e-01  3.474113e-01  5.095981e-04
