#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  2.855645e-01  2.855645e-01  0.000000e+00
             2  2.838474e-01  2.847059e-01  6.071110e-04
             3  2.883443e-01  2.859187e-01  1.069759e-03
             4  2.863498e-01  2.860265e-01  8.077301e-04
             5  2.902869e-01  2.868786e-01  9.991908e-04
             6  2.837415e-01  2.863557e-01  9.597581e-04
             7  2.824570e-01  2.857988e-01  9.708956e-04
             8  2.827438e-01  2.854169e-01  9.215771e-04
             9  2.862876e-01  2.855136e-01  8.242417e-04
            10  2.840077e-01  2.853631e-01  7.554490e-04
            11  2.928497e-01  2.860437e-01  9.448626e-04
            12  2.788276e-01  2.854423e-01  1.040021e-03
            13  2.905577e-01  2.858358e-01  1.031777e-03
            14  2.864489e-01  2.858796e-01  9.590072e-04
            15  2.842846e-01  2.857733e-01  9.009495e-04
            16  2.858993e-01  2.857811e-01  8.446746e-04
            17  2.887856e-01  2.859579e-01  8.132673e-04
            18  2.976326e-01  2.866065e-01  9.936105e-04
            19  2.855301e-01  2.865498e-01  9.429288e-04
            20  2.782750e-01  2.861361e-01  9.823693e-04
            21  2.971857e-01  2.866623e-01  1.067240e-03
            22  2.822535e-01  2.864619e-01  1.037372e-03
            23  2.874568e-01  2.865051e-01  9.931709e-04
            24  2.867813e-01  2.865166e-01  9.518554e-04
            25  2.843583e-01  2.864303e-01  9.176879e-04
            26  2.878156e-01  2.864836e-01  8.839377e-04
            27  2.967647e-01  2.868644e-01  9.296052e-04
            28  2.916490e-01  2.870352e-01  9.119754e-04
            29  2.847696e-01  2.869571e-01  8.838679e-04
            30  2.887475e-01  2.870168e-01  8.564181e-04
            31  2.883772e-01  2.870607e-01  8.299153e-04
            32  2.907306e-01  2.871754e-01  8.118661e-04
            33  2.887862e-01  2.872242e-01  7.887302e-04
            34  2.918964e-01  2.873616e-01  7.774112e-04
            35  2.872843e-01  2.873594e-01  7.552026e-04
            36  2.816761e-01  2.872015e-01  7.505441e-04
            37  2.858056e-01  2.871638e-01  7.312068e-04
            38  2.848236e-01  2.871022e-01  7.145532e-04
            39  2.875452e-01  2.871136e-01  6.963216e-04
            40  2.879585e-01  2.871347e-01  6.792339e-04
            41  2.851432e-01  2.870861e-01  6.644016e-04
            42  2.866972e-01  2.870769e-01  6.486471e-04
            43  2.875145e-01  2.870870e-01  6.336421e-04
            44  2.813463e-01  2.869566e-01  6.325309e-04
            45  2.847080e-01  2.869066e-01  6.204452e-04
            46  2.834801e-01  2.868321e-01  6.114124e-04
            47  2.867335e-01  2.868300e-01  5.984072e-04
            48  2.915441e-01  2.869282e-01  5.939448e-04
            49  2.913548e-01  2.870186e-01  5.886536e-04
            50  2.873927e-01  2.870260e-01  5.769281e-04
            51  2.921285e-01  2.871261e-01  5.742251e-04
            52  2.922230e-01  2.872241e-01  5.714866e-04
            53  2.904509e-01  2.872850e-01  5.639376e-04
            54  2.852947e-01  2.872481e-01  5.546974e-04
            55  2.879356e-01  2.872606e-01  5.447528e-04
            56  2.807233e-01  2.871439e-01  5.473903e-04
            57  2.847895e-01  2.871026e-01  5.393431e-04
            58  2.875275e-01  2.871099e-01  5.300939e-04
            59  2.894758e-01  2.871500e-01  5.226238e-04
            60  2.884173e-01  2.871711e-01  5.143400e-04
            61  2.828916e-01  2.871010e-01  5.106705e-04
            62  2.944694e-01  2.872198e-01  5.160775e-04
            63  2.889522e-01  2.872473e-01  5.086179e-04
            64  2.877390e-01  2.872550e-01  5.007287e-04
            65  2.859349e-01  2.872347e-01  4.934369e-04
            66  2.829489e-01  2.871698e-01  4.902148e-04
            67  2.899183e-01  2.872108e-01  4.846117e-04
            68  2.875954e-01  2.872164e-01  4.775180e-04
            69  2.897608e-01  2.872533e-01  4.720191e-04
            70  2.910400e-01  2.873074e-01  4.683656e-04
            71  2.784796e-01  2.871831e-01  4.779877e-04
            72  2.844115e-01  2.871446e-01  4.728965e-04
            73  2.902640e-01  2.871873e-01  4.683451e-04
            74  2.831439e-01  2.871327e-01  4.651926e-04
            75  2.855808e-01  2.871120e-01  4.594500e-04
            76  2.913779e-01  2.871681e-01  4.568203e-04
            77  2.882367e-01  2.871820e-01  4.510983e-04
            78  2.810240e-01  2.871030e-01  4.521708e-04
            79  2.818384e-01  2.870364e-01  4.513311e-04
            80  2.826851e-01  2.869820e-01  4.489550e-04
            81  2.975615e-01  2.871126e-01  4.620206e-04
            82  2.927953e-01  2.871819e-01  4.615543e-04
            83  2.948173e-01  2.872739e-01  4.650707e-04
            84  2.864479e-01  2.872641e-01  4.596381e-04
            85  2.917988e-01  2.873174e-01  4.573162e-04
            86  2.880803e-01  2.873263e-01  4.520846e-04
            87  2.880920e-01  2.873351e-01  4.469739e-04
            88  2.848465e-01  2.873068e-01  4.427883e-04
            89  2.838660e-01  2.872682e-01  4.394977e-04
            90  2.873013e-01  2.872685e-01  4.346146e-04
            91  2.859057e-01  2.872536e-01  4.300965e-04
            92  2.858761e-01  2.872386e-01  4.256821e-04
            93  2.865632e-01  2.872313e-01  4.211668e-04
            94  2.872533e-01  2.872316e-01  4.166863e-04
            95  2.884695e-01  2.872446e-01  4.125039e-04
            96  2.850852e-01  2.872221e-01  4.088198e-04
            97  2.852379e-01  2.872016e-01  4.051165e-04
            98  2.831706e-01  2.871605e-01  4.030655e-04
            99  2.845871e-01  2.871345e-01  3.998314e-04
           100  2.842579e-01  2.871057e-01  3.968665e-04
