#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  2.138667e-03  2.138667e-03  0.000000e+00
             2  3.930667e-03  3.034667e-03  6.335677e-04
             3  1.131733e-02  5.795556e-03  2.293485e-03
             4  8.624000e-03  6.502667e-03  1.825869e-03
             5 -7.250667e-03  3.752000e-03  2.861217e-03
             6 -2.042667e-03  2.786222e-03  2.542122e-03
             7 -2.101333e-03  2.088000e-03  2.272827e-03
             8  7.472000e-03  2.761000e-03  2.085986e-03
             9  1.273067e-02  3.868741e-03  2.128107e-03
            10 -1.006133e-02  2.475733e-03  2.326968e-03
            11  7.312000e-03  2.915394e-03  2.156561e-03
            12  1.567467e-02  3.978667e-03  2.223570e-03
            13  8.800000e-05  3.679385e-03  2.072569e-03
            14 -1.298667e-03  3.323810e-03  1.954792e-03
            15 -5.925333e-03  2.707200e-03  1.919260e-03
            16  1.522667e-03  2.633167e-03  1.800734e-03
            17  5.608000e-03  2.808157e-03  1.703290e-03
            18  4.573333e-03  2.906222e-03  1.611483e-03
            19  2.504000e-03  2.885053e-03  1.526807e-03
            20  6.880000e-04  2.775200e-03  1.454413e-03
            21  1.208800e-02  3.218667e-03  1.451191e-03
            22 -7.781333e-03  2.718667e-03  1.468840e-03
            23 -4.426667e-04  2.581217e-03  1.411394e-03
            24  5.514667e-03  2.703444e-03  1.357868e-03
            25  1.504000e-03  2.655467e-03  1.304400e-03
            26  3.485333e-03  2.687385e-03  1.254622e-03
            27  6.314667e-03  2.821728e-03  1.215326e-03
            28 -4.376000e-03  2.564667e-03  1.198799e-03
            29 -6.000000e-04  2.455540e-03  1.162418e-03
            30 -1.131200e-02  1.996622e-03  1.210876e-03
            31 -2.746667e-03  1.843613e-03  1.181443e-03
            32 -1.093333e-03  1.751833e-03  1.148083e-03
            33 -1.122667e-02  1.358545e-03  1.178731e-03
            34 -1.093333e-03  1.286431e-03  1.146267e-03
            35 -8.408000e-03  1.009448e-03  1.146493e-03
            36 -4.352000e-03  8.605185e-04  1.124277e-03
            37 -1.546933e-02  4.191712e-04  1.177337e-03
            38 -6.056000e-03  2.487719e-04  1.158620e-03
