#   N_BLOCK:  ACCEPTANCE:
             1  4.232760e-01
             2  4.235480e-01
             3  4.248987e-01
             4  4.244930e-01
             5  4.244848e-01
             6  4.242753e-01
             7  4.245733e-01
             8  4.246088e-01
             9  4.246126e-01
            10  4.244865e-01
            11  4.246488e-01
            12  4.248347e-01
            13  4.247357e-01
            14  4.246043e-01
            15  4.245277e-01
            16  4.245872e-01
            17  4.246591e-01
            18  4.246930e-01
            19  4.246647e-01
            20  4.247226e-01
            21  4.247333e-01
            22  4.246863e-01
            23  4.247372e-01
            24  4.247299e-01
            25  4.247479e-01
            26  4.247873e-01
            27  4.247859e-01
            28  4.247400e-01
            29  4.247636e-01
            30  4.247307e-01
            31  4.247282e-01
            32  4.247372e-01
            33  4.246832e-01
            34  4.247285e-01
            35  4.247393e-01
            36  4.248026e-01
            37  4.247380e-01
            38  4.246746e-01
            39  4.247104e-01
            40  4.247158e-01
            41  4.246952e-01
            42  4.246937e-01
            43  4.246989e-01
            44  4.247264e-01
            45  4.247533e-01
            46  4.247295e-01
            47  4.247826e-01
            48  4.247622e-01
            49  4.247326e-01
            50  4.247395e-01
            51  4.247260e-01
            52  4.246917e-01
            53  4.246929e-01
            54  4.246822e-01
            55  4.247041e-01
            56  4.246868e-01
            57  4.247189e-01
            58  4.247347e-01
            59  4.247330e-01
            60  4.247272e-01
            61  4.247176e-01
            62  4.247320e-01
            63  4.247380e-01
            64  4.248029e-01
            65  4.247681e-01
            66  4.247815e-01
            67  4.247562e-01
            68  4.247569e-01
            69  4.247218e-01
            70  4.247023e-01
            71  4.246991e-01
            72  4.246980e-01
            73  4.246912e-01
            74  4.246919e-01
            75  4.247163e-01
            76  4.247206e-01
            77  4.247083e-01
            78  4.247295e-01
            79  4.247439e-01
            80  4.247410e-01
            81  4.247393e-01
            82  4.247366e-01
            83  4.247453e-01
            84  4.247412e-01
            85  4.247475e-01
            86  4.247566e-01
            87  4.247554e-01
            88  4.247515e-01
            89  4.247371e-01
            90  4.247417e-01
            91  4.247388e-01
            92  4.247467e-01
            93  4.247540e-01
            94  4.247482e-01
            95  4.247547e-01
            96  4.247513e-01
            97  4.247376e-01
            98  4.247645e-01
            99  4.247699e-01
           100  4.247857e-01
