#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  2.456436e+00  2.456436e+00  0.000000e+00
             2  2.482867e+00  2.469652e+00  9.344700e-03
             3  2.340985e+00  2.426763e+00  3.556847e-02
             4  2.484188e+00  2.441119e+00  2.943136e-02
             5  2.482703e+00  2.449436e+00  2.469222e-02
             6  2.518089e+00  2.460878e+00  2.307622e-02
             7  2.471056e+00  2.462332e+00  1.982537e-02
             8  2.420452e+00  2.457097e+00  1.802512e-02
             9  2.459197e+00  2.457330e+00  1.602384e-02
            10  2.412503e+00  2.452848e+00  1.503543e-02
            11  2.454242e+00  2.452974e+00  1.366911e-02
            12  2.352362e+00  2.444590e+00  1.488087e-02
            13  2.390048e+00  2.440395e+00  1.431542e-02
            14  2.409763e+00  2.438207e+00  1.345905e-02
            15  2.457554e+00  2.439496e+00  1.262344e-02
            16  2.382885e+00  2.435958e+00  1.232036e-02
            17  2.451862e+00  2.436894e+00  1.163110e-02
            18  2.405891e+00  2.435171e+00  1.111172e-02
            19  2.482598e+00  2.437668e+00  1.080362e-02
            20  2.412772e+00  2.436423e+00  1.033490e-02
            21  2.404759e+00  2.434915e+00  9.952146e-03
            22  2.529802e+00  2.439228e+00  1.039243e-02
            23  2.384139e+00  2.436833e+00  1.021287e-02
            24  2.439398e+00  2.436940e+00  9.787891e-03
            25  2.489492e+00  2.439042e+00  9.619456e-03
            26  2.439087e+00  2.439044e+00  9.249477e-03
            27  2.464795e+00  2.439997e+00  8.955940e-03
            28  2.392774e+00  2.438311e+00  8.793455e-03
            29  2.385757e+00  2.436499e+00  8.674954e-03
            30  2.505489e+00  2.438798e+00  8.685259e-03
            31  2.463781e+00  2.439604e+00  8.442396e-03
            32  2.460497e+00  2.440257e+00  8.203778e-03
            33  2.466409e+00  2.441050e+00  7.993364e-03
            34  2.346646e+00  2.438273e+00  8.226381e-03
            35  2.490376e+00  2.439762e+00  8.124921e-03
            36  2.419467e+00  2.439198e+00  7.918763e-03
            37  2.436040e+00  2.439113e+00  7.705202e-03
            38  2.588692e+00  2.443049e+00  8.448263e-03
            39  2.263415e+00  2.438443e+00  9.403780e-03
            40  2.349916e+00  2.436230e+00  9.425520e-03
            41  2.435464e+00  2.436211e+00  9.195648e-03
            42  2.355147e+00  2.434281e+00  9.177023e-03
            43  2.406992e+00  2.433646e+00  8.985520e-03
            44  2.409131e+00  2.433089e+00  8.798562e-03
            45  2.496732e+00  2.434503e+00  8.715965e-03
            46  2.508232e+00  2.436106e+00  8.672607e-03
            47  2.371343e+00  2.434728e+00  8.596851e-03
            48  2.444322e+00  2.434928e+00  8.420073e-03
            49  2.457907e+00  2.435397e+00  8.261284e-03
            50  2.464316e+00  2.435975e+00  8.116280e-03
            51  2.474624e+00  2.436733e+00  7.992437e-03
            52  2.522325e+00  2.438379e+00  8.006432e-03
            53  2.417646e+00  2.437988e+00  7.864918e-03
            54  2.553263e+00  2.440123e+00  8.003737e-03
            55  2.384999e+00  2.439121e+00  7.920718e-03
            56  2.479282e+00  2.439838e+00  7.811677e-03
            57  2.454682e+00  2.440098e+00  7.678969e-03
            58  2.515518e+00  2.441398e+00  7.655880e-03
            59  2.518893e+00  2.442712e+00  7.637960e-03
            60  2.421455e+00  2.442358e+00  7.518873e-03
            61  2.432665e+00  2.442199e+00  7.397291e-03
            62  2.441096e+00  2.442181e+00  7.278002e-03
            63  2.338197e+00  2.440530e+00  7.347255e-03
            64  2.464012e+00  2.440897e+00  7.241609e-03
            65  2.502617e+00  2.441847e+00  7.192182e-03
            66  2.440646e+00  2.441829e+00  7.083232e-03
            67  2.521367e+00  2.443016e+00  7.076295e-03
            68  2.378835e+00  2.442072e+00  7.034895e-03
            69  2.464585e+00  2.442398e+00  6.940502e-03
            70  2.335426e+00  2.440870e+00  7.007572e-03
            71  2.550890e+00  2.442420e+00  7.078130e-03
            72  2.477542e+00  2.442907e+00  6.996612e-03
            73  2.415123e+00  2.442527e+00  6.911112e-03
            74  2.360584e+00  2.441420e+00  6.905860e-03
            75  2.446278e+00  2.441484e+00  6.814085e-03
            76  2.400080e+00  2.440940e+00  6.746169e-03
            77  2.464903e+00  2.441251e+00  6.665731e-03
            78  2.388126e+00  2.440570e+00  6.614977e-03
            79  2.386316e+00  2.439883e+00  6.566795e-03
            80  2.312356e+00  2.438289e+00  6.675387e-03
            81  2.430222e+00  2.438189e+00  6.593718e-03
            82  2.428049e+00  2.438066e+00  6.514466e-03
            83  2.409585e+00  2.437722e+00  6.445010e-03
            84  2.350619e+00  2.436685e+00  6.451162e-03
            85  2.398040e+00  2.436231e+00  6.391268e-03
            86  2.377123e+00  2.435544e+00  6.353798e-03
            87  2.506478e+00  2.436359e+00  6.332864e-03
            88  2.389238e+00  2.435823e+00  6.283496e-03
            89  2.423663e+00  2.435687e+00  6.214381e-03
            90  2.385268e+00  2.435127e+00  6.170531e-03
            91  2.453498e+00  2.435328e+00  6.106024e-03
            92  2.399923e+00  2.434944e+00  6.051770e-03
            93  2.320306e+00  2.433711e+00  6.110946e-03
            94  2.465867e+00  2.434053e+00  6.055504e-03
            95  2.401328e+00  2.433709e+00  6.001552e-03
            96  2.481340e+00  2.434205e+00  5.959510e-03
            97  2.400479e+00  2.433857e+00  5.908205e-03
            98  2.464064e+00  2.434165e+00  5.855952e-03
            99  2.379139e+00  2.433609e+00  5.823119e-03
           100  2.469725e+00  2.433971e+00  5.776077e-03
