#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  6.528079e+00  6.528079e+00  0.000000e+00
             2  6.292629e+00  6.410354e+00  8.324414e-02
             3  6.256862e+00  6.359190e+00  6.946207e-02
             4  6.258200e+00  6.333943e+00  5.649893e-02
             5  6.371393e+00  6.341433e+00  4.569292e-02
             6  6.540052e+00  6.374536e+00  4.861149e-02
             7  6.200058e+00  6.349610e+00  4.763044e-02
             8  6.367775e+00  6.351881e+00  4.173072e-02
             9  6.447532e+00  6.362509e+00  3.842348e-02
            10  6.739497e+00  6.400208e+00  4.974873e-02
            11  6.386816e+00  6.398990e+00  4.524101e-02
            12  6.571785e+00  6.413390e+00  4.370248e-02
            13  6.813797e+00  6.444190e+00  5.003074e-02
            14  6.818367e+00  6.470917e+00  5.311843e-02
            15  6.426520e+00  6.467958e+00  4.965960e-02
            16  6.527790e+00  6.471697e+00  4.669646e-02
            17  6.397016e+00  6.467304e+00  4.415577e-02
            18  6.299946e+00  6.458006e+00  4.267033e-02
            19  6.133987e+00  6.440953e+00  4.369968e-02
            20  6.303573e+00  6.434084e+00  4.205109e-02
            21  6.398672e+00  6.432397e+00  4.008245e-02
            22  6.604097e+00  6.440202e+00  3.901293e-02
            23  6.136890e+00  6.427015e+00  3.948272e-02
            24  6.415499e+00  6.426535e+00  3.784053e-02
            25  6.326090e+00  6.422517e+00  3.653958e-02
            26  6.298045e+00  6.417730e+00  3.544644e-02
            27  7.116828e+00  6.443622e+00  4.255228e-02
            28  6.667893e+00  6.451632e+00  4.177959e-02
            29  6.569901e+00  6.455710e+00  4.053747e-02
            30  6.540412e+00  6.458533e+00  3.928442e-02
            31  6.375390e+00  6.455851e+00  3.810862e-02
            32  6.205571e+00  6.448030e+00  3.771179e-02
            33  6.075111e+00  6.436730e+00  3.822468e-02
            34  6.494932e+00  6.438441e+00  3.713874e-02
            35  6.545413e+00  6.441498e+00  3.620317e-02
            36  6.195762e+00  6.434672e+00  3.583526e-02
            37  6.601269e+00  6.439174e+00  3.514848e-02
            38  6.496351e+00  6.440679e+00  3.425571e-02
            39  6.856262e+00  6.451335e+00  3.499552e-02
            40  5.813612e+00  6.435392e+00  3.757718e-02
            41  6.375841e+00  6.433939e+00  3.668872e-02
            42  6.472405e+00  6.434855e+00  3.582661e-02
            43  6.421397e+00  6.434542e+00  3.499480e-02
            44  6.386527e+00  6.433451e+00  3.421647e-02
            45  6.427376e+00  6.433316e+00  3.345637e-02
            46  6.398515e+00  6.432559e+00  3.273761e-02
            47  6.255819e+00  6.428799e+00  3.225632e-02
            48  6.392288e+00  6.428038e+00  3.159328e-02
            49  6.109484e+00  6.421537e+00  3.161033e-02
            50  6.514834e+00  6.423403e+00  3.103314e-02
            51  6.029808e+00  6.415686e+00  3.136961e-02
            52  6.013392e+00  6.407949e+00  3.170598e-02
            53  6.523580e+00  6.410131e+00  3.118273e-02
            54  6.427771e+00  6.410458e+00  3.060698e-02
            55  6.173767e+00  6.406154e+00  3.035152e-02
            56  6.151630e+00  6.401609e+00  3.014792e-02
            57  6.456014e+00  6.402564e+00  2.963411e-02
            58  6.546441e+00  6.405044e+00  2.922682e-02
            59  6.506089e+00  6.406757e+00  2.878159e-02
            60  6.509626e+00  6.408471e+00  2.835291e-02
            61  6.576665e+00  6.411229e+00  2.802186e-02
            62  6.218005e+00  6.408112e+00  2.774266e-02
            63  6.329855e+00  6.406870e+00  2.733009e-02
            64  6.321201e+00  6.405531e+00  2.693582e-02
            65  6.368348e+00  6.404959e+00  2.652750e-02
            66  6.926792e+00  6.412866e+00  2.727841e-02
            67  6.455998e+00  6.413510e+00  2.687887e-02
            68  6.515751e+00  6.415013e+00  2.652561e-02
            69  6.213313e+00  6.412090e+00  2.630176e-02
            70  6.534539e+00  6.413839e+00  2.598412e-02
            71  6.526159e+00  6.415421e+00  2.566626e-02
            72  6.862555e+00  6.421631e+00  2.605026e-02
            73  5.864311e+00  6.413997e+00  2.678878e-02
            74  6.146953e+00  6.410388e+00  2.666873e-02
            75  6.261230e+00  6.408399e+00  2.638719e-02
            76  6.275366e+00  6.406649e+00  2.609799e-02
            77  6.247838e+00  6.404586e+00  2.584042e-02
            78  6.141668e+00  6.401216e+00  2.572804e-02
            79  6.220320e+00  6.398926e+00  2.550407e-02
            80  6.454271e+00  6.399618e+00  2.519465e-02
            81  6.390667e+00  6.399507e+00  2.488384e-02
            82  6.591460e+00  6.401848e+00  2.469024e-02
            83  6.755594e+00  6.406110e+00  2.475789e-02
            84  6.851879e+00  6.411417e+00  2.502543e-02
            85  6.174491e+00  6.408630e+00  2.488576e-02
            86  6.659269e+00  6.411544e+00  2.476646e-02
            87  6.463573e+00  6.412142e+00  2.448901e-02
            88  6.323851e+00  6.411139e+00  2.423127e-02
            89  6.501803e+00  6.412157e+00  2.398041e-02
            90  6.449614e+00  6.412574e+00  2.371757e-02
            91  6.326556e+00  6.411628e+00  2.347577e-02
            92  6.257298e+00  6.409951e+00  2.328046e-02
            93  6.513390e+00  6.411063e+00  2.305668e-02
            94  6.615031e+00  6.413233e+00  2.291327e-02
            95  6.621633e+00  6.415427e+00  2.277685e-02
            96  5.728890e+00  6.408275e+00  2.363564e-02
            97  6.696267e+00  6.411244e+00  2.357771e-02
            98  6.309978e+00  6.410211e+00  2.335975e-02
            99  6.532041e+00  6.411441e+00  2.315619e-02
           100  6.111146e+00  6.408438e+00  2.311852e-02
