#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  4.144920e-01  4.144920e-01  0.000000e+00
             2  4.042877e-01  4.093899e-01  3.607755e-03
             3  4.094811e-01  4.094203e-01  2.405298e-03
             4  4.068276e-01  4.087721e-01  1.889289e-03
             5  4.127097e-01  4.095596e-01  1.667504e-03
             6  4.077330e-01  4.092552e-01  1.417103e-03
             7  4.082013e-01  4.091046e-01  1.222631e-03
             8  4.023644e-01  4.082621e-01  1.328759e-03
             9  4.037116e-01  4.077565e-01  1.273689e-03
            10  4.098655e-01  4.079674e-01  1.163650e-03
            11  4.070866e-01  4.078873e-01  1.060616e-03
            12  4.233724e-01  4.091777e-01  1.572150e-03
            13  4.087387e-01  4.091440e-01  1.451578e-03
            14  4.120494e-01  4.093515e-01  1.362649e-03
            15  4.120490e-01  4.095313e-01  1.283618e-03
            16  4.203405e-01  4.102069e-01  1.369681e-03
            17  3.954686e-01  4.093399e-01  1.539225e-03
            18  4.103552e-01  4.093963e-01  1.454745e-03
            19  4.131273e-01  4.095927e-01  1.391370e-03
            20  4.060452e-01  4.094153e-01  1.333059e-03
            21  4.188164e-01  4.098630e-01  1.342647e-03
            22  4.056565e-01  4.096718e-01  1.295160e-03
            23  4.103873e-01  4.097029e-01  1.239223e-03
            24  4.191740e-01  4.100975e-01  1.248843e-03
            25  4.052447e-01  4.099034e-01  1.213882e-03
            26  4.202660e-01  4.103020e-01  1.230887e-03
            27  4.222506e-01  4.107445e-01  1.262349e-03
            28  3.982519e-01  4.102984e-01  1.293711e-03
            29  4.134418e-01  4.104068e-01  1.253633e-03
            30  4.089838e-01  4.103593e-01  1.212742e-03
            31  4.129705e-01  4.104436e-01  1.176543e-03
            32  4.106697e-01  4.104506e-01  1.139797e-03
            33  4.078140e-01  4.103707e-01  1.108055e-03
            34  4.032622e-01  4.101617e-01  1.095012e-03
            35  4.091337e-01  4.101323e-01  1.064119e-03
            36  4.173959e-01  4.103340e-01  1.053515e-03
            37  4.101160e-01  4.103282e-01  1.025058e-03
            38  4.073956e-01  4.102510e-01  1.000984e-03
            39  4.241461e-01  4.106073e-01  1.036788e-03
            40  4.059625e-01  4.104911e-01  1.017350e-03
            41  4.239536e-01  4.108195e-01  1.044182e-03
            42  4.111857e-01  4.108282e-01  1.019356e-03
            43  4.106575e-01  4.108243e-01  9.956582e-04
            44  4.084744e-01  4.107708e-01  9.744609e-04
            45  4.034818e-01  4.106089e-01  9.661746e-04
            46  3.984138e-01  4.103438e-01  9.808684e-04
            47  3.998078e-01  4.101196e-01  9.852821e-04
            48  4.142682e-01  4.102060e-01  9.685387e-04
            49  4.029535e-01  4.100580e-01  9.600155e-04
            50  4.043007e-01  4.099429e-01  9.476954e-04
            51  3.989477e-01  4.097273e-01  9.533201e-04
            52  3.990546e-01  4.095220e-01  9.568258e-04
            53  4.188790e-01  4.096986e-01  9.549213e-04
            54  4.071454e-01  4.096513e-01  9.384074e-04
            55  3.996281e-01  4.094691e-01  9.388743e-04
            56  4.098064e-01  4.094751e-01  9.221280e-04
            57  4.088630e-01  4.094643e-01  9.060128e-04
            58  4.082322e-01  4.094431e-01  8.906409e-04
            59  4.119208e-01  4.094851e-01  8.765348e-04
            60  4.041400e-01  4.093960e-01  8.664411e-04
            61  3.963381e-01  4.091819e-01  8.782826e-04
            62  4.066770e-01  4.091415e-01  8.650456e-04
            63  4.069351e-01  4.091065e-01  8.520234e-04
            64  4.004175e-01  4.089707e-01  8.494584e-04
            65  4.004456e-01  4.088396e-01  8.464545e-04
            66  4.099924e-01  4.088571e-01  8.338097e-04
            67  3.888298e-01  4.085581e-01  8.733021e-04
            68  4.290346e-01  4.088593e-01  9.108966e-04
            69  3.978931e-01  4.087003e-01  9.114546e-04
            70  4.023359e-01  4.086094e-01  9.029573e-04
            71  4.149722e-01  4.086990e-01  8.946756e-04
            72  4.180784e-01  4.088293e-01  8.916830e-04
            73  3.990035e-01  4.086947e-01  8.895691e-04
            74  4.015642e-01  4.085983e-01  8.827512e-04
            75  4.189333e-01  4.087361e-01  8.816710e-04
            76  3.974955e-01  4.085882e-01  8.823885e-04
            77  4.122993e-01  4.086364e-01  8.722441e-04
            78  4.113696e-01  4.086715e-01  8.617650e-04
            79  4.005184e-01  4.085683e-01  8.570140e-04
            80  4.147048e-01  4.086450e-01  8.497272e-04
            81  4.154533e-01  4.087290e-01  8.433837e-04
            82  4.268903e-01  4.089505e-01  8.616891e-04
            83  4.224057e-01  4.091126e-01  8.664222e-04
            84  4.164855e-01  4.092004e-01  8.605420e-04
            85  4.143961e-01  4.092615e-01  8.525862e-04
            86  4.158504e-01  4.093381e-01  8.461077e-04
            87  4.026852e-01  4.092617e-01  8.398309e-04
            88  4.136457e-01  4.093115e-01  8.317637e-04
            89  4.196083e-01  4.094272e-01  8.304253e-04
            90  4.091415e-01  4.094240e-01  8.212044e-04
            91  4.056317e-01  4.093823e-01  8.132369e-04
            92  4.178812e-01  4.094747e-01  8.096272e-04
            93  4.111210e-01  4.094924e-01  8.011150e-04
            94  3.982841e-01  4.093732e-01  8.014171e-04
            95  4.160769e-01  4.094437e-01  7.960817e-04
            96  4.012152e-01  4.093580e-01  7.923902e-04
            97  4.007667e-01  4.092695e-01  7.891557e-04
            98  4.141757e-01  4.093195e-01  7.826895e-04
            99  4.098498e-01  4.093249e-01  7.748019e-04
           100  4.039046e-01  4.092707e-01  7.689474e-04
