#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  6.230933e-02  6.230933e-02  0.000000e+00
             2  5.433333e-02  5.832133e-02  2.819942e-03
             3  5.088800e-02  5.584356e-02  2.761734e-03
             4  5.859200e-02  5.653067e-02  2.155082e-03
             5  5.847733e-02  5.692000e-02  1.758882e-03
             6  7.287200e-02  5.957867e-02  2.835278e-03
             7  6.640800e-02  6.055429e-02  2.592666e-03
             8  7.050667e-02  6.179833e-02  2.549640e-03
             9  5.757867e-02  6.132948e-02  2.309053e-03
            10  6.048533e-02  6.124507e-02  2.079690e-03
            11  6.752800e-02  6.181624e-02  1.967500e-03
            12  6.667733e-02  6.222133e-02  1.844772e-03
            13  4.606667e-02  6.097867e-02  2.079709e-03
            14  6.850133e-02  6.151600e-02  1.999369e-03
            15  5.469867e-02  6.106151e-02  1.917038e-03
            16  4.914933e-02  6.031700e-02  1.936405e-03
            17  5.690400e-02  6.011624e-02  1.832877e-03
            18  6.728000e-02  6.051422e-02  1.773733e-03
            19  7.413333e-02  6.123102e-02  1.819458e-03
            20  7.186400e-02  6.176267e-02  1.804488e-03
            21  6.333867e-02  6.183771e-02  1.720120e-03
            22  5.440000e-02  6.149964e-02  1.674827e-03
            23  6.338400e-02  6.158157e-02  1.604011e-03
            24  5.936267e-02  6.148911e-02  1.539839e-03
            25  6.947733e-02  6.180864e-02  1.511035e-03
            26  6.714667e-02  6.201395e-02  1.466800e-03
            27  6.536267e-02  6.213798e-02  1.417708e-03
            28  6.233867e-02  6.214514e-02  1.367093e-03
            29  6.339467e-02  6.218823e-02  1.320631e-03
            30  6.471733e-02  6.227253e-02  1.279298e-03
            31  6.787200e-02  6.245316e-02  1.250717e-03
            32  7.429067e-02  6.282308e-02  1.265155e-03
            33  6.760267e-02  6.296792e-02  1.235080e-03
            34  5.495200e-02  6.273216e-02  1.221049e-03
            35  6.108000e-02  6.268495e-02  1.187074e-03
            36  7.748800e-02  6.309615e-02  1.223246e-03
            37  5.684800e-02  6.292728e-02  1.201785e-03
            38  7.313600e-02  6.319593e-02  1.199811e-03
            39  6.015467e-02  6.311795e-02  1.171578e-03
            40  4.482933e-02  6.266073e-02  1.228268e-03
            41  6.495200e-02  6.271662e-02  1.199581e-03
            42  5.393600e-02  6.250756e-02  1.189098e-03
            43  5.628800e-02  6.236291e-02  1.170208e-03
            44  5.749333e-02  6.225224e-02  1.148834e-03
            45  6.997333e-02  6.242382e-02  1.136045e-03
            46  6.327200e-02  6.244226e-02  1.111498e-03
            47  6.638667e-02  6.252618e-02  1.091013e-03
            48  5.920533e-02  6.245700e-02  1.070475e-03
            49  7.551200e-02  6.272343e-02  1.081276e-03
            50  6.454933e-02  6.275995e-02  1.060267e-03
            51  5.794667e-02  6.266557e-02  1.043669e-03
            52  7.673333e-02  6.293610e-02  1.058081e-03
            53  5.955467e-02  6.287230e-02  1.040039e-03
            54  7.199200e-02  6.304119e-02  1.034400e-03
            55  5.305333e-02  6.285959e-02  1.031410e-03
            56  6.956000e-02  6.297924e-02  1.019908e-03
            57  7.396267e-02  6.317193e-02  1.020055e-03
            58  6.466133e-02  6.319761e-02  1.002791e-03
            59  6.180000e-02  6.317392e-02  9.860746e-04
            60  7.560000e-02  6.338102e-02  9.911498e-04
            61  5.024800e-02  6.316573e-02  9.980105e-04
            62  6.877333e-02  6.325617e-02  9.860034e-04
            63  4.597333e-02  6.298184e-02  1.007793e-03
            64  8.285333e-02  6.329233e-02  1.038776e-03
            65  5.853867e-02  6.321920e-02  1.025366e-03
            66  7.002133e-02  6.332226e-02  1.014996e-03
            67  4.995200e-02  6.312271e-02  1.019275e-03
            68  7.513600e-02  6.329937e-02  1.019481e-03
            69  6.109867e-02  6.326748e-02  1.005205e-03
            70  4.803733e-02  6.304990e-02  1.014118e-03
            71  7.094667e-02  6.316113e-02  1.005915e-03
            72  6.676000e-02  6.321111e-02  9.931855e-04
            73  7.239200e-02  6.333688e-02  9.875109e-04
            74  6.812800e-02  6.340162e-02  9.762863e-04
            75  6.584800e-02  6.343424e-02  9.638139e-04
            76  7.052800e-02  6.352758e-02  9.556411e-04
            77  7.199467e-02  6.363754e-02  9.495356e-04
            78  5.531733e-02  6.353087e-02  9.433345e-04
            79  5.991733e-02  6.348513e-02  9.325019e-04
            80  6.105600e-02  6.345477e-02  9.213398e-04
            81  5.972533e-02  6.340872e-02  9.111150e-04
            82  5.121067e-02  6.325997e-02  9.120667e-04
            83  6.963467e-02  6.333677e-02  9.043059e-04
            84  6.531200e-02  6.336029e-02  8.938460e-04
            85  6.084800e-02  6.333073e-02  8.838187e-04
            86  6.001333e-02  6.329216e-02  8.743831e-04
            87  7.204800e-02  6.339280e-02  8.701054e-04
            88  6.678133e-02  6.343130e-02  8.610695e-04
            89  5.029067e-02  6.328366e-02  8.639604e-04
            90  5.240800e-02  6.316281e-02  8.627703e-04
            91  5.304000e-02  6.305158e-02  8.604307e-04
            92  6.876267e-02  6.311365e-02  8.533146e-04
            93  6.298400e-02  6.311226e-02  8.441403e-04
            94  6.879733e-02  6.317274e-02  8.373238e-04
            95  6.318933e-02  6.317291e-02  8.285099e-04
            96  6.350667e-02  6.317639e-02  8.198869e-04
            97  7.138667e-02  6.326103e-02  8.157918e-04
            98  7.514400e-02  6.338229e-02  8.164290e-04
            99  6.971733e-02  6.344628e-02  8.106861e-04
           100  5.671467e-02  6.337896e-02  8.053692e-04
