#   N_BLOCK:  ACCEPTANCE:
             1  7.328133e-02
             2  7.186533e-02
             3  7.298978e-02
             4  7.479433e-02
             5  7.618293e-02
             6  7.554467e-02
             7  7.595714e-02
             8  7.502883e-02
             9  7.492430e-02
            10  7.506827e-02
            11  7.535442e-02
            12  7.495967e-02
            13  7.496400e-02
            14  7.471495e-02
            15  7.474516e-02
            16  7.452167e-02
            17  7.447929e-02
            18  7.486333e-02
            19  7.503088e-02
            20  7.538220e-02
            21  7.563606e-02
            22  7.561655e-02
            23  7.550116e-02
            24  7.529494e-02
            25  7.509909e-02
            26  7.500092e-02
            27  7.498459e-02
            28  7.490938e-02
            29  7.488547e-02
            30  7.476458e-02
            31  7.480680e-02
            32  7.461387e-02
            33  7.460093e-02
            34  7.441408e-02
            35  7.447634e-02
            36  7.471304e-02
            37  7.465211e-02
            38  7.455544e-02
            39  7.455908e-02
            40  7.457340e-02
            41  7.447945e-02
            42  7.458146e-02
            43  7.444713e-02
            44  7.438342e-02
            45  7.435704e-02
            46  7.440814e-02
            47  7.442896e-02
            48  7.436767e-02
            49  7.440286e-02
            50  7.420515e-02
            51  7.401616e-02
            52  7.399223e-02
            53  7.401587e-02
            54  7.408319e-02
            55  7.410189e-02
            56  7.404717e-02
            57  7.403836e-02
            58  7.402110e-02
            59  7.400895e-02
            60  7.406000e-02
            61  7.393537e-02
            62  7.401056e-02
            63  7.398182e-02
            64  7.401598e-02
            65  7.399621e-02
            66  7.402204e-02
            67  7.402943e-02
            68  7.400386e-02
            69  7.396106e-02
            70  7.382349e-02
            71  7.378060e-02
            72  7.379598e-02
            73  7.369448e-02
            74  7.368141e-02
            75  7.359648e-02
            76  7.360946e-02
            77  7.354758e-02
            78  7.358610e-02
            79  7.347882e-02
            80  7.346237e-02
            81  7.340653e-02
            82  7.338564e-02
            83  7.339300e-02
            84  7.336529e-02
            85  7.339453e-02
            86  7.334447e-02
            87  7.324837e-02
            88  7.320338e-02
            89  7.321455e-02
            90  7.323401e-02
            91  7.320233e-02
            92  7.321959e-02
            93  7.320649e-02
            94  7.314969e-02
            95  7.310349e-02
            96  7.305182e-02
            97  7.308588e-02
            98  7.301562e-02
            99  7.303558e-02
           100  7.307567e-02
