#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  8.146133e-02  8.146133e-02  0.000000e+00
             2  1.139387e-01  9.770000e-02  1.148247e-02
             3  9.553600e-02  9.697867e-02  7.677605e-03
             4  1.027733e-01  9.842733e-02  5.893291e-03
             5  1.055547e-01  9.985280e-02  4.883987e-03
             6  9.568800e-02  9.915867e-02  4.119021e-03
             7  1.179760e-01  1.018469e-01  4.319617e-03
             8  8.332000e-02  9.953100e-02  4.356450e-03
             9  1.080640e-01  1.004791e-01  3.974232e-03
            10  9.691200e-02  1.001224e-01  3.592782e-03
            11  1.103413e-01  1.010514e-01  3.384140e-03
            12  8.535733e-02  9.974356e-02  3.345311e-03
            13  8.160800e-02  9.834851e-02  3.366312e-03
            14  1.128133e-01  9.938171e-02  3.280589e-03
            15  9.024000e-02  9.877227e-02  3.117979e-03
            16  1.097653e-01  9.945933e-02  2.997849e-03
            17  7.475200e-02  9.800596e-02  3.154193e-03
            18  1.249413e-01  9.950237e-02  3.314972e-03
            19  1.015200e-01  9.960856e-02  3.142200e-03
            20  9.485333e-02  9.937080e-02  2.994072e-03
            21  1.038800e-01  9.958552e-02  2.859187e-03
            22  1.046853e-01  9.981733e-02  2.738604e-03
            23  1.235413e-01  1.008488e-01  2.807072e-03
            24  9.358667e-02  1.005462e-01  2.706370e-03
            25  1.038960e-01  1.006802e-01  2.601430e-03
            26  8.973600e-02  1.002593e-01  2.535201e-03
            27  9.449067e-02  1.000456e-01  2.450291e-03
            28  1.026480e-01  1.001386e-01  2.364543e-03
            29  1.162000e-01  1.006924e-01  2.346973e-03
            30  1.053920e-01  1.008491e-01  2.273963e-03
            31  1.179573e-01  1.014009e-01  2.266589e-03
            32  7.760267e-02  1.006573e-01  2.314553e-03
            33  1.060773e-01  1.008215e-01  2.250235e-03
            34  1.090107e-01  1.010624e-01  2.196904e-03
            35  1.188880e-01  1.015717e-01  2.192376e-03
            36  1.147973e-01  1.019390e-01  2.162039e-03
            37  7.904533e-02  1.013203e-01  2.190356e-03
            38  9.643733e-02  1.011918e-01  2.136481e-03
            39  1.005653e-01  1.011757e-01  2.081760e-03
            40  9.826667e-02  1.011030e-01  2.030986e-03
            41  9.753867e-02  1.010161e-01  1.983309e-03
            42  1.027920e-01  1.010583e-01  1.936538e-03
            43  1.064400e-01  1.011835e-01  1.895542e-03
            44  9.742400e-02  1.010981e-01  1.854387e-03
            45  8.456533e-02  1.007307e-01  1.849214e-03
            46  1.131920e-01  1.010016e-01  1.828749e-03
            47  9.049333e-02  1.007780e-01  1.803455e-03
            48  8.028800e-02  1.003511e-01  1.815700e-03
            49  9.324533e-02  1.002061e-01  1.784427e-03
            50  8.553067e-02  9.991259e-02  1.772713e-03
            51  1.190773e-01  1.002884e-01  1.777336e-03
            52  9.400533e-02  1.001675e-01  1.747259e-03
            53  1.037200e-01  1.002346e-01  1.715577e-03
            54  1.292027e-01  1.007710e-01  1.765687e-03
            55  1.014160e-01  1.007827e-01  1.733623e-03
            56  9.167200e-02  1.006200e-01  1.710282e-03
            57  9.617867e-02  1.005421e-01  1.682051e-03
            58  1.181627e-01  1.008459e-01  1.680262e-03
            59  7.969867e-02  1.004875e-01  1.689580e-03
            60  9.687733e-02  1.004273e-01  1.662491e-03
            61  1.007040e-01  1.004319e-01  1.635243e-03
            62  1.123440e-01  1.006240e-01  1.620116e-03
            63  8.599200e-02  1.003917e-01  1.610962e-03
            64  9.944267e-02  1.003769e-01  1.585859e-03
            65  9.153333e-02  1.002409e-01  1.567286e-03
            66  1.199040e-01  1.005388e-01  1.571601e-03
            67  1.140773e-01  1.007409e-01  1.561080e-03
            68  1.136960e-01  1.009314e-01  1.549705e-03
            69  8.607733e-02  1.007161e-01  1.542126e-03
            70  1.160267e-01  1.009348e-01  1.535528e-03
            71  1.243867e-01  1.012651e-01  1.549020e-03
            72  7.914933e-02  1.009580e-01  1.557662e-03
            73  9.936533e-02  1.009361e-01  1.536477e-03
            74  1.167200e-01  1.011494e-01  1.530447e-03
            75  9.794667e-02  1.011067e-01  1.510637e-03
            76  1.113653e-01  1.012417e-01  1.496779e-03
            77  1.127387e-01  1.013910e-01  1.484769e-03
            78  1.201653e-01  1.016317e-01  1.485115e-03
            79  8.314400e-02  1.013977e-01  1.484640e-03
            80  9.148000e-02  1.012737e-01  1.471249e-03
            81  1.102107e-01  1.013841e-01  1.457216e-03
            82  1.239040e-01  1.016587e-01  1.465096e-03
            83  9.956267e-02  1.016334e-01  1.447662e-03
            84  1.142613e-01  1.017838e-01  1.438212e-03
            85  1.206693e-01  1.020060e-01  1.438352e-03
            86  1.143067e-01  1.021490e-01  1.428721e-03
            87  1.061787e-01  1.021953e-01  1.413049e-03
            88  1.034640e-01  1.022097e-01  1.397065e-03
            89  1.118027e-01  1.023175e-01  1.385520e-03
            90  1.012213e-01  1.023053e-01  1.370178e-03
            91  1.018533e-01  1.023004e-01  1.355131e-03
            92  1.174960e-01  1.024655e-01  1.350429e-03
            93  9.945067e-02  1.024331e-01  1.336298e-03
            94  9.905867e-02  1.023972e-01  1.322564e-03
            95  1.106347e-01  1.024839e-01  1.311481e-03
            96  8.776000e-02  1.023306e-01  1.306758e-03
            97  9.200533e-02  1.022241e-01  1.297614e-03
            98  9.765333e-02  1.021775e-01  1.285211e-03
            99  9.145333e-02  1.020691e-01  1.276786e-03
           100  9.035200e-02  1.019520e-01  1.269383e-03
