0 0.487407 nan
1 0.487152 0.000254288
2 0.49447 0.00731951
3 0.494973 0.00519998
4 0.493053 0.00446202
5 0.493892 0.00373864
6 0.494347 0.00319235
7 0.493263 0.0029697
8 0.49517 0.00324005
9 0.493744 0.00323016
10 0.495258 0.00329105
11 0.496096 0.00311894
12 0.495042 0.00305665
13 0.495988 0.00298407
14 0.496616 0.00284798
15 0.496874 0.00267649
16 0.497365 0.00256175
17 0.497412 0.00241568
18 0.498966 0.00276378
19 0.49886 0.00262413
20 0.498505 0.00252107
21 0.498908 0.00243728
22 0.498277 0.00241288
23 0.498697 0.00234807
24 0.498702 0.0022522
25 0.499261 0.00223474
26 0.499716 0.00219809
27 0.499634 0.00211974
28 0.49995 0.00206959
29 0.500123 0.00200684
30 0.499864 0.00195815
31 0.499828 0.00189632
32 0.50012 0.00186108
33 0.499794 0.00183473
34 0.499595 0.00179266
35 0.499544 0.00174289
36 0.499477 0.00169646
37 0.499759 0.00167508
38 0.500123 0.00167176
39 0.500389 0.00165104
40 0.500537 0.00161706
41 0.500287 0.00159779
42 0.500391 0.00156363
43 0.500244 0.00153475
44 0.500556 0.0015325
45 0.500385 0.00150859
46 0.500291 0.00147914
47 0.500253 0.0014485
48 0.500353 0.00142217
49 0.5004 0.00139423
50 0.500515 0.00137148
51 0.500343 0.0013558
52 0.500336 0.00133
53 0.50035 0.00130521
54 0.500476 0.00128742
55 0.50039 0.00126711
56 0.500076 0.00128374
57 0.499841 0.00128307
58 0.499742 0.00126502
59 0.49977 0.00124407
60 0.499622 0.0012324
61 0.499709 0.00121548
62 0.499631 0.0011986
63 0.499709 0.00118231
64 0.499927 0.00118425
65 0.49977 0.00117672
66 0.499893 0.00116553
67 0.499946 0.00114951
68 0.499791 0.00114333
69 0.499735 0.00112826
70 0.499691 0.00111312
71 0.49946 0.00112168
72 0.499616 0.00111722
73 0.499376 0.00112804
74 0.499377 0.0011129
75 0.499347 0.00109857
76 0.499269 0.00108703
77 0.499176 0.00107703
78 0.499235 0.00106498
79 0.499217 0.00105174
80 0.49945 0.00106451
81 0.499275 0.0010659
82 0.499393 0.00105958
83 0.499284 0.0010526
84 0.499198 0.00104362
85 0.499342 0.00104135
86 0.49928 0.00103114
87 0.499386 0.00102483
88 0.499391 0.00101326
89 0.499325 0.0010041
90 0.499233 0.000997272
91 0.499225 0.000986404
92 0.499259 0.000976315
93 0.499305 0.000966998
94 0.499139 0.000971013
95 0.499176 0.000961546
96 0.499095 0.00095508
97 0.499072 0.000945565
98 0.499204 0.000945266
99 0.499226 0.000936032
