3.14238 nan
3.14347 0.00108695
3.16984 0.0263793
3.16243 0.02007
3.16225 0.0155473
3.15659 0.0138965
3.15682 0.0117469
3.1599 0.0106276
3.16051 0.00939224
3.15664 0.0092462
3.15461 0.00860756
3.15037 0.00892734
3.15186 0.00834649
3.15562 0.00859065
3.15671 0.00807157
3.15267 0.00856087
3.15219 0.0080557
3.15084 0.00771509
3.15028 0.00731915
3.14843 0.0071852
3.14727 0.00693261
3.14994 0.00713049
3.14764 0.00719335
3.14826 0.00691529
3.14772 0.00665474
3.14949 0.00663387
3.14837 0.00648128
3.14763 0.00628863
3.14794 0.00607572
3.14797 0.00586979
3.14626 0.00593096
3.14462 0.00597268
3.14582 0.00591187
3.14535 0.00575433
3.14453 0.00564786
3.14379 0.00553749
3.1437 0.00538662
3.14338 0.00525267
3.14243 0.00520328
3.14267 0.00507739
3.1428 0.0049536
3.1427 0.00483526
3.14312 0.00474052
3.14287 0.00463831
3.14337 0.00456152
3.14343 0.00446167
3.14399 0.00440153
3.14435 0.00432333
3.14454 0.0042386
3.1453 0.00422191
3.14571 0.00415905
3.14602 0.00408957
3.14538 0.00406192
3.14647 0.00413316
3.1471 0.00410521
3.14677 0.00404437
3.14694 0.00397609
3.14721 0.00391626
3.14701 0.0038541
3.14712 0.00379076
3.14651 0.00377709
3.14533 0.00389865
3.14507 0.00384517
3.14491 0.00378801
3.14447 0.00375572
3.14395 0.00373479
3.14353 0.00370221
3.14275 0.00372958
3.14246 0.00368631
3.14228 0.00363767
3.14252 0.00359357
3.1421 0.00356814
3.14178 0.00353287
3.14184 0.00348531
3.1419 0.00343901
3.14199 0.00339472
3.14266 0.00341559
3.14242 0.00337949
3.14255 0.00333899
3.14238 0.00330143
3.14244 0.00326085
3.14288 0.00325189
3.14348 0.00326659
3.14367 0.00323335
3.14355 0.00319747
3.14345 0.00316171
3.143 0.00315654
3.14284 0.00312492
3.14277 0.00309031
3.14326 0.00309407
3.14309 0.00306427
3.14288 0.00303826
3.14265 0.00301432
3.14272 0.00298297
3.14239 0.00297
3.14249 0.00294087
3.1421 0.00293693
3.14135 0.00300185
3.14146 0.00297339
3.14177 0.00295986
