0.0850789 nan
0.0843788 0.000700051
0.0840481 0.00052225
0.0826662 0.00143039
0.0826242 0.00110877
0.0829244 0.000953786
0.0833855 0.000928627
0.0832917 0.000809667
0.0832957 0.00071407
0.0829242 0.000738863
0.0829434 0.000668603
0.0829597 0.000610566
0.0830546 0.000569612
0.0831532 0.000536493
0.0832252 0.000504607
0.0834288 0.000514074
0.0834455 0.000483176
0.0834156 0.000456519
0.0835238 0.000445174
0.0836664 0.000445734
0.0835608 0.000436927
0.0835205 0.000418541
0.0835744 0.000403547
0.0836354 0.000391152
0.0835368 0.000387919
0.0835623 0.000373572
0.0836402 0.000367824
0.083637 0.000354459
0.0836261 0.000342192
0.0837117 0.000341492
0.0836931 0.000330815
0.08366 0.000322018
0.0836518 0.000312216
0.0835949 0.00030818
0.0835213 0.000308158
0.0834111 0.000319111
0.0834948 0.00032144
0.0834575 0.000315078
0.083453 0.000306926
0.0834606 0.000299252
0.0834674 0.000291942
0.0835278 0.000291227
0.0835399 0.00028463
0.0835329 0.000278173
0.0835206 0.000272199
0.0835462 0.000267439
0.0835327 0.000262031
0.0835565 0.000257613
0.0835195 0.000255006
0.0835308 0.000250113
0.0835426 0.000245442
0.0835421 0.000240676
0.083579 0.00023896
0.0836094 0.000236459
0.0835938 0.000232644
0.0835711 0.000229578
0.0835986 0.000227177
0.0836156 0.000223875
0.0835987 0.000220699
0.083602 0.000217016
0.0835895 0.000213797
0.0835567 0.000212856
0.0835734 0.000210112
0.0835629 0.000207066
0.0835484 0.00020437
0.083566 0.000202011
0.0835758 0.000199217
0.0835756 0.000196266
0.0835442 0.000195938
0.0835697 0.000194801
0.083537 0.000194812
0.0835061 0.000194556
0.0835707 0.000202471
0.0836126 0.000204069
0.0836109 0.000201337
0.0835914 0.000199628
0.0835856 0.000197102
0.0836089 0.000195938
0.0835916 0.000194206
0.0836374 0.000197149
0.0835915 0.000200042
0.08361 0.000198456
0.0835919 0.000196883
0.0836059 0.000195026
0.0836048 0.000192721
0.0836198 0.000191059
0.0836227 0.000188872
0.0836132 0.000186953
0.0835929 0.00018595
0.0836277 0.000187131
0.0836302 0.000185081
0.0835903 0.000187359
0.0835547 0.000188731
0.0835644 0.000186968
0.0835821 0.000185831
0.0836163 0.000187033
0.0836417 0.000186831
0.0836604 0.000185861
0.0836661 0.000184061
0.0836931 0.000184201
