#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
             1 -5.469945e+00 -5.469945e+00  0.000000e+00
             2 -5.467825e+00 -5.468885e+00  7.495789e-04
             3 -5.468850e+00 -5.468873e+00  4.998089e-04
             4 -5.468102e+00 -5.468680e+00  4.103769e-04
             5 -5.468069e+00 -5.468558e+00  3.460627e-04
             6 -5.469175e+00 -5.468661e+00  3.032681e-04
             7 -5.466500e+00 -5.468352e+00  3.863015e-04
             8 -5.467577e+00 -5.468255e+00  3.499655e-04
             9 -5.469399e+00 -5.468382e+00  3.333487e-04
            10 -5.467496e+00 -5.468294e+00  3.115733e-04
            11 -5.471167e+00 -5.468555e+00  3.771900e-04
            12 -5.468717e+00 -5.468568e+00  3.459988e-04
            13 -5.467263e+00 -5.468468e+00  3.336379e-04
            14 -5.470755e+00 -5.468631e+00  3.475119e-04
            15 -5.469307e+00 -5.468676e+00  3.272481e-04
            16 -5.470014e+00 -5.468760e+00  3.172972e-04
            17 -5.468422e+00 -5.468740e+00  2.992555e-04
            18 -5.471160e+00 -5.468875e+00  3.113775e-04
            19 -5.470961e+00 -5.468984e+00  3.137608e-04
            20 -5.468460e+00 -5.468958e+00  2.991655e-04
            21 -5.467271e+00 -5.468878e+00  2.955044e-04
            22 -5.467371e+00 -5.468809e+00  2.898996e-04
            23 -5.468141e+00 -5.468780e+00  2.787459e-04
            24 -5.466620e+00 -5.468690e+00  2.812878e-04
            25 -5.469366e+00 -5.468717e+00  2.713330e-04
            26 -5.467447e+00 -5.468668e+00  2.652615e-04
            27 -5.466799e+00 -5.468599e+00  2.643197e-04
            28 -5.469720e+00 -5.468639e+00  2.578912e-04
            29 -5.467853e+00 -5.468612e+00  2.504182e-04
            30 -5.470811e+00 -5.468685e+00  2.525670e-04
            31 -5.468564e+00 -5.468681e+00  2.444502e-04
            32 -5.470359e+00 -5.468734e+00  2.423646e-04
            33 -5.467178e+00 -5.468687e+00  2.395600e-04
            34 -5.467727e+00 -5.468659e+00  2.341723e-04
            35 -5.467842e+00 -5.468635e+00  2.286406e-04
            36 -5.467724e+00 -5.468610e+00  2.236852e-04
            37 -5.467341e+00 -5.468576e+00  2.202521e-04
            38 -5.468509e+00 -5.468574e+00  2.144630e-04
            39 -5.469700e+00 -5.468603e+00  2.108982e-04
            40 -5.467007e+00 -5.468563e+00  2.093648e-04
            41 -5.467769e+00 -5.468543e+00  2.051514e-04
            42 -5.470029e+00 -5.468579e+00  2.032922e-04
            43 -5.470178e+00 -5.468616e+00  2.019374e-04
            44 -5.469615e+00 -5.468639e+00  1.986198e-04
            45 -5.467314e+00 -5.468609e+00  1.963747e-04
            46 -5.468044e+00 -5.468597e+00  1.924897e-04
            47 -5.467962e+00 -5.468583e+00  1.888682e-04
            48 -5.465379e+00 -5.468517e+00  1.963764e-04
            49 -5.469480e+00 -5.468536e+00  1.933506e-04
            50 -5.468065e+00 -5.468527e+00  1.897137e-04
            51 -5.467095e+00 -5.468499e+00  1.880606e-04
            52 -5.466661e+00 -5.468464e+00  1.877345e-04
            53 -5.468842e+00 -5.468471e+00  1.843283e-04
            54 -5.470218e+00 -5.468503e+00  1.837332e-04
            55 -5.469833e+00 -5.468527e+00  1.819769e-04
            56 -5.468887e+00 -5.468534e+00  1.788410e-04
            57 -5.468315e+00 -5.468530e+00  1.757447e-04
            58 -5.469568e+00 -5.468548e+00  1.736234e-04
            59 -5.468901e+00 -5.468554e+00  1.707837e-04
            60 -5.468532e+00 -5.468553e+00  1.679377e-04
            61 -5.468712e+00 -5.468556e+00  1.652046e-04
            62 -5.467373e+00 -5.468537e+00  1.636389e-04
            63 -5.467583e+00 -5.468522e+00  1.617409e-04
            64 -5.469404e+00 -5.468535e+00  1.598009e-04
            65 -5.470395e+00 -5.468564e+00  1.598829e-04
            66 -5.468663e+00 -5.468566e+00  1.574675e-04
            67 -5.467386e+00 -5.468548e+00  1.560977e-04
            68 -5.470304e+00 -5.468574e+00  1.559229e-04
            69 -5.470721e+00 -5.468605e+00  1.567388e-04
            70 -5.469907e+00 -5.468624e+00  1.555989e-04
            71 -5.467569e+00 -5.468609e+00  1.541151e-04
            72 -5.468228e+00 -5.468603e+00  1.520652e-04
            73 -5.466684e+00 -5.468577e+00  1.522379e-04
            74 -5.466729e+00 -5.468552e+00  1.522161e-04
            75 -5.469770e+00 -5.468568e+00  1.510508e-04
            76 -5.467494e+00 -5.468554e+00  1.497233e-04
            77 -5.468922e+00 -5.468559e+00  1.478550e-04
            78 -5.469951e+00 -5.468577e+00  1.470331e-04
            79 -5.467961e+00 -5.468569e+00  1.453782e-04
            80 -5.470004e+00 -5.468587e+00  1.446631e-04
            81 -5.467927e+00 -5.468579e+00  1.431067e-04
            82 -5.471789e+00 -5.468618e+00  1.466186e-04
            83 -5.467669e+00 -5.468607e+00  1.452970e-04
            84 -5.471837e+00 -5.468645e+00  1.485695e-04
            85 -5.467630e+00 -5.468633e+00  1.473010e-04
            86 -5.470608e+00 -5.468656e+00  1.473681e-04
            87 -5.470315e+00 -5.468675e+00  1.469022e-04
            88 -5.467914e+00 -5.468666e+00  1.454871e-04
            89 -5.468062e+00 -5.468660e+00  1.440110e-04
            90 -5.468505e+00 -5.468658e+00  1.424212e-04
            91 -5.469747e+00 -5.468670e+00  1.413577e-04
            92 -5.468610e+00 -5.468669e+00  1.398227e-04
            93 -5.469269e+00 -5.468676e+00  1.384679e-04
            94 -5.469703e+00 -5.468687e+00  1.374253e-04
            95 -5.468474e+00 -5.468684e+00  1.359969e-04
