#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  3.018667e-03  3.018667e-03  0.000000e+00
             2  8.704000e-03  5.861333e-03  2.010069e-03
             3  6.397333e-02  2.523200e-02  1.587275e-02
             4  1.354133e-02  2.230933e-02  1.217067e-02
             5 -3.342133e-02  1.116320e-02  1.393517e-02
             6 -2.882400e-02  4.498667e-03  1.310980e-02
             7 -6.446933e-02 -5.353905e-03  1.447326e-02
             8 -8.229333e-03 -5.713333e-03  1.266856e-02
             9 -2.114933e-02 -7.428444e-03  1.137645e-02
            10  4.401067e-02 -2.284533e-03  1.134226e-02
            11  1.474667e-03 -1.942788e-03  1.031630e-02
            12 -3.208000e-03 -2.048222e-03  9.457143e-03
            13 -1.281067e-02 -2.876103e-03  8.765832e-03
            14 -2.144000e-03 -2.823810e-03  8.139857e-03
            15  1.669333e-03 -2.524267e-03  7.602710e-03
            16  2.648267e-02 -7.113333e-04  7.340514e-03
            17  1.351733e-02  1.256471e-04  6.956272e-03
            18  4.720000e-04  1.448889e-04  6.569839e-03
            19  3.274933e-02  1.860912e-03  6.444273e-03
            20 -3.028000e-02  2.538667e-04  6.319262e-03
            21 -4.200000e-02 -1.758222e-03  6.330576e-03
            22 -1.045333e-02 -2.153455e-03  6.055147e-03
            23 -4.981867e-02 -4.225855e-03  6.136284e-03
            24 -2.192533e-02 -4.963333e-03  5.924756e-03
            25  3.360000e-04 -4.751360e-03  5.691557e-03
            26 -3.490400e-02 -5.911077e-03  5.589555e-03
            27  1.172800e-02 -5.257778e-03  5.420578e-03
            28 -2.444533e-02 -5.943048e-03  5.270124e-03
            29  7.632000e-03 -5.474943e-03  5.109142e-03
            30 -3.538133e-02 -6.471822e-03  5.035152e-03
            31  4.342400e-02 -4.862280e-03  5.123528e-03
            32  2.833067e-02 -3.825000e-03  5.067331e-03
            33  4.571733e-02 -2.323717e-03  5.131349e-03
            34 -5.006133e-02 -3.727765e-03  5.168947e-03
            35 -2.354667e-02 -4.294019e-03  5.052184e-03
            36  3.100000e-02 -3.313630e-03  5.006066e-03
            37 -1.225067e-02 -3.555171e-03  4.876590e-03
            38  1.087467e-02 -3.175439e-03  4.763021e-03
            39  6.760800e-02 -1.360479e-03  4.974685e-03
            40  2.960000e-04 -1.319067e-03  4.850491e-03
            41 -4.029067e-02 -2.269593e-03  4.824422e-03
            42  1.586133e-02 -1.837905e-03  4.728829e-03
            43  3.801067e-02 -9.111938e-04  4.708785e-03
            44  1.474667e-03 -8.569697e-04  4.602079e-03
            45 -2.253867e-02 -1.338785e-03  4.524963e-03
            46 -6.966933e-02 -2.824232e-03  4.664045e-03
            47  3.487200e-02 -2.022184e-03  4.633258e-03
            48  6.058667e-03 -1.853833e-03  4.539790e-03
            49 -1.186400e-02 -2.058122e-03  4.451735e-03
            50 -5.063200e-02 -3.029600e-03  4.467443e-03
            51  3.133867e-02 -2.355712e-03  4.430381e-03
            52 -3.059467e-02 -2.898769e-03  4.378337e-03
            53  5.013600e-02 -1.898113e-03  4.408593e-03
            54 -1.295200e-02 -2.102815e-03  4.331702e-03
            55  8.746667e-03 -1.905552e-03  4.257433e-03
            56 -2.874133e-02 -2.384762e-03  4.208291e-03
            57 -2.529867e-02 -2.786760e-03  4.153617e-03
            58  4.339467e-02 -1.990529e-03  4.157620e-03
            59  5.206933e-02 -1.074260e-03  4.186900e-03
            60 -1.446667e-02 -1.297467e-03  4.123063e-03
            61 -2.501067e-02 -1.686208e-03  4.073757e-03
            62 -7.576000e-03 -1.781204e-03  4.009159e-03
            63  2.422933e-02 -1.368339e-03  3.966723e-03
            64  4.339467e-02 -6.689167e-04  3.965925e-03
            65  6.450933e-02  3.338256e-04  4.029684e-03
            66 -4.068267e-02 -2.876364e-04  4.016264e-03
            67 -2.193867e-02 -6.107861e-04  3.969299e-03
            68  2.598133e-02 -2.197255e-04  3.930143e-03
            69 -2.690133e-02 -6.064155e-04  3.892161e-03
            70  2.406133e-02 -2.540190e-04  3.852479e-03
            71  1.974133e-02  2.760563e-05  3.808499e-03
            72 -4.435200e-02 -5.887778e-04  3.805155e-03
            73 -6.515200e-02 -1.473205e-03  3.854443e-03
            74  5.858667e-03 -1.374126e-03  3.803629e-03
            75 -5.397600e-02 -2.075484e-03  3.817028e-03
            76 -4.246133e-02 -2.606877e-03  3.803614e-03
            77 -3.029333e-03 -2.612364e-03  3.754220e-03
            78 -4.301333e-03 -2.634017e-03  3.706152e-03
            79 -2.131733e-02 -2.870515e-03  3.666776e-03
            80 -3.513867e-02 -3.273867e-03  3.643059e-03
            81 -2.652800e-02 -3.560955e-03  3.609377e-03
            82 -4.358133e-02 -4.049008e-03  3.598206e-03
