#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  3.038952e-01  3.038952e-01  0.000000e+00
             2  3.054088e-01  3.046520e-01  5.351460e-04
             3  3.087828e-01  3.060289e-01  1.179506e-03
             4  3.051673e-01  3.058135e-01  9.040868e-04
             5  3.002119e-01  3.046932e-01  1.235806e-03
             6  3.092564e-01  3.054537e-01  1.242003e-03
             7  3.016050e-01  3.049039e-01  1.180012e-03
             8  3.006520e-01  3.043724e-01  1.145971e-03
             9  3.006763e-01  3.039617e-01  1.089745e-03
            10  3.062897e-01  3.041945e-01  1.005328e-03
            11  3.134390e-01  3.050349e-01  1.215464e-03
            12  3.003849e-01  3.046474e-01  1.174321e-03
            13  3.112249e-01  3.051534e-01  1.187996e-03
            14  3.047528e-01  3.051248e-01  1.103484e-03
            15  2.994190e-01  3.047444e-01  1.093517e-03
            16  3.056970e-01  3.048039e-01  1.026791e-03
            17  3.117147e-01  3.052104e-01  1.043766e-03
            18  3.145548e-01  3.057296e-01  1.107378e-03
            19  3.031359e-01  3.055931e-01  1.057475e-03
            20  3.002073e-01  3.053238e-01  1.038323e-03
            21  3.086066e-01  3.054801e-01  1.000577e-03
            22  2.998002e-01  3.052219e-01  9.878430e-04
            23  3.091478e-01  3.053926e-01  9.595267e-04
            24  3.035040e-01  3.053139e-01  9.227676e-04
            25  3.007609e-01  3.051318e-01  9.036505e-04
            26  3.038757e-01  3.050835e-01  8.701852e-04
            27  3.117092e-01  3.053289e-01  8.718717e-04
            28  3.065056e-01  3.053709e-01  8.417457e-04
            29  3.089501e-01  3.054943e-01  8.217184e-04
            30  3.064924e-01  3.055276e-01  7.950010e-04
            31  3.135340e-01  3.057859e-01  8.102224e-04
            32  3.039581e-01  3.057288e-01  7.869136e-04
            33  3.000651e-01  3.055571e-01  7.815595e-04
            34  3.094645e-01  3.056721e-01  7.669753e-04
            35  3.063584e-01  3.056917e-01  7.453123e-04
            36  3.052505e-01  3.056794e-01  7.247100e-04
            37  3.051939e-01  3.056663e-01  7.052420e-04
            38  3.049056e-01  3.056463e-01  6.869671e-04
            39  3.033717e-01  3.055879e-01  6.718238e-04
            40  3.072263e-01  3.056289e-01  6.562756e-04
            41  3.085773e-01  3.057008e-01  6.441967e-04
            42  2.989861e-01  3.055409e-01  6.483940e-04
            43  3.049828e-01  3.055280e-01  6.334450e-04
            44  3.082368e-01  3.055895e-01  6.220332e-04
            45  3.046978e-01  3.055697e-01  6.085258e-04
            46  3.054318e-01  3.055667e-01  5.953044e-04
            47  3.079383e-01  3.056172e-01  5.847728e-04
            48  3.108704e-01  3.057266e-01  5.827413e-04
            49  3.103934e-01  3.058219e-01  5.785791e-04
            50  3.016626e-01  3.057387e-01  5.729563e-04
            51  3.096103e-01  3.058146e-01  5.667287e-04
            52  3.079611e-01  3.058559e-01  5.573314e-04
            53  3.070356e-01  3.058781e-01  5.472601e-04
            54  2.981981e-01  3.057359e-01  5.552985e-04
            55  3.076788e-01  3.057712e-01  5.463247e-04
            56  3.029164e-01  3.057202e-01  5.389421e-04
            57  2.994863e-01  3.056109e-01  5.404701e-04
            58  3.023342e-01  3.055544e-01  5.340960e-04
            59  3.109857e-01  3.056464e-01  5.329177e-04
            60  3.044099e-01  3.056258e-01  5.244341e-04
            61  3.018390e-01  3.055638e-01  5.194982e-04
            62  3.139134e-01  3.056984e-01  5.282864e-04
            63  3.126194e-01  3.058083e-01  5.312004e-04
            64  3.028044e-01  3.057613e-01  5.249698e-04
            65  3.075250e-01  3.057885e-01  5.175940e-04
            66  3.052994e-01  3.057811e-01  5.098048e-04
            67  3.082963e-01  3.058186e-01  5.035761e-04
            68  3.047349e-01  3.058027e-01  4.964227e-04
            69  3.055361e-01  3.057988e-01  4.892432e-04
            70  3.082790e-01  3.058342e-01  4.835353e-04
            71  2.984588e-01  3.057304e-01  4.877556e-04
            72  3.037912e-01  3.057034e-01  4.817243e-04
            73  3.038598e-01  3.056782e-01  4.757869e-04
            74  3.060025e-01  3.056826e-01  4.693775e-04
            75  3.094898e-01  3.057333e-01  4.658561e-04
            76  3.054226e-01  3.057292e-01  4.597444e-04
            77  3.035144e-01  3.057005e-01  4.546726e-04
            78  3.024147e-01  3.056583e-01  4.507906e-04
            79  3.060210e-01  3.056629e-01  4.451078e-04
            80  3.075154e-01  3.056861e-01  4.401459e-04
            81  3.167218e-01  3.058223e-01  4.553103e-04
            82  3.068288e-01  3.058346e-01  4.499231e-04
            83  3.076518e-01  3.058565e-01  4.450347e-04
            84  3.060123e-01  3.058584e-01  4.397406e-04
            85  3.118942e-01  3.059294e-01  4.402632e-04
            86  3.129290e-01  3.060108e-01  4.426033e-04
            87  3.017792e-01  3.059621e-01  4.401803e-04
            88  3.082701e-01  3.059883e-01  4.359588e-04
            89  3.021942e-01  3.059457e-01  4.331398e-04
            90  3.133177e-01  3.060276e-01  4.360035e-04
            91  3.051334e-01  3.060178e-01  4.313230e-04
            92  3.053286e-01  3.060103e-01  4.266998e-04
            93  3.072352e-01  3.060235e-01  4.223148e-04
            94  3.037655e-01  3.059995e-01  4.185047e-04
            95  3.103986e-01  3.060458e-01  4.166533e-04
            96  3.080093e-01  3.060662e-01  4.128149e-04
            97  3.050039e-01  3.060553e-01  4.087044e-04
            98  3.057694e-01  3.060523e-01  4.045443e-04
            99  3.026719e-01  3.060182e-01  4.018965e-04
           100  2.985030e-01  3.059430e-01  4.048430e-04
