#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  1.110400e-02  1.110400e-02  0.000000e+00
             2 -4.458667e-03  3.322667e-03  5.502234e-03
             3  1.469867e-02  7.114667e-03  4.800161e-03
             4 -6.237333e-03  3.776667e-03  4.617093e-03
             5  1.066667e-04  3.042667e-03  3.751565e-03
             6 -8.501333e-03  1.118667e-03  3.585887e-03
             7 -5.682667e-03  1.470476e-04  3.202547e-03
             8 -1.135467e-02 -1.290667e-03  3.108236e-03
             9 -5.386667e-04 -1.207111e-03  2.763999e-03
            10  6.685333e-03 -4.178667e-04  2.597839e-03
            11  1.082667e-03 -2.814545e-04  2.365250e-03
            12 -9.098667e-03 -1.016222e-03  2.279419e-03
            13 -1.336000e-03 -1.040821e-03  2.104212e-03
            14  2.517333e-03 -7.866667e-04  1.969200e-03
            15  1.537867e-02  2.910222e-04  2.112329e-03
            16 -3.032000e-03  8.333333e-05  1.990493e-03
            17  5.485333e-03  4.010980e-04  1.898600e-03
            18  1.242667e-02  1.069185e-03  1.907048e-03
            19 -1.466667e-04  1.005193e-03  1.807750e-03
            20 -1.085600e-02  4.121333e-04  1.812034e-03
            21  1.450933e-02  1.083429e-03  1.845909e-03
            22 -8.533333e-05  1.030303e-03  1.762768e-03
            23 -4.045333e-03  8.096232e-04  1.699884e-03
            24  2.800000e-04  7.875556e-04  1.629198e-03
            25 -5.424000e-03  5.390933e-04  1.582863e-03
            26  5.050667e-03  7.126154e-04  1.531465e-03
            27  1.258400e-02  1.152296e-03  1.536564e-03
            28 -5.493333e-03  9.149524e-04  1.499906e-03
            29  7.552000e-03  1.143816e-03  1.465541e-03
            30  1.020800e-02  1.445956e-03  1.447500e-03
            31  3.613333e-03  1.515871e-03  1.402494e-03
            32  3.642667e-03  1.582333e-03  1.360240e-03
            33  3.376000e-03  1.636687e-03  1.320106e-03
            34  2.824000e-03  1.671608e-03  1.281741e-03
            35  4.656000e-03  1.756876e-03  1.247953e-03
            36  1.493600e-02  2.122963e-03  1.265845e-03
            37  1.213333e-03  2.098378e-03  1.231872e-03
            38  3.338667e-03  2.131018e-03  1.199886e-03
            39 -4.026667e-04  2.066051e-03  1.170877e-03
            40 -9.394667e-03  1.779533e-03  1.176139e-03
            41  1.853333e-03  1.781333e-03  1.147454e-03
            42  1.440000e-04  1.742349e-03  1.120796e-03
            43  8.693333e-03  1.904000e-03  1.106327e-03
            44  1.714400e-02  2.250364e-03  1.134107e-03
            45 -5.434667e-03  2.079585e-03  1.121689e-03
            46  7.602667e-03  2.199652e-03  1.103712e-03
            47  3.957333e-03  2.237050e-03  1.080862e-03
            48 -3.304000e-03  2.121611e-03  1.064491e-03
            49  2.290667e-03  2.125061e-03  1.042772e-03
            50  1.064000e-03  2.103840e-03  1.022132e-03
            51 -6.069333e-03  1.943582e-03  1.014576e-03
            52  2.888000e-03  1.961744e-03  9.952275e-04
            53  5.077333e-03  2.020528e-03  9.781842e-04
            54  3.536000e-03  2.048593e-03  9.604722e-04
            55 -1.055467e-02  1.819442e-03  9.699593e-04
            56  7.362667e-03  1.918429e-03  9.576762e-04
            57  5.525333e-03  1.981708e-03  9.429631e-04
            58 -5.602667e-03  1.850943e-03  9.357281e-04
            59  1.033867e-02  1.994802e-03  9.308612e-04
            60 -1.078133e-02  1.781867e-03  9.393858e-04
            61  1.600000e-03  1.778885e-03  9.239908e-04
            62 -8.461333e-03  1.613720e-03  9.237315e-04
            63 -8.744000e-03  1.449312e-03  9.235841e-04
            64 -6.306667e-03  1.328125e-03  9.170694e-04
            65  7.525333e-03  1.423467e-03  9.079031e-04
            66 -3.762667e-03  1.344889e-03  8.975410e-04
            67 -2.581333e-03  1.286289e-03  8.860558e-04
            68 -1.297867e-02  1.076510e-03  8.975152e-04
            69 -1.802667e-03  1.034783e-03  8.854772e-04
            70 -1.600000e-04  1.017714e-03  8.729920e-04
            71  3.504000e-03  1.052732e-03  8.613984e-04
            72 -2.480000e-04  1.034667e-03  8.496240e-04
            73  6.898667e-03  1.114995e-03  8.417741e-04
            74  9.117333e-03  1.223135e-03  8.373161e-04
            75 -9.920000e-04  1.193600e-03  8.266727e-04
            76 -3.448000e-03  1.132526e-03  8.180483e-04
            77 -2.563733e-02  7.848658e-04  8.781982e-04
            78  8.426667e-04  7.856068e-04  8.669396e-04
            79 -5.117333e-03  7.108861e-04  8.591797e-04
            80  1.283467e-02  8.624333e-04  8.617017e-04
            81 -1.674667e-03  8.311111e-04  8.516325e-04
            82 -9.533333e-03  7.047154e-04  8.505746e-04
            83 -1.701333e-03  6.757269e-04  8.408205e-04
            84 -6.093333e-03  5.951429e-04  8.346634e-04
            85 -2.672000e-03  5.567059e-04  8.257284e-04
            86 -2.802667e-03  5.176434e-04  8.170503e-04
            87  6.869333e-03  5.906513e-04  8.109142e-04
            88 -1.245333e-03  5.697879e-04  8.019676e-04
            89 -1.439200e-02  4.016779e-04  8.103850e-04
            90  1.173333e-03  4.102519e-04  8.014261e-04
            91  3.509333e-03  4.443077e-04  7.933424e-04
            92  4.632000e-03  4.898261e-04  7.860239e-04
            93  5.688000e-03  5.457204e-04  7.795568e-04
            94 -1.023733e-02  4.310071e-04  7.796581e-04
            95  1.423467e-02  5.763088e-04  7.848741e-04
            96 -1.965333e-03  5.498333e-04  7.771447e-04
            97  6.448000e-03  6.106392e-04  7.715080e-04
            98 -1.484000e-02  4.529796e-04  7.795781e-04
            99 -8.832000e-03  3.591919e-04  7.773247e-04
           100  1.269067e-02  4.825067e-04  7.792714e-04
