5.50322 nan
5.55428 0.0510599
5.47173 0.0876601
5.44892 0.0660483
5.4009 0.0701624
5.43254 0.0654429
5.40229 0.063041
5.40592 0.0547155
5.43173 0.054724
5.56826 0.145043
5.56897 0.131198
5.55576 0.120493
5.55682 0.110843
5.54128 0.10379
5.53838 0.0966673
5.53879 0.090425
5.53805 0.0849426
5.52519 0.0811116
5.53678 0.0775947
5.55686 0.0763023
5.54127 0.0742327
5.55981 0.0731666
5.54912 0.0707256
5.54581 0.0677957
5.53693 0.0656302
5.5323 0.0632258
5.53308 0.0608441
5.53828 0.0588605
5.5371 0.0568068
5.52045 0.0573508
5.532 0.056659
5.52724 0.0550653
5.52173 0.0536547
5.5259 0.0522195
5.53317 0.0512242
5.5336 0.0497828
5.5291 0.0486266
5.53527 0.0477294
5.53888 0.0466293
5.54606 0.0460131
5.53546 0.0461127
5.53307 0.0450645
5.53645 0.044133
5.53774 0.0431378
5.53608 0.042201
5.53771 0.0413055
5.52202 0.0433552
5.5299 0.0431673
5.52494 0.0425664
5.52364 0.0417267
5.5308 0.0415217
5.52747 0.0408512
5.53488 0.040752
5.5361 0.0400088
5.52396 0.0411069
5.51978 0.0405824
5.51165 0.0406835
5.5173 0.0403733
5.52139 0.0398934
5.51638 0.0395427
5.51932 0.0390004
5.51795 0.0383909
5.52063 0.0378717
5.52175 0.0372919
5.52438 0.0368078
5.52074 0.0364278
5.52089 0.0358803
5.52426 0.0355087
5.53466 0.036503
5.53759 0.0360966
5.53335 0.0358361
5.52623 0.0360439
5.52485 0.0355735
5.52108 0.0352922
5.51806 0.0349489
5.51363 0.0347693
5.51524 0.0343526
5.51514 0.0339095
5.51339 0.0335233
5.51198 0.0331315
5.50925 0.0328335
5.51152 0.0325103
5.50497 0.0327778
5.5077 0.0324997
5.50857 0.0321269
5.5087 0.0317514
5.50454 0.0316588
5.49939 0.0317177
5.49528 0.0316274
5.49733 0.0313411
5.49625 0.0310137
5.49946 0.030842
5.4992 0.0305096
5.50012 0.0301973
5.50099 0.0298903
5.49839 0.0296914
5.49765 0.0293929
5.49674 0.0291058
5.498 0.0288377
5.49735 0.0285552
