15.0967 nan
15.1586 0.0618699
14.885 0.275893
14.8971 0.195458
14.9796 0.172414
14.8932 0.165183
15.0211 0.18938
15.1054 0.184392
14.9937 0.197264
14.8789 0.21055
14.946 0.201926
14.929 0.185107
14.9552 0.172274
14.9929 0.163887
14.953 0.157692
14.8974 0.157671
14.8806 0.149048
14.9088 0.143315
14.9025 0.135707
14.8682 0.133239
14.9091 0.133169
14.9189 0.12735
14.9066 0.122302
14.8848 0.11912
14.8831 0.114269
14.8894 0.10997
14.8844 0.105938
14.9123 0.105832
14.9247 0.102867
14.9177 0.0996276
14.9367 0.0982185
14.9757 0.1028
14.9961 0.101697
15.0085 0.0994309
15.0151 0.0967742
15.031 0.0953853
15.0393 0.0931404
15.0255 0.0917021
15.0241 0.0893303
15.015 0.087545
15.0302 0.0867377
15.0006 0.0897005
14.9792 0.0901479
14.98 0.088079
14.9729 0.0863984
14.9653 0.084836
14.983 0.0848798
14.9716 0.0838715
14.9917 0.0845628
15.0047 0.0838733
15.0055 0.0822155
15.0164 0.0813536
15.0113 0.0799672
15.0102 0.0784798
15.0217 0.077888
15.0147 0.0767989
15.016 0.0754505
15.0047 0.0749961
14.9972 0.0740947
15.0114 0.0742203
14.9981 0.0741998
15.008 0.0736606
15.0148 0.0727997
15.0065 0.0721227
15.0202 0.0723011
15.0166 0.0712885
15.0122 0.0703513
15.0003 0.0703233
14.9926 0.0697246
14.9762 0.0706392
14.9953 0.0721996
14.9807 0.0726637
14.9768 0.0717683
14.9757 0.0708012
14.9651 0.070639
14.9681 0.0697657
14.9508 0.0709862
14.9604 0.0707188
14.9535 0.0701588
14.9495 0.0693915
14.9592 0.0692104
14.9455 0.0697213
14.9477 0.068912
14.9449 0.0681428
14.9494 0.0674841
14.9586 0.0673251
14.9623 0.0666528
14.9548 0.0663174
14.9707 0.067453
14.9713 0.0667028
14.9772 0.0662219
14.9826 0.0657218
14.9773 0.0652242
14.9774 0.0645266
14.9843 0.0642241
14.9762 0.0640663
14.9744 0.0634276
14.9773 0.0628419
14.9779 0.0622067
14.9732 0.0617633
