#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1 -3.368000e-03 -3.368000e-03  0.000000e+00
             2 -3.984000e-03 -3.676000e-03  2.177889e-04
             3  3.512000e-03 -1.280000e-03  1.961706e-03
             4 -4.626667e-03 -2.116667e-03  1.640022e-03
             5  6.656000e-03 -3.621333e-04  2.045507e-03
             6 -1.088267e-02 -2.115556e-03  2.338311e-03
             7 -5.773333e-03 -2.638095e-03  2.061826e-03
             8 -1.289867e-02 -3.920667e-03  2.166595e-03
             9  1.762667e-03 -3.289185e-03  2.015789e-03
            10  3.386667e-04 -2.926400e-03  1.846567e-03
            11 -1.290667e-03 -2.777697e-03  1.684675e-03
            12 -3.528000e-03 -2.840222e-03  1.545445e-03
            13 -6.021333e-03 -3.084923e-03  1.445807e-03
            14 -8.320000e-04 -2.924000e-03  1.351461e-03
            15 -5.832000e-03 -3.117867e-03  1.275193e-03
            16  4.080000e-04 -2.897500e-03  1.214385e-03
            17  8.056000e-03 -2.253176e-03  1.302716e-03
            18 -1.688000e-03 -2.221778e-03  1.230721e-03
            19  2.058667e-03 -1.996491e-03  1.186387e-03
            20 -4.245333e-03 -2.108933e-03  1.132383e-03
            21  5.624000e-03 -1.740698e-03  1.136757e-03
            22 -1.610400e-02 -2.393576e-03  1.258684e-03
            23  3.256000e-03 -2.147942e-03  1.227693e-03
            24 -1.493333e-04 -2.064667e-03  1.179360e-03
            25  2.757333e-03 -1.871787e-03  1.147849e-03
            26 -4.152000e-03 -1.959487e-03  1.107047e-03
            27  8.554667e-03 -1.570074e-03  1.132465e-03
            28  3.184000e-03 -1.400286e-03  1.104675e-03
            29 -7.629333e-03 -1.615080e-03  1.087265e-03
            30 -1.064267e-02 -1.916000e-03  1.091871e-03
            31 -2.378667e-03 -1.930925e-03  1.056751e-03
            32  2.189333e-03 -1.802167e-03  1.031542e-03
            33  6.933333e-04 -1.726545e-03  1.003051e-03
            34  4.618667e-03 -1.539922e-03  9.907591e-04
            35  3.920000e-04 -1.484724e-03  9.639881e-04
            36  1.010667e-03 -1.415407e-03  9.396995e-04
            37 -1.962667e-03 -1.430198e-03  9.144186e-04
            38  5.040000e-03 -1.259930e-03  9.060686e-04
            39  6.672000e-03 -1.056547e-03  9.053748e-04
            40  1.066667e-02 -7.634667e-04  9.289668e-04
            41 -5.168000e-03 -8.708943e-04  9.124995e-04
            42 -3.320000e-03 -9.292063e-04  8.926346e-04
            43 -5.061333e-03 -1.025302e-03  8.770329e-04
            44 -5.837333e-03 -1.134667e-03  8.638922e-04
            45  5.546667e-04 -1.097126e-03  8.455099e-04
            46  3.933333e-03 -9.877681e-04  8.341714e-04
            47  9.066667e-04 -9.474610e-04  8.173963e-04
            48 -5.992000e-03 -1.052556e-03  8.070951e-04
            49  2.250667e-03 -9.851429e-04  7.934341e-04
            50 -4.882667e-03 -1.063093e-03  7.813851e-04
            51  3.229333e-03 -9.789281e-04  7.705834e-04
            52  1.416000e-03 -9.328718e-04  7.571395e-04
            53 -4.578667e-03 -1.001660e-03  7.459722e-04
            54 -4.560000e-04 -9.915556e-04  7.322263e-04
            55  1.610667e-03 -9.442424e-04  7.204401e-04
            56 -2.077333e-03 -9.644762e-04  7.078591e-04
            57 -3.898667e-03 -1.015953e-03  6.973098e-04
            58 -8.693333e-04 -1.013425e-03  6.852918e-04
            59 -4.984000e-03 -1.080723e-03  6.769731e-04
            60 -4.144000e-03 -1.131778e-03  6.676126e-04
            61  3.866667e-03 -1.049836e-03  6.616777e-04
            62 -2.272000e-03 -1.069548e-03  6.512990e-04
            63  5.061333e-03 -9.722328e-04  6.481905e-04
            64  1.002667e-03 -9.413750e-04  6.387966e-04
            65 -1.533333e-03 -9.504821e-04  6.290339e-04
            66  3.200000e-04 -9.312323e-04  6.197976e-04
            67  3.200000e-05 -9.168557e-04  6.107136e-04
            68 -7.568000e-03 -1.014667e-03  6.095148e-04
            69 -6.450667e-03 -1.093449e-03  6.057513e-04
            70  5.429333e-03 -1.000267e-03  6.042224e-04
            71  4.506667e-04 -9.798310e-04  5.960577e-04
            72  5.114667e-03 -8.951852e-04  5.937589e-04
            73 -7.213333e-03 -9.817352e-04  5.918997e-04
            74  2.029333e-03 -9.410450e-04  5.852980e-04
            75  3.469333e-03 -8.822400e-04  5.804406e-04
            76 -4.840000e-03 -9.343158e-04  5.751345e-04
            77 -2.778667e-03 -9.582684e-04  5.681638e-04
            78 -4.752000e-03 -1.006906e-03  5.629576e-04
            79  1.848000e-03 -9.707679e-04  5.569902e-04
            80 -2.000000e-03 -9.836333e-04  5.501764e-04
            81 -4.056000e-03 -1.021564e-03  5.446901e-04
            82  4.128000e-03 -9.587642e-04  5.416556e-04
            83 -1.357333e-03 -9.635663e-04  5.351509e-04
            84 -2.125333e-03 -9.773968e-04  5.289588e-04
            85  5.090667e-03 -9.060078e-04  5.275311e-04
            86 -3.434667e-03 -9.354109e-04  5.222158e-04
            87  5.349333e-03 -8.631724e-04  5.211858e-04
            88 -4.765333e-03 -9.075152e-04  5.171461e-04
            89 -5.048000e-03 -9.540375e-04  5.134238e-04
            90  6.693333e-04 -9.360000e-04  5.080358e-04
            91  1.466667e-03 -9.095971e-04  5.031386e-04
            92 -1.525333e-03 -9.162899e-04  4.977142e-04
            93 -5.866667e-03 -9.695197e-04  4.952007e-04
            94  1.896000e-03 -9.390355e-04  4.908700e-04
            95  3.272000e-03 -8.947088e-04  4.877003e-04
            96 -3.816000e-03 -9.251389e-04  4.835685e-04
            97  2.933333e-05 -9.152990e-04  4.786833e-04
            98 -1.160000e-03 -9.177959e-04  4.738053e-04
            99  4.157333e-03 -8.665320e-04  4.717845e-04
           100 -3.085333e-03 -8.887200e-04  4.675882e-04
