#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  1.634850e+00  1.634850e+00  0.000000e+00
             2  1.630134e+00  1.632492e+00  1.667484e-03
             3  1.587107e+00  1.617364e+00  1.240200e-02
             4  1.565115e+00  1.604302e+00  1.464523e-02
             5  1.596057e+00  1.602653e+00  1.180865e-02
             6  1.585000e+00  1.599710e+00  1.020048e-02
             7  1.642795e+00  1.605865e+00  1.043626e-02
             8  1.553540e+00  1.599325e+00  1.099187e-02
             9  1.604288e+00  1.599876e+00  9.784378e-03
            10  1.641202e+00  1.604009e+00  9.639253e-03
            11  1.615374e+00  1.605042e+00  8.818154e-03
            12  1.652569e+00  1.609003e+00  8.928546e-03
            13  1.613231e+00  1.609328e+00  8.247658e-03
            14  1.559050e+00  1.605737e+00  8.404131e-03
            15  1.578219e+00  1.603902e+00  8.041585e-03
            16  1.630982e+00  1.605595e+00  7.715039e-03
            17  1.599632e+00  1.605244e+00  7.269181e-03
            18  1.610107e+00  1.605514e+00  6.870357e-03
            19  1.605298e+00  1.605503e+00  6.508769e-03
            20  1.545969e+00  1.602526e+00  6.830169e-03
            21  1.630501e+00  1.603858e+00  6.633564e-03
            22  1.595388e+00  1.603473e+00  6.343201e-03
            23  1.566667e+00  1.601873e+00  6.266017e-03
            24  1.624806e+00  1.602828e+00  6.077358e-03
            25  1.600955e+00  1.602753e+00  5.834726e-03
            26  1.605921e+00  1.602875e+00  5.611585e-03
            27  1.706117e+00  1.606699e+00  6.578757e-03
            28  1.620742e+00  1.607201e+00  6.362889e-03
            29  1.622754e+00  1.607737e+00  6.166040e-03
            30  1.685801e+00  1.610339e+00  6.486368e-03
            31  1.635241e+00  1.611142e+00  6.326675e-03
            32  1.647381e+00  1.612275e+00  6.229494e-03
            33  1.587562e+00  1.611526e+00  6.085568e-03
            34  1.597707e+00  1.611119e+00  5.920137e-03
            35  1.590020e+00  1.610517e+00  5.781602e-03
            36  1.629077e+00  1.611032e+00  5.643943e-03
            37  1.668884e+00  1.612596e+00  5.703871e-03
            38  1.592907e+00  1.612078e+00  5.577253e-03
            39  1.663197e+00  1.613388e+00  5.586151e-03
            40  1.597319e+00  1.612987e+00  5.460924e-03
            41  1.600203e+00  1.612675e+00  5.336625e-03
            42  1.564328e+00  1.611524e+00  5.332267e-03
            43  1.553114e+00  1.610165e+00  5.378494e-03
            44  1.596743e+00  1.609860e+00  5.264900e-03
            45  1.577145e+00  1.609133e+00  5.197855e-03
            46  1.620692e+00  1.609385e+00  5.090928e-03
            47  1.588315e+00  1.608936e+00  5.002309e-03
            48  1.580697e+00  1.608348e+00  4.932568e-03
            49  1.615507e+00  1.608494e+00  4.834067e-03
            50  1.610385e+00  1.608532e+00  4.737533e-03
            51  1.592139e+00  1.608210e+00  4.655531e-03
            52  1.614925e+00  1.608340e+00  4.567792e-03
            53  1.634242e+00  1.608828e+00  4.507677e-03
            54  1.622094e+00  1.609074e+00  4.430890e-03
            55  1.586056e+00  1.608655e+00  4.370047e-03
            56  1.560471e+00  1.607795e+00  4.375898e-03
            57  1.624390e+00  1.608086e+00  4.308802e-03
            58  1.580955e+00  1.607618e+00  4.259828e-03
            59  1.578341e+00  1.607122e+00  4.216432e-03
            60  1.609265e+00  1.607158e+00  4.146309e-03
            61  1.578662e+00  1.606691e+00  4.104568e-03
            62  1.608211e+00  1.606715e+00  4.038439e-03
            63  1.586051e+00  1.606387e+00  3.987635e-03
            64  1.567342e+00  1.605777e+00  3.971724e-03
            65  1.624682e+00  1.606068e+00  3.921255e-03
            66  1.602999e+00  1.606021e+00  3.862118e-03
            67  1.622079e+00  1.606261e+00  3.811903e-03
            68  1.611564e+00  1.606339e+00  3.756643e-03
            69  1.644572e+00  1.606893e+00  3.742841e-03
            70  1.598344e+00  1.606771e+00  3.691364e-03
            71  1.577055e+00  1.606353e+00  3.663023e-03
            72  1.595368e+00  1.606200e+00  3.615324e-03
            73  1.604357e+00  1.606175e+00  3.565887e-03
            74  1.666258e+00  1.606987e+00  3.608952e-03
            75  1.568867e+00  1.606478e+00  3.596444e-03
            76  1.620246e+00  1.606660e+00  3.553682e-03
            77  1.645565e+00  1.607165e+00  3.543269e-03
            78  1.607302e+00  1.607167e+00  3.497842e-03
            79  1.555711e+00  1.606515e+00  3.513685e-03
            80  1.571847e+00  1.606082e+00  3.496386e-03
            81  1.623761e+00  1.606300e+00  3.460026e-03
            82  1.625941e+00  1.606540e+00  3.426112e-03
            83  1.602649e+00  1.606493e+00  3.385154e-03
            84  1.558630e+00  1.605923e+00  3.392470e-03
            85  1.601219e+00  1.605868e+00  3.353010e-03
            86  1.679608e+00  1.606725e+00  3.421900e-03
            87  1.639080e+00  1.607097e+00  3.402717e-03
            88  1.574287e+00  1.606724e+00  3.384414e-03
            89  1.595440e+00  1.606597e+00  3.348761e-03
            90  1.604462e+00  1.606574e+00  3.311636e-03
            91  1.597029e+00  1.606469e+00  3.276905e-03
            92  1.614129e+00  1.606552e+00  3.242344e-03
            93  1.600880e+00  1.606491e+00  3.208054e-03
            94  1.618063e+00  1.606614e+00  3.176287e-03
            95  1.597768e+00  1.606521e+00  3.144217e-03
            96  1.607548e+00  1.606532e+00  3.111483e-03
            97  1.584201e+00  1.606302e+00  3.087911e-03
            98  1.624821e+00  1.606491e+00  3.062179e-03
            99  1.591572e+00  1.606340e+00  3.034953e-03
           100  1.571004e+00  1.605986e+00  3.025104e-03
