#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  4.412547e-01  4.412547e-01  0.000000e+00
             2  4.265022e-01  4.338784e-01  5.215796e-03
             3  4.595585e-01  4.424385e-01  7.806431e-03
             4  4.429730e-01  4.425721e-01  5.855967e-03
             5  4.479389e-01  4.436455e-01  4.782132e-03
             6  4.407984e-01  4.431710e-01  4.008584e-03
             7  4.328910e-01  4.417024e-01  3.695156e-03
             8  4.450909e-01  4.421260e-01  3.257447e-03
             9  4.175274e-01  4.393928e-01  3.876103e-03
            10  4.483382e-01  4.402873e-01  3.590231e-03
            11  4.489606e-01  4.410758e-01  3.349309e-03
            12  4.349960e-01  4.405692e-01  3.108283e-03
            13  4.224542e-01  4.391757e-01  3.166162e-03
            14  4.512725e-01  4.400398e-01  3.055636e-03
            15  4.550283e-01  4.410390e-01  3.010880e-03
            16  4.082846e-01  4.389918e-01  3.449136e-03
            17  4.409703e-01  4.391082e-01  3.248209e-03
            18  4.384205e-01  4.390700e-01  3.067977e-03
            19  4.341781e-01  4.388126e-01  2.917288e-03
            20  4.312967e-01  4.384368e-01  2.795523e-03
            21  4.512581e-01  4.390473e-01  2.728259e-03
            22  4.148459e-01  4.379472e-01  2.817311e-03
            23  4.417060e-01  4.381107e-01  2.699555e-03
            24  4.513298e-01  4.386615e-01  2.642667e-03
            25  4.389616e-01  4.386735e-01  2.536987e-03
            26  4.298459e-01  4.383339e-01  2.462025e-03
            27  4.534364e-01  4.388933e-01  2.433549e-03
            28  4.278594e-01  4.384992e-01  2.378328e-03
            29  4.465943e-01  4.387784e-01  2.312640e-03
            30  4.502390e-01  4.391604e-01  2.266885e-03
            31  4.395123e-01  4.391717e-01  2.193789e-03
            32  4.245963e-01  4.387163e-01  2.172002e-03
            33  4.444438e-01  4.388898e-01  2.113107e-03
            34  4.405063e-01  4.389374e-01  2.051492e-03
            35  4.246851e-01  4.385302e-01  2.032890e-03
            36  4.542547e-01  4.389669e-01  2.022802e-03
            37  4.115833e-01  4.382268e-01  2.099162e-03
            38  4.420086e-01  4.383264e-01  2.046279e-03
            39  4.592407e-01  4.388626e-01  2.062883e-03
            40  4.356376e-01  4.387820e-01  2.012886e-03
            41  4.418426e-01  4.388567e-01  1.965174e-03
            42  4.444719e-01  4.389904e-01  1.922927e-03
            43  4.536522e-01  4.393313e-01  1.908199e-03
            44  4.403702e-01  4.393549e-01  1.864977e-03
            45  4.460647e-01  4.395040e-01  1.829484e-03
            46  4.313111e-01  4.393259e-01  1.798361e-03
            47  4.382347e-01  4.393027e-01  1.760248e-03
            48  4.327612e-01  4.391664e-01  1.728844e-03
            49  4.307445e-01  4.389946e-01  1.702083e-03
            50  4.357361e-01  4.389294e-01  1.669289e-03
            51  4.399456e-01  4.389493e-01  1.636677e-03
            52  4.377864e-01  4.389270e-01  1.605355e-03
            53  4.512301e-01  4.391591e-01  1.591760e-03
            54  4.292981e-01  4.389765e-01  1.572723e-03
            55  4.327923e-01  4.388640e-01  1.548142e-03
            56  4.338980e-01  4.387754e-01  1.523035e-03
            57  4.389318e-01  4.387781e-01  1.496317e-03
            58  4.439032e-01  4.388665e-01  1.473125e-03
            59  4.530384e-01  4.391067e-01  1.467610e-03
            60  4.244948e-01  4.388631e-01  1.463216e-03
            61  4.229775e-01  4.386027e-01  1.462219e-03
            62  4.209487e-01  4.383180e-01  1.466097e-03
            63  4.211638e-01  4.380457e-01  1.467893e-03
            64  4.097656e-01  4.376038e-01  1.510002e-03
            65  4.319523e-01  4.375169e-01  1.489272e-03
            66  4.390919e-01  4.375407e-01  1.466899e-03
            67  4.188055e-01  4.372611e-01  1.471416e-03
            68  4.423786e-01  4.373364e-01  1.451701e-03
            69  4.337741e-01  4.372847e-01  1.431579e-03
            70  4.356898e-01  4.372619e-01  1.411309e-03
            71  4.501185e-01  4.374430e-01  1.403001e-03
            72  4.438863e-01  4.375325e-01  1.386366e-03
            73  4.260460e-01  4.373752e-01  1.376275e-03
            74  4.355155e-01  4.373500e-01  1.357906e-03
            75  4.283852e-01  4.372305e-01  1.345051e-03
            76  4.295613e-01  4.371296e-01  1.331133e-03
            77  4.507063e-01  4.373059e-01  1.325472e-03
            78  4.362175e-01  4.372920e-01  1.308552e-03
            79  4.304207e-01  4.372050e-01  1.294875e-03
            80  4.457077e-01  4.373113e-01  1.283044e-03
            81  4.306664e-01  4.372292e-01  1.269824e-03
            82  4.360166e-01  4.372144e-01  1.254424e-03
            83  4.395167e-01  4.372422e-01  1.239617e-03
            84  4.545756e-01  4.374485e-01  1.241916e-03
            85  4.335074e-01  4.374022e-01  1.228170e-03
            86  4.539637e-01  4.375947e-01  1.228895e-03
            87  4.335348e-01  4.375481e-01  1.215655e-03
            88  4.363374e-01  4.375343e-01  1.201919e-03
            89  4.501262e-01  4.376758e-01  1.196712e-03
            90  4.280797e-01  4.375692e-01  1.188156e-03
            91  4.351943e-01  4.375431e-01  1.175386e-03
            92  4.399907e-01  4.375697e-01  1.162911e-03
            93  4.295199e-01  4.374831e-01  1.153623e-03
            94  4.253080e-01  4.373536e-01  1.148599e-03
            95  4.521561e-01  4.375094e-01  1.147028e-03
            96  4.253324e-01  4.373826e-01  1.142072e-03
            97  4.373598e-01  4.373823e-01  1.130298e-03
            98  4.334833e-01  4.373426e-01  1.119464e-03
            99  4.311890e-01  4.372804e-01  1.109881e-03
           100  4.232717e-01  4.371403e-01  1.107588e-03
