#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  5.149867e-02  5.149867e-02  0.000000e+00
             2 -2.290800e-01 -8.879067e-02  9.919954e-02
             3 -1.535733e-02 -6.431289e-02  6.908703e-02
             4  3.152267e-02 -4.035400e-02  5.581527e-02
             5 -1.024800e-01 -5.277920e-02  4.601444e-02
             6 -1.232507e-01 -6.452444e-02  3.981615e-02
             7 -6.719733e-02 -6.490629e-02  3.412996e-02
             8  5.881600e-02 -4.944100e-02  3.318312e-02
             9 -3.032800e-02 -4.731733e-02  2.956399e-02
            10  8.503733e-02 -3.408187e-02  2.942148e-02
            11 -4.208267e-02 -3.480921e-02  2.675579e-02
            12 -7.899733e-02 -3.849156e-02  2.477824e-02
            13 -1.699920e-01 -4.860697e-02  2.485135e-02
            14 -7.307733e-02 -5.035486e-02  2.313764e-02
            15  2.975733e-02 -4.501404e-02  2.220298e-02
            16  2.165067e-02 -4.084750e-02  2.120263e-02
            17 -3.420000e-02 -4.045647e-02  1.995902e-02
            18  2.839733e-02 -3.663126e-02  1.921325e-02
            19 -4.959467e-02 -3.731354e-02  1.821413e-02
            20 -1.142213e-01 -4.115893e-02  1.770470e-02
            21  1.669600e-02 -3.840394e-02  1.707462e-02
            22 -2.793600e-02 -3.792812e-02  1.630513e-02
            23  2.121333e-02 -3.535675e-02  1.579767e-02
            24 -1.075413e-01 -3.836444e-02  1.542309e-02
            25 -4.832267e-02 -3.876277e-02  1.481131e-02
            26 -1.215333e-01 -4.194626e-02  1.457975e-02
            27 -2.673520e-01 -5.029462e-02  1.625511e-02
            28  4.574933e-02 -4.686448e-02  1.603240e-02
            29 -4.276800e-02 -4.672322e-02  1.548018e-02
            30 -1.280240e-01 -4.943324e-02  1.519954e-02
            31  1.004000e-01 -4.459991e-02  1.545862e-02
            32  1.170187e-01 -3.954933e-02  1.577904e-02
            33  5.198133e-02 -3.677568e-02  1.554275e-02
            34 -1.834987e-01 -4.109106e-02  1.567324e-02
            35  1.204827e-01 -3.647467e-02  1.589075e-02
            36  6.449067e-02 -3.367007e-02  1.569489e-02
            37 -5.458133e-02 -3.423524e-02  1.528087e-02
            38  2.547200e-02 -3.266400e-02  1.495931e-02
            39  1.887413e-01 -2.698694e-02  1.561585e-02
            40 -3.100267e-02 -2.708733e-02  1.522577e-02
            41 -1.120347e-01 -2.915922e-02  1.499472e-02
            42  3.804533e-02 -2.755911e-02  1.472283e-02
            43  2.725333e-03 -2.685482e-02  1.439727e-02
            44  4.245333e-02 -2.527964e-02  1.415597e-02
            45 -1.630240e-01 -2.834062e-02  1.416847e-02
            46 -5.645067e-02 -2.895171e-02  1.387363e-02
            47 -1.083867e-01 -3.064182e-02  1.368101e-02
            48  7.352000e-03 -2.985028e-02  1.341886e-02
            49 -8.320800e-02 -3.093921e-02  1.318912e-02
            50 -2.762667e-03 -3.037568e-02  1.293737e-02
            51  7.053600e-02 -2.839702e-02  1.283411e-02
            52 -1.490773e-01 -3.071779e-02  1.279541e-02
            53  2.068827e-01 -2.623477e-02  1.331620e-02
            54  1.472400e-01 -2.302227e-02  1.345152e-02
            55  4.536000e-02 -2.177896e-02  1.326428e-02
            56 -3.328800e-02 -2.198448e-02  1.302901e-02
            57 -9.579200e-02 -2.327935e-02  1.286462e-02
            58  5.119733e-02 -2.199526e-02  1.270674e-02
            59  5.095467e-02 -2.075882e-02  1.255138e-02
            60 -3.814133e-02 -2.104853e-02  1.234553e-02
            61 -5.298667e-03 -2.079034e-02  1.214585e-02
            62 -1.583413e-01 -2.300890e-02  1.215088e-02
            63  1.536533e-01 -2.020474e-02  1.227732e-02
            64 -7.141333e-03 -2.000063e-02  1.208718e-02
            65  2.314640e-01 -1.613194e-02  1.250502e-02
            66 -1.538933e-02 -1.612069e-02  1.231556e-02
            67 -3.844800e-02 -1.645393e-02  1.213625e-02
            68  1.188907e-01 -1.446357e-02  1.211989e-02
            69 -8.709867e-02 -1.551625e-02  1.198987e-02
            70 -2.119440e-01 -1.832236e-02  1.214252e-02
            71  1.729227e-01 -1.562877e-02  1.226662e-02
            72 -4.957333e-03 -1.548056e-02  1.209714e-02
            73 -5.597600e-02 -1.603529e-02  1.194414e-02
            74  6.608800e-02 -1.492551e-02  1.183418e-02
            75  4.874667e-03 -1.466151e-02  1.167933e-02
            76 -1.307653e-01 -1.618919e-02  1.162514e-02
            77 -2.108000e-02 -1.625271e-02  1.147434e-02
            78 -9.008533e-02 -1.719928e-02  1.136621e-02
            79  8.404000e-02 -1.591777e-02  1.129434e-02
            80 -7.732533e-02 -1.668537e-02  1.117922e-02
            81  1.794667e-03 -1.645722e-02  1.104353e-02
            82 -5.699200e-02 -1.695154e-02  1.091991e-02
            83 -1.749600e-02 -1.695810e-02  1.078835e-02
            84 -1.332613e-01 -1.834267e-02  1.074840e-02
            85  4.042133e-02 -1.765133e-02  1.064415e-02
            86 -1.378667e-02 -1.760639e-02  1.052048e-02
            87  3.025867e-02 -1.705621e-02  1.041393e-02
            88 -2.206987e-01 -1.937033e-02  1.054957e-02
            89  9.238667e-02 -1.811464e-02  1.050550e-02
            90 -1.404267e-02 -1.806939e-02  1.038887e-02
            91 -1.963573e-01 -2.002860e-02  1.045782e-02
            92  4.218400e-02 -1.935238e-02  1.036599e-02
            93  1.569893e-01 -1.745623e-02  1.042650e-02
            94 -5.553600e-02 -1.786133e-02  1.032345e-02
            95  2.661600e-02 -1.739315e-02  1.022539e-02
            96  4.117333e-03 -1.716908e-02  1.012133e-02
            97  1.106560e-01 -1.585130e-02  1.010241e-02
            98 -5.233600e-02 -1.622359e-02  1.000618e-02
            99 -2.536800e-02 -1.631596e-02  9.905538e-03
           100 -7.994667e-03 -1.623275e-02  9.806832e-03
