#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1 -5.562667e-03 -5.562667e-03  0.000000e+00
             2  1.835733e-02  6.397333e-03  8.456997e-03
             3  2.470400e-02  1.249956e-02  7.524079e-03
             4 -7.571733e-02 -9.554667e-03  1.991571e-02
             5 -6.166400e-02 -1.997653e-02  1.845912e-02
             6 -5.100533e-02 -2.514800e-02  1.609071e-02
             7 -1.408267e-02 -2.356724e-02  1.386947e-02
             8  1.982933e-02 -1.814267e-02  1.315390e-02
             9 -2.006667e-02 -1.835644e-02  1.169409e-02
            10  6.472000e-02 -1.004880e-02  1.314854e-02
            11  1.940000e-02 -7.371636e-03  1.222273e-02
            12  3.553333e-02 -3.796222e-03  1.171545e-02
            13 -5.037333e-02 -7.379077e-03  1.134890e-02
            14 -6.248000e-02 -1.131486e-02  1.119995e-02
            15 -4.989333e-03 -1.089316e-02  1.046123e-02
            16  1.278400e-02 -9.413333e-03  9.911514e-03
            17  2.498933e-02 -7.389647e-03  9.532839e-03
            18  8.192000e-03 -6.524000e-03  9.042454e-03
            19  3.228800e-02 -4.481263e-03  8.794242e-03
            20 -3.284533e-02 -5.899467e-03  8.468111e-03
            21 -4.266667e-02 -7.650286e-03  8.243876e-03
            22 -3.172533e-02 -8.744606e-03  7.941454e-03
            23 -5.103733e-02 -1.058342e-02  7.806156e-03
            24 -4.564000e-02 -1.204411e-02  7.616336e-03
            25 -1.317600e-02 -1.208939e-02  7.311817e-03
            26  2.232000e-03 -1.153856e-02  7.051311e-03
            27 -2.498933e-02 -1.203674e-02  6.807726e-03
            28 -4.012000e-02 -1.303971e-02  6.638066e-03
            29  4.596533e-02 -1.100506e-02  6.713754e-03
            30 -8.002133e-02 -1.330560e-02  6.872823e-03
            31  2.201600e-02 -1.216619e-02  6.744905e-03
            32  1.152000e-02 -1.142600e-02  6.574616e-03
            33 -2.338667e-03 -1.115063e-02  6.381150e-03
            34 -5.204533e-02 -1.235341e-02  6.305807e-03
            35 -1.858400e-02 -1.253143e-02  6.128153e-03
            36  1.893600e-02 -1.165733e-02  6.019943e-03
            37 -3.304000e-02 -1.223524e-02  5.884916e-03
            38  7.808000e-03 -1.170779e-02  5.753638e-03
            39  7.064000e-02 -9.596308e-03  5.981011e-03
            40 -3.900800e-02 -1.033160e-02  5.876510e-03
            41 -2.512533e-02 -1.069242e-02  5.744247e-03
            42  9.306667e-03 -1.021625e-02  5.627181e-03
            43  4.744267e-02 -8.875349e-03  5.653822e-03
            44  6.445600e-02 -7.208727e-03  5.765737e-03
            45 -5.137867e-02 -8.190281e-03  5.720549e-03
            46 -1.190133e-02 -8.270957e-03  5.596758e-03
            47 -1.720000e-02 -8.460936e-03  5.480902e-03
            48  2.605867e-02 -7.741778e-03  5.413692e-03
            49 -3.112267e-02 -8.218939e-03  5.324195e-03
            50  7.637333e-03 -7.901813e-03  5.227147e-03
            51  2.527200e-02 -7.251346e-03  5.164968e-03
            52 -3.163200e-02 -7.720205e-03  5.086877e-03
            53  8.780533e-02 -5.917836e-03  5.300595e-03
            54  3.809867e-02 -5.102716e-03  5.264737e-03
            55  7.454133e-02 -3.654642e-03  5.364467e-03
            56  1.293333e-03 -3.566286e-03  5.269400e-03
            57 -4.452533e-02 -4.284865e-03  5.225721e-03
            58  6.829067e-02 -3.033563e-03  5.283311e-03
            59  5.124800e-02 -2.113537e-03  5.273261e-03
            60  4.055733e-02 -1.402356e-03  5.233111e-03
            61  3.288000e-03 -1.325464e-03  5.147887e-03
            62  9.861333e-03 -1.145032e-03  5.068017e-03
            63 -4.477333e-02 -1.837545e-03  5.034664e-03
            64  3.868267e-02 -1.204417e-03  4.995648e-03
            65  9.609067e-02  2.924308e-04  5.138151e-03
            66 -4.825867e-02 -4.431919e-04  5.112688e-03
            67 -2.568267e-02 -8.199005e-04  5.050238e-03
            68  3.261867e-02 -3.281569e-04  4.999854e-03
            69 -2.243200e-02 -6.485024e-04  4.937644e-03
            70  1.957600e-02 -3.595810e-04  4.875552e-03
            71  5.863733e-02  4.713615e-04  4.877177e-03
            72 -3.666400e-02 -4.440741e-05  4.836633e-03
            73 -7.544000e-02 -1.077224e-03  4.879406e-03
            74  1.048267e-02 -9.210090e-04  4.815968e-03
            75 -4.454133e-02 -1.502613e-03  4.786745e-03
            76 -9.711467e-02 -2.760667e-03  4.886287e-03
            77 -2.487200e-02 -3.047827e-03  4.831259e-03
            78 -4.353067e-02 -3.566838e-03  4.797117e-03
            79 -1.690133e-02 -3.735629e-03  4.739362e-03
            80 -3.852800e-02 -4.170533e-03  4.700032e-03
            81 -1.366933e-02 -4.287802e-03  4.643470e-03
            82 -3.969867e-02 -4.719642e-03  4.606879e-03
            83 -7.930667e-03 -4.758329e-03  4.551537e-03
            84 -3.539200e-02 -5.123016e-03  4.511938e-03
            85  4.184000e-02 -4.570510e-03  4.492558e-03
            86 -4.429067e-02 -5.032372e-03  4.463997e-03
            87 -1.428800e-02 -5.138759e-03  4.413954e-03
            88 -1.742133e-02 -5.278333e-03  4.366001e-03
            89  1.674400e-02 -5.030891e-03  4.323951e-03
            90  2.383467e-02 -4.710163e-03  4.287786e-03
            91  8.800000e-04 -4.648733e-03  4.241108e-03
            92  1.944000e-03 -4.577072e-03  4.195614e-03
            93 -3.850667e-02 -4.941907e-03  4.166332e-03
            94  5.898667e-02 -4.261816e-03  4.177148e-03
