#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  1.539273e+01  1.539273e+01  0.000000e+00
             2  1.322656e+01  1.430964e+01  7.658549e-01
             3  1.496567e+01  1.452832e+01  5.408888e-01
             4  1.374389e+01  1.433221e+01  4.397827e-01
             5  1.379384e+01  1.422454e+01  3.647694e-01
             6  1.368917e+01  1.413531e+01  3.146987e-01
             7  1.498398e+01  1.425655e+01  2.921637e-01
             8  1.529687e+01  1.438659e+01  2.831082e-01
             9  1.301225e+01  1.423388e+01  2.899243e-01
            10  1.451845e+01  1.426234e+01  2.623246e-01
            11  1.419243e+01  1.425598e+01  2.385539e-01
            12  1.356717e+01  1.419858e+01  2.254746e-01
            13  1.310193e+01  1.411423e+01  2.233542e-01
            14  1.356400e+01  1.407492e+01  2.108298e-01
            15  1.372568e+01  1.405164e+01  1.980559e-01
            16  1.398437e+01  1.404744e+01  1.857220e-01
            17  1.321237e+01  1.399832e+01  1.811769e-01
            18  1.224477e+01  1.390090e+01  1.955567e-01
            19  1.313678e+01  1.386068e+01  1.893545e-01
            20  1.471857e+01  1.390357e+01  1.846813e-01
            21  1.460551e+01  1.393700e+01  1.788863e-01
            22  1.568564e+01  1.401648e+01  1.875841e-01
            23  1.711567e+01  1.415123e+01  2.226249e-01
            24  1.243716e+01  1.407981e+01  2.245127e-01
            25  1.511708e+01  1.412130e+01  2.193326e-01
            26  1.377715e+01  1.410806e+01  2.112958e-01
            27  1.369317e+01  1.409270e+01  2.040280e-01
            28  1.343955e+01  1.406937e+01  1.980703e-01
            29  1.354272e+01  1.405121e+01  1.920710e-01
            30  1.302446e+01  1.401699e+01  1.886932e-01
            31  1.269218e+01  1.397425e+01  1.873833e-01
            32  1.349596e+01  1.395930e+01  1.821227e-01
            33  1.550424e+01  1.400612e+01  1.825219e-01
            34  1.629340e+01  1.407339e+01  1.891453e-01
            35  1.337136e+01  1.405334e+01  1.848016e-01
            36  1.362694e+01  1.404149e+01  1.800474e-01
            37  1.268198e+01  1.400475e+01  1.788912e-01
            38  1.303922e+01  1.397934e+01  1.759787e-01
            39  1.609825e+01  1.403367e+01  1.796578e-01
            40  1.184163e+01  1.397887e+01  1.833338e-01
            41  1.370201e+01  1.397212e+01  1.789866e-01
            42  1.408798e+01  1.397487e+01  1.747463e-01
            43  1.471350e+01  1.399205e+01  1.715246e-01
            44  1.335769e+01  1.397763e+01  1.682311e-01
            45  1.433658e+01  1.398561e+01  1.646816e-01
            46  1.392097e+01  1.398421e+01  1.611076e-01
            47  1.317966e+01  1.396709e+01  1.585866e-01
            48  1.309959e+01  1.394902e+01  1.563091e-01
            49  1.476560e+01  1.396568e+01  1.540049e-01
            50  1.498242e+01  1.398602e+01  1.522614e-01
            51  1.383480e+01  1.398305e+01  1.493048e-01
            52  1.362656e+01  1.397619e+01  1.465908e-01
            53  1.411643e+01  1.397884e+01  1.438488e-01
            54  1.332539e+01  1.396674e+01  1.416930e-01
            55  1.385041e+01  1.396462e+01  1.391326e-01
            56  1.373441e+01  1.396051e+01  1.367088e-01
            57  1.500177e+01  1.397878e+01  1.355254e-01
            58  1.333135e+01  1.396762e+01  1.336477e-01
            59  1.454309e+01  1.397737e+01  1.317379e-01
            60  1.277374e+01  1.395731e+01  1.310608e-01
            61  1.433343e+01  1.396348e+01  1.290572e-01
            62  1.502899e+01  1.398066e+01  1.281148e-01
            63  1.569072e+01  1.400781e+01  1.289246e-01
            64  1.490469e+01  1.402182e+01  1.276695e-01
            65  1.487677e+01  1.403497e+01  1.263811e-01
            66  1.341404e+01  1.402557e+01  1.248159e-01
            67  1.292147e+01  1.400909e+01  1.240361e-01
            68  1.480407e+01  1.402078e+01  1.227617e-01
            69  1.332034e+01  1.401063e+01  1.214016e-01
            70  1.325760e+01  1.399987e+01  1.201429e-01
            71  1.543180e+01  1.402004e+01  1.201316e-01
            72  1.224566e+01  1.399539e+01  1.209645e-01
            73  1.399225e+01  1.399535e+01  1.193075e-01
            74  1.387720e+01  1.399375e+01  1.177059e-01
            75  1.267169e+01  1.397613e+01  1.174490e-01
            76  1.404727e+01  1.397706e+01  1.159073e-01
            77  1.440130e+01  1.398257e+01  1.145329e-01
            78  1.745077e+01  1.402704e+01  1.213891e-01
            79  1.422104e+01  1.402949e+01  1.198773e-01
            80  1.446500e+01  1.403494e+01  1.185024e-01
            81  1.416524e+01  1.403654e+01  1.170503e-01
            82  1.516882e+01  1.405035e+01  1.164345e-01
            83  1.399778e+01  1.404972e+01  1.150334e-01
            84  1.301850e+01  1.403744e+01  1.143172e-01
            85  1.509038e+01  1.404983e+01  1.136414e-01
            86  1.534548e+01  1.406490e+01  1.133143e-01
            87  1.500848e+01  1.407574e+01  1.125297e-01
            88  1.335238e+01  1.406752e+01  1.115507e-01
            89  1.528510e+01  1.408120e+01  1.111331e-01
            90  1.415096e+01  1.408198e+01  1.099010e-01
            91  1.227897e+01  1.406216e+01  1.104648e-01
            92  1.522252e+01  1.407478e+01  1.099818e-01
            93  1.574154e+01  1.409270e+01  1.102498e-01
            94  1.507298e+01  1.410313e+01  1.095690e-01
            95  1.361462e+01  1.409798e+01  1.085363e-01
            96  1.306087e+01  1.408718e+01  1.079420e-01
            97  1.266100e+01  1.407248e+01  1.078259e-01
            98  1.425991e+01  1.407439e+01  1.067426e-01
            99  1.441551e+01  1.407784e+01  1.057200e-01
           100  1.476292e+01  1.408469e+01  1.048845e-01
