#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  4.435942e-01  4.435942e-01  0.000000e+00
             2  4.041131e-01  4.238536e-01  1.395868e-02
             3  4.514267e-01  4.330446e-01  1.195467e-02
             4  4.704677e-01  4.424004e-01  1.208457e-02
             5  4.734053e-01  4.486014e-01  1.114564e-02
             6  4.194712e-01  4.437463e-01  1.029128e-02
             7  4.467746e-01  4.441789e-01  8.830181e-03
             8  4.381399e-01  4.434241e-01  7.758609e-03
             9  4.162793e-01  4.404080e-01  7.459779e-03
            10  4.376440e-01  4.401316e-01  6.718920e-03
            11  4.349037e-01  4.396563e-01  6.124894e-03
            12  4.530289e-01  4.407707e-01  5.714964e-03
            13  4.340713e-01  4.402554e-01  5.298535e-03
            14  4.166666e-01  4.385705e-01  5.181044e-03
            15  4.434190e-01  4.388937e-01  4.845714e-03
            16  4.487864e-01  4.395120e-01  4.582133e-03
            17  4.122203e-01  4.379066e-01  4.585211e-03
            18  4.249361e-01  4.371860e-01  4.386733e-03
            19  4.399744e-01  4.373328e-01  4.158307e-03
            20  4.660623e-01  4.387692e-01  4.191168e-03
            21  4.276148e-01  4.382381e-01  4.025106e-03
            22  4.588804e-01  4.391764e-01  3.949994e-03
            23  4.604097e-01  4.400996e-01  3.884641e-03
            24  4.362004e-01  4.399371e-01  3.726176e-03
            25  4.485690e-01  4.402824e-01  3.593091e-03
            26  4.220812e-01  4.395823e-01  3.522430e-03
            27  4.411073e-01  4.396388e-01  3.392422e-03
            28  4.281519e-01  4.392286e-01  3.295976e-03
            29  4.141255e-01  4.383629e-01  3.294031e-03
            30  4.417706e-01  4.384765e-01  3.186188e-03
            31  4.324609e-01  4.382825e-01  3.089311e-03
            32  4.192110e-01  4.376865e-01  3.049716e-03
            33  4.305087e-01  4.374690e-01  2.965047e-03
            34  4.428218e-01  4.376264e-01  2.882017e-03
            35  4.017778e-01  4.366022e-01  2.976117e-03
            36  4.699807e-01  4.375294e-01  3.034440e-03
            37  4.269188e-01  4.372426e-01  2.965948e-03
            38  4.213849e-01  4.368253e-01  2.917106e-03
            39  4.492294e-01  4.371433e-01  2.859595e-03
            40  4.055294e-01  4.363530e-01  2.895265e-03
            41  4.350443e-01  4.363211e-01  2.824825e-03
            42  4.447572e-01  4.365219e-01  2.764699e-03
            43  4.399196e-01  4.366009e-01  2.701533e-03
            44  4.306275e-01  4.364652e-01  2.643543e-03
            45  4.608001e-01  4.370060e-01  2.639530e-03
            46  4.277843e-01  4.368055e-01  2.589751e-03
            47  4.185968e-01  4.364181e-01  2.563464e-03
            48  4.086994e-01  4.358406e-01  2.574281e-03
            49  4.526317e-01  4.361833e-01  2.544450e-03
            50  4.299851e-01  4.360593e-01  2.496579e-03
            51  4.393372e-01  4.361236e-01  2.448453e-03
            52  4.275426e-01  4.359586e-01  2.406922e-03
            53  4.466782e-01  4.361608e-01  2.369991e-03
            54  4.169819e-01  4.358057e-01  2.352565e-03
            55  4.220718e-01  4.355559e-01  2.323005e-03
            56  4.214391e-01  4.353039e-01  2.295160e-03
            57  4.253020e-01  4.351284e-01  2.261592e-03
            58  4.538723e-01  4.354516e-01  2.245570e-03
            59  4.697743e-01  4.360333e-01  2.281619e-03
            60  4.190838e-01  4.357508e-01  2.261012e-03
            61  4.495468e-01  4.359770e-01  2.235229e-03
            62  4.399983e-01  4.360418e-01  2.200118e-03
            63  4.360366e-01  4.360417e-01  2.165195e-03
            64  4.532797e-01  4.363111e-01  2.148051e-03
            65  4.084293e-01  4.358821e-01  2.157409e-03
            66  4.082489e-01  4.354635e-01  2.164966e-03
            67  4.256625e-01  4.353172e-01  2.137590e-03
            68  4.603410e-01  4.356852e-01  2.137596e-03
            69  4.599408e-01  4.360367e-01  2.135326e-03
            70  4.329334e-01  4.359924e-01  2.105281e-03
            71  4.832733e-01  4.366583e-01  2.178406e-03
            72  4.358448e-01  4.366470e-01  2.148180e-03
            73  4.331193e-01  4.365987e-01  2.119296e-03
            74  4.350121e-01  4.365772e-01  2.090765e-03
            75  4.227048e-01  4.363923e-01  2.071054e-03
            76  4.355269e-01  4.363809e-01  2.043835e-03
            77  4.459532e-01  4.365052e-01  2.021068e-03
            78  4.478521e-01  4.366507e-01  2.000386e-03
            79  4.283478e-01  4.365456e-01  1.977824e-03
            80  4.498906e-01  4.367124e-01  1.960123e-03
            81  4.398779e-01  4.367515e-01  1.936313e-03
            82  4.578092e-01  4.370083e-01  1.929654e-03
            83  4.458696e-01  4.371150e-01  1.909356e-03
            84  4.603698e-01  4.373919e-01  1.906590e-03
            85  4.479177e-01  4.375157e-01  1.888177e-03
            86  4.786555e-01  4.379941e-01  1.925865e-03
            87  4.479835e-01  4.381089e-01  1.907149e-03
            88  4.363952e-01  4.380894e-01  1.885576e-03
            89  4.369001e-01  4.380761e-01  1.864437e-03
            90  4.513887e-01  4.382240e-01  1.849580e-03
            91  4.311959e-01  4.381467e-01  1.830866e-03
            92  4.428388e-01  4.381977e-01  1.811676e-03
            93  4.651922e-01  4.384880e-01  1.815299e-03
            94  4.499399e-01  4.386098e-01  1.800071e-03
            95  4.290067e-01  4.385088e-01  1.783959e-03
            96  4.250473e-01  4.383685e-01  1.770878e-03
            97  4.282111e-01  4.382638e-01  1.755715e-03
            98  4.347144e-01  4.382276e-01  1.738173e-03
            99  4.528190e-01  4.383750e-01  1.726853e-03
           100  4.548258e-01  4.385395e-01  1.717403e-03
