#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1 -2.242667e-03 -2.242667e-03  0.000000e+00
             2  1.853333e-03 -1.946667e-04  1.448155e-03
             3  2.981333e-03  8.640000e-04  1.295859e-03
             4 -1.741333e-03  2.126667e-04  1.123724e-03
             5 -2.722667e-03 -3.744000e-04  1.041096e-03
             6 -4.400000e-03 -1.045333e-03  1.061989e-03
             7 -5.381333e-03 -1.664762e-03  1.075863e-03
             8 -3.184000e-03 -1.854667e-03  9.579943e-04
             9  1.277333e-03 -1.506667e-03  9.125712e-04
            10 -4.458667e-03 -1.801867e-03  8.677474e-04
            11  6.266667e-04 -1.581091e-03  8.164637e-04
            12 -1.930667e-03 -1.610222e-03  7.489446e-04
            13  2.666667e-04 -1.465846e-03  7.051120e-04
            14 -3.210667e-03 -1.590476e-03  6.656701e-04
            15  1.738667e-03 -1.368533e-03  6.572508e-04
            16  2.861333e-03 -1.104167e-03  6.672258e-04
            17  4.928000e-03 -7.493333e-04  7.161395e-04
            18 -5.458667e-03 -1.010963e-03  7.225663e-04
            19 -1.370667e-03 -1.029895e-03  6.847844e-04
            20 -8.266667e-05 -9.825333e-04  6.521810e-04
            21  3.674667e-03 -7.607619e-04  6.577511e-04
            22 -7.736000e-03 -1.077818e-03  7.001108e-04
            23 -2.864000e-03 -1.155478e-03  6.739647e-04
            24 -2.381333e-03 -1.206556e-03  6.478154e-04
            25 -1.293333e-02 -1.675627e-03  7.732979e-04
            26  9.610667e-03 -1.241538e-03  8.567732e-04
            27 -7.722667e-03 -1.481580e-03  8.580084e-04
            28  3.197333e-03 -1.314476e-03  8.434807e-04
            29  1.962667e-03 -1.201471e-03  8.219302e-04
            30  4.504000e-03 -1.011289e-03  8.162387e-04
            31 -3.354667e-03 -1.086882e-03  7.934011e-04
            32 -2.205333e-03 -1.121833e-03  7.693767e-04
            33 -8.744000e-03 -1.352808e-03  7.799626e-04
            34  1.746667e-03 -1.261647e-03  7.623313e-04
            35  6.370667e-03 -1.043581e-03  7.711090e-04
            36 -3.973333e-04 -1.025630e-03  7.498982e-04
            37  8.266667e-04 -9.755676e-04  7.312998e-04
            38 -2.746667e-03 -1.022175e-03  7.135388e-04
            39  1.318667e-02 -6.578462e-04  7.827484e-04
            40 -6.874667e-03 -8.132667e-04  7.784567e-04
            41  8.426667e-04 -7.728780e-04  7.605170e-04
            42 -7.706667e-04 -7.728254e-04  7.424094e-04
            43  3.885333e-03 -6.644961e-04  7.330050e-04
            44 -3.122667e-03 -7.203636e-04  7.184716e-04
            45 -4.552000e-03 -8.055111e-04  7.075331e-04
            46 -6.661333e-03 -9.328116e-04  7.035108e-04
            47 -3.306667e-03 -9.833191e-04  6.903532e-04
            48 -3.386667e-03 -1.033389e-03  6.777841e-04
            49  3.624000e-03 -9.383401e-04  6.705832e-04
            50  1.122667e-02 -6.950400e-04  6.999182e-04
            51 -2.069333e-03 -7.219869e-04  6.867129e-04
            52 -1.188267e-02 -9.366154e-04  7.062514e-04
            53 -2.360000e-03 -9.634717e-04  6.934363e-04
            54 -4.080000e-03 -1.021185e-03  6.829924e-04
            55  2.421333e-03 -9.585939e-04  6.734362e-04
            56 -3.136000e-03 -9.974762e-04  6.625321e-04
            57 -7.365333e-03 -1.109193e-03  6.602604e-04
            58  1.418667e-03 -1.065609e-03  6.503135e-04
            59  6.346667e-04 -1.036791e-03  6.399295e-04
            60 -5.288000e-03 -1.107644e-03  6.331743e-04
            61  1.898667e-03 -1.058361e-03  6.247095e-04
            62 -4.522667e-03 -1.114237e-03  6.171273e-04
            63  2.744000e-03 -1.052995e-03  6.103628e-04
            64 -7.013333e-04 -1.047500e-03  6.008506e-04
            65 -4.962667e-03 -1.107733e-03  5.946182e-04
            66  4.858667e-03 -1.017333e-03  5.924408e-04
            67 -3.853333e-03 -1.059662e-03  5.851085e-04
            68  1.413333e-04 -1.042000e-03  5.767705e-04
            69  4.653333e-03 -9.594589e-04  5.742873e-04
            70  2.976000e-03 -9.032381e-04  5.688285e-04
            71  2.490667e-03 -8.554366e-04  5.628217e-04
            72  5.866667e-03 -7.620741e-04  5.626951e-04
            73 -7.824000e-03 -8.588128e-04  5.632412e-04
            74  8.306667e-03 -7.349550e-04  5.690852e-04
            75 -2.808000e-03 -7.625956e-04  5.621683e-04
            76  5.946667e-04 -7.447368e-04  5.550549e-04
            77  1.594667e-03 -7.143550e-04  5.486773e-04
            78 -6.640000e-04 -7.137094e-04  5.416434e-04
            79 -1.092800e-02 -8.430042e-04  5.500025e-04
            80 -2.533333e-03 -8.641333e-04  5.435332e-04
            81 -6.053333e-04 -8.609383e-04  5.368323e-04
            82  7.584000e-03 -7.579512e-04  5.400739e-04
            83 -2.320000e-04 -7.516145e-04  5.336041e-04
            84  1.720000e-03 -7.221905e-04  5.280623e-04
            85 -5.218667e-03 -7.750902e-04  5.244928e-04
            86  6.738667e-03 -6.877209e-04  5.256206e-04
            87  4.266667e-05 -6.793257e-04  5.196460e-04
            88 -1.744000e-03 -6.914242e-04  5.138818e-04
            89  4.661333e-03 -6.312809e-04  5.116152e-04
            90  2.261333e-03 -5.991407e-04  5.069391e-04
            91 -1.906667e-03 -6.135092e-04  5.015720e-04
            92 -2.786667e-03 -6.371304e-04  4.966760e-04
            93 -9.389333e-03 -7.312401e-04  5.001719e-04
            94  8.280000e-03 -6.353759e-04  5.039539e-04
            95 -2.957333e-03 -6.598175e-04  4.992415e-04
            96 -3.210667e-03 -6.863889e-04  4.947477e-04
            97  4.506667e-04 -6.746667e-04  4.897861e-04
            98  4.845333e-03 -6.183401e-04  4.880163e-04
            99 -1.105333e-02 -7.237441e-04  4.943387e-04
           100  2.538667e-03 -6.911200e-04  4.904706e-04
