#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  1.759882e+00  1.759882e+00  0.000000e+00
             2  1.738860e+00  1.749371e+00  7.432535e-03
             3  1.700702e+00  1.733148e+00  1.414249e-02
             4  1.799380e+00  1.749706e+00  1.783625e-02
             5  1.814456e+00  1.762656e+00  1.837839e-02
             6  1.725118e+00  1.756399e+00  1.634555e-02
             7  1.733472e+00  1.753124e+00  1.433486e-02
             8  1.728143e+00  1.750002e+00  1.287863e-02
             9  1.731080e+00  1.747899e+00  1.161801e-02
            10  1.776152e+00  1.750724e+00  1.079428e-02
            11  1.757232e+00  1.751316e+00  9.829186e-03
            12  1.761990e+00  1.752206e+00  9.050248e-03
            13  1.784507e+00  1.754690e+00  8.688469e-03
            14  1.784102e+00  1.756791e+00  8.317968e-03
            15  1.731797e+00  1.755125e+00  7.928580e-03
            16  1.781872e+00  1.756797e+00  7.607241e-03
            17  1.763757e+00  1.757206e+00  7.170766e-03
            18  1.755672e+00  1.757121e+00  6.772897e-03
            19  1.737120e+00  1.756068e+00  6.497715e-03
            20  1.754431e+00  1.755986e+00  6.173345e-03
            21  1.776013e+00  1.756940e+00  5.952583e-03
            22  1.782780e+00  1.758114e+00  5.796730e-03
            23  1.748857e+00  1.757712e+00  5.558656e-03
            24  1.782447e+00  1.758743e+00  5.421748e-03
            25  1.767229e+00  1.759082e+00  5.215495e-03
            26  1.763630e+00  1.759257e+00  5.017831e-03
            27  1.771730e+00  1.759719e+00  4.853205e-03
            28  1.754328e+00  1.759526e+00  4.683693e-03
            29  1.757193e+00  1.759446e+00  4.522877e-03
            30  1.751818e+00  1.759192e+00  4.379256e-03
            31  1.703702e+00  1.757402e+00  4.589251e-03
            32  1.763113e+00  1.757580e+00  4.449305e-03
            33  1.723572e+00  1.756550e+00  4.432218e-03
            34  1.815067e+00  1.758271e+00  4.623959e-03
            35  1.783802e+00  1.759000e+00  4.549023e-03
            36  1.745992e+00  1.758639e+00  4.436988e-03
            37  1.760684e+00  1.758694e+00  4.317414e-03
            38  1.772414e+00  1.759055e+00  4.218867e-03
            39  1.792084e+00  1.759902e+00  4.194833e-03
            40  1.804815e+00  1.761025e+00  4.237574e-03
            41  1.765923e+00  1.761144e+00  4.135901e-03
            42  1.828460e+00  1.762747e+00  4.336878e-03
            43  1.794704e+00  1.763490e+00  4.299224e-03
            44  1.806845e+00  1.764476e+00  4.312951e-03
            45  1.779586e+00  1.764811e+00  4.230158e-03
            46  1.754737e+00  1.764592e+00  4.143864e-03
            47  1.753684e+00  1.764360e+00  4.062191e-03
            48  1.747211e+00  1.764003e+00  3.993242e-03
            49  1.767287e+00  1.764070e+00  3.912310e-03
            50  1.721258e+00  1.763214e+00  3.926642e-03
            51  1.755493e+00  1.763062e+00  3.852566e-03
            52  1.771216e+00  1.763219e+00  3.781668e-03
            53  1.796410e+00  1.763845e+00  3.761810e-03
            54  1.832002e+00  1.765108e+00  3.898142e-03
            55  1.764755e+00  1.765101e+00  3.827272e-03
            56  1.807544e+00  1.765859e+00  3.833236e-03
            57  1.800926e+00  1.766474e+00  3.815034e-03
            58  1.728935e+00  1.765827e+00  3.803763e-03
            59  1.814567e+00  1.766653e+00  3.827949e-03
            60  1.763252e+00  1.766596e+00  3.764570e-03
            61  1.750387e+00  1.766331e+00  3.712222e-03
            62  1.712511e+00  1.765463e+00  3.752470e-03
            63  1.758243e+00  1.765348e+00  3.694656e-03
            64  1.758630e+00  1.765243e+00  3.638418e-03
            65  1.778702e+00  1.765450e+00  3.588330e-03
            66  1.749764e+00  1.765213e+00  3.541823e-03
            67  1.815520e+00  1.765963e+00  3.567663e-03
            68  1.769628e+00  1.766017e+00  3.515605e-03
            69  1.813826e+00  1.766710e+00  3.532274e-03
            70  1.782208e+00  1.766932e+00  3.488745e-03
            71  1.735554e+00  1.766490e+00  3.467486e-03
            72  1.754834e+00  1.766328e+00  3.423104e-03
            73  1.796806e+00  1.766745e+00  3.401578e-03
            74  1.727934e+00  1.766221e+00  3.395803e-03
            75  1.712072e+00  1.765499e+00  3.426417e-03
            76  1.798950e+00  1.765939e+00  3.409486e-03
            77  1.792142e+00  1.766279e+00  3.382147e-03
            78  1.774250e+00  1.766381e+00  3.340329e-03
            79  1.810575e+00  1.766941e+00  3.344561e-03
            80  1.772559e+00  1.767011e+00  3.303491e-03
            81  1.782683e+00  1.767205e+00  3.268368e-03
            82  1.833993e+00  1.768019e+00  3.328451e-03
            83  1.758842e+00  1.767908e+00  3.290185e-03
            84  1.793542e+00  1.768214e+00  3.265137e-03
            85  1.753010e+00  1.768035e+00  3.231619e-03
            86  1.733324e+00  1.767631e+00  3.219148e-03
            87  1.729806e+00  1.767196e+00  3.211371e-03
            88  1.818959e+00  1.767785e+00  3.228300e-03
            89  1.756999e+00  1.767663e+00  3.194300e-03
            90  1.783581e+00  1.767840e+00  3.163701e-03
            91  1.791449e+00  1.768100e+00  3.139554e-03
            92  1.757480e+00  1.767984e+00  3.107550e-03
            93  1.761999e+00  1.767920e+00  3.074802e-03
            94  1.736567e+00  1.767586e+00  3.060128e-03
            95  1.753167e+00  1.767435e+00  3.031678e-03
            96  1.710526e+00  1.766842e+00  3.057505e-03
            97  1.823851e+00  1.767430e+00  3.081953e-03
            98  1.755073e+00  1.767303e+00  3.053082e-03
            99  1.788019e+00  1.767513e+00  3.029405e-03
           100  1.803116e+00  1.767869e+00  3.019960e-03
