#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  2.376909e-01  2.376909e-01  0.000000e+00
             2  2.339161e-01  2.358035e-01  1.334571e-03
             3  2.366293e-01  2.360788e-01  9.176608e-04
             4  2.374076e-01  2.364110e-01  7.459629e-04
             5  2.344038e-01  2.360095e-01  6.964606e-04
             6  2.328020e-01  2.354749e-01  7.582916e-04
             7  2.375577e-01  2.357725e-01  7.059296e-04
             8  2.361179e-01  2.358157e-01  6.190070e-04
             9  2.359806e-01  2.358340e-01  5.504997e-04
            10  2.421368e-01  2.364643e-01  7.765311e-04
            11  2.382187e-01  2.366238e-01  7.221304e-04
            12  2.341151e-01  2.364147e-01  6.915507e-04
            13  2.373733e-01  2.364884e-01  6.422740e-04
            14  2.356286e-01  2.364270e-01  5.993267e-04
            15  2.315351e-01  2.361009e-01  6.420022e-04
            16  2.425030e-01  2.365010e-01  7.157894e-04
            17  2.356783e-01  2.364526e-01  6.753183e-04
            18  2.366187e-01  2.364619e-01  6.378636e-04
            19  2.406502e-01  2.366823e-01  6.412530e-04
            20  2.321221e-01  2.364543e-01  6.484613e-04
            21  2.376302e-01  2.365103e-01  6.199951e-04
            22  2.319592e-01  2.363034e-01  6.253743e-04
            23  2.304807e-01  2.360503e-01  6.474011e-04
            24  2.310273e-01  2.358410e-01  6.533796e-04
            25  2.357086e-01  2.358357e-01  6.272659e-04
            26  2.373291e-01  2.358931e-01  6.057646e-04
            27  2.340995e-01  2.358267e-01  5.869602e-04
            28  2.378144e-01  2.358977e-01  5.702739e-04
            29  2.451214e-01  2.362157e-01  6.331231e-04
            30  2.360278e-01  2.362095e-01  6.120500e-04
            31  2.373807e-01  2.362472e-01  5.934715e-04
            32  2.354625e-01  2.362227e-01  5.754319e-04
            33  2.391758e-01  2.363122e-01  5.649099e-04
            34  2.390438e-01  2.363926e-01  5.539784e-04
            35  2.418091e-01  2.365473e-01  5.593498e-04
            36  2.308605e-01  2.363893e-01  5.656789e-04
            37  2.380340e-01  2.364338e-01  5.521339e-04
            38  2.330839e-01  2.363456e-01  5.445962e-04
            39  2.395588e-01  2.364280e-01  5.368282e-04
            40  2.393928e-01  2.365021e-01  5.284996e-04
            41  2.344931e-01  2.364531e-01  5.178760e-04
            42  2.410289e-01  2.365621e-01  5.168784e-04
            43  2.322867e-01  2.364627e-01  5.143319e-04
            44  2.388897e-01  2.365178e-01  5.055918e-04
            45  2.372654e-01  2.365344e-01  4.946293e-04
            46  2.389064e-01  2.365860e-01  4.865568e-04
            47  2.391832e-01  2.366413e-01  4.793322e-04
            48  2.366034e-01  2.366405e-01  4.693467e-04
            49  2.379859e-01  2.366679e-01  4.605707e-04
            50  2.341094e-01  2.366168e-01  4.541931e-04
            51  2.372187e-01  2.366286e-01  4.454407e-04
            52  2.418681e-01  2.367293e-01  4.481258e-04
            53  2.401747e-01  2.367943e-01  4.443607e-04
            54  2.348284e-01  2.367579e-01  4.376206e-04
            55  2.334953e-01  2.366986e-01  4.336657e-04
            56  2.337773e-01  2.366464e-01  4.290478e-04
            57  2.361950e-01  2.366385e-01  4.215938e-04
            58  2.309246e-01  2.365400e-01  4.256798e-04
            59  2.407048e-01  2.366106e-01  4.242773e-04
            60  2.369706e-01  2.366166e-01  4.172484e-04
            61  2.367687e-01  2.366191e-01  4.104158e-04
            62  2.366196e-01  2.366191e-01  4.037961e-04
            63  2.363047e-01  2.366141e-01  3.974175e-04
            64  2.368549e-01  2.366179e-01  3.912257e-04
            65  2.423910e-01  2.367067e-01  3.951602e-04
            66  2.403534e-01  2.367619e-01  3.930168e-04
            67  2.335204e-01  2.367136e-01  3.901174e-04
            68  2.372725e-01  2.367218e-01  3.844669e-04
            69  2.385116e-01  2.367477e-01  3.797690e-04
            70  2.406949e-01  2.368041e-01  3.785068e-04
            71  2.337271e-01  2.367608e-01  3.756486e-04
            72  2.340239e-01  2.367227e-01  3.723495e-04
            73  2.403558e-01  2.367725e-01  3.705599e-04
            74  2.369440e-01  2.367748e-01  3.655596e-04
            75  2.392010e-01  2.368072e-01  3.621139e-04
            76  2.371777e-01  2.368121e-01  3.573820e-04
            77  2.396509e-01  2.368489e-01  3.546373e-04
            78  2.374328e-01  2.368564e-01  3.501696e-04
            79  2.367309e-01  2.368548e-01  3.457407e-04
            80  2.322379e-01  2.367971e-01  3.462020e-04
            81  2.416678e-01  2.368572e-01  3.471107e-04
            82  2.367792e-01  2.368563e-01  3.428790e-04
            83  2.446181e-01  2.369498e-01  3.512691e-04
            84  2.381832e-01  2.369645e-01  3.473941e-04
            85  2.417630e-01  2.370209e-01  3.478638e-04
            86  2.414799e-01  2.370728e-01  3.476614e-04
            87  2.344494e-01  2.370426e-01  3.449705e-04
            88  2.346224e-01  2.370151e-01  3.421449e-04
            89  2.338265e-01  2.369793e-01  3.401712e-04
            90  2.389452e-01  2.370012e-01  3.370921e-04
            91  2.378119e-01  2.370101e-01  3.335055e-04
            92  2.352866e-01  2.369913e-01  3.304061e-04
            93  2.369843e-01  2.369913e-01  3.268534e-04
            94  2.408282e-01  2.370321e-01  3.259151e-04
            95  2.379601e-01  2.370418e-01  3.226307e-04
            96  2.389332e-01  2.370615e-01  3.198710e-04
            97  2.399427e-01  2.370912e-01  3.179494e-04
            98  2.322124e-01  2.370415e-01  3.185786e-04
            99  2.371128e-01  2.370422e-01  3.153615e-04
           100  2.336766e-01  2.370085e-01  3.139986e-04
