#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1  6.993867e-02  6.993867e-02  0.000000e+00
             2  6.932000e-02  6.962933e-02  2.187317e-04
             3  8.924800e-02  7.616889e-02  5.341516e-03
             4  5.679733e-02  7.132600e-02  5.799941e-03
             5  5.497600e-02  6.805600e-02  5.484841e-03
             6  5.862933e-02  6.648489e-02  4.790438e-03
             7  6.082933e-02  6.567695e-02  4.173665e-03
             8  5.160800e-02  6.391833e-02  4.005364e-03
             9  6.371467e-02  6.389570e-02  3.560387e-03
            10  8.717600e-02  6.622373e-02  3.891735e-03
            11  6.304000e-02  6.593430e-02  3.548687e-03
            12  6.971200e-02  6.624911e-02  3.266897e-03
            13  5.966133e-02  6.574236e-02  3.054647e-03
            14  5.304000e-02  6.483505e-02  2.968149e-03
            15  6.118400e-02  6.459164e-02  2.780234e-03
            16  6.428800e-02  6.457267e-02  2.606535e-03
            17  6.432000e-02  6.455780e-02  2.453251e-03
            18  9.034667e-02  6.599052e-02  2.703134e-03
            19  6.955200e-02  6.617796e-02  2.567355e-03
            20  4.982667e-02  6.536040e-02  2.565863e-03
            21  5.863467e-02  6.504013e-02  2.463586e-03
            22  6.441333e-02  6.501164e-02  2.351770e-03
            23  5.663200e-02  6.464730e-02  2.277565e-03
            24  6.451733e-02  6.464189e-02  2.182673e-03
            25  7.477867e-02  6.504736e-02  2.132695e-03
            26  6.110133e-02  6.489559e-02  2.056061e-03
            27  5.714667e-02  6.460859e-02  1.999841e-03
            28  4.182667e-02  6.379495e-02  2.087382e-03
            29  5.354133e-02  6.344138e-02  2.045129e-03
            30  6.498933e-02  6.349298e-02  1.977609e-03
            31  7.865333e-02  6.398202e-02  1.973357e-03
            32  4.906400e-02  6.351583e-02  1.965985e-03
            33  5.982400e-02  6.340396e-02  1.909590e-03
            34  3.150133e-02  6.246565e-02  2.071164e-03
            35  5.704267e-02  6.231070e-02  2.017776e-03
            36  6.499200e-02  6.238519e-02  1.963100e-03
            37  4.607733e-02  6.194443e-02  1.958897e-03
            38  6.625067e-02  6.205775e-02  1.910623e-03
            39  8.053867e-02  6.253162e-02  1.919497e-03
            40  5.494933e-02  6.234207e-02  1.880846e-03
            41  4.022933e-02  6.180273e-02  1.910735e-03
            42  6.765333e-02  6.194203e-02  1.870312e-03
            43  7.684267e-02  6.228856e-02  1.858641e-03
            44  5.471467e-02  6.211642e-02  1.824353e-03
            45  5.390133e-02  6.193387e-02  1.792922e-03
            46  4.934667e-02  6.166023e-02  1.774704e-03
            47  5.420800e-02  6.150167e-02  1.744013e-03
            48  6.710667e-02  6.161844e-02  1.711584e-03
            49  3.757067e-02  6.112767e-02  1.745597e-03
            50  5.154133e-02  6.093595e-02  1.721182e-03
            51  7.461600e-02  6.120418e-02  1.708207e-03
            52  5.581067e-02  6.110046e-02  1.678503e-03
            53  8.470133e-02  6.154576e-02  1.704878e-03
            54  6.518133e-02  6.161309e-02  1.674635e-03
            55  6.196000e-02  6.161939e-02  1.644199e-03
            56  5.612267e-02  6.152124e-02  1.617766e-03
            57  6.394400e-02  6.156374e-02  1.589942e-03
            58  6.756267e-02  6.166717e-02  1.565890e-03
            59  6.942133e-02  6.179860e-02  1.544855e-03
            60  8.496533e-02  6.218471e-02  1.566616e-03
            61  5.487200e-02  6.206483e-02  1.545513e-03
            62  6.411200e-02  6.209785e-02  1.520938e-03
            63  8.368267e-02  6.244047e-02  1.534901e-03
            64  7.952533e-02  6.270742e-02  1.533957e-03
            65  7.025067e-02  6.282347e-02  1.514741e-03
            66  5.154133e-02  6.265253e-02  1.501405e-03
            67  5.759733e-02  6.257707e-02  1.480891e-03
            68  6.354933e-02  6.259137e-02  1.459182e-03
            69  4.615200e-02  6.235312e-02  1.457355e-03
            70  6.870933e-02  6.244392e-02  1.439362e-03
            71  6.470933e-02  6.247583e-02  1.419443e-03
            72  5.210400e-02  6.233178e-02  1.407019e-03
            73  5.202667e-02  6.219061e-02  1.394808e-03
            74  4.457067e-02  6.195250e-02  1.396135e-03
            75  5.260000e-02  6.182780e-02  1.383078e-03
            76  5.156000e-02  6.169270e-02  1.371462e-03
            77  5.502400e-02  6.160610e-02  1.356383e-03
            78  5.839467e-02  6.156492e-02  1.339618e-03
            79  6.374400e-02  6.159251e-02  1.322945e-03
            80  4.807467e-02  6.142353e-02  1.317155e-03
            81  6.372800e-02  6.145198e-02  1.301201e-03
            82  6.070667e-02  6.144289e-02  1.285364e-03
            83  7.025867e-02  6.154911e-02  1.274259e-03
            84  5.385067e-02  6.145746e-02  1.262381e-03
            85  6.231467e-02  6.146755e-02  1.247569e-03
            86  6.784267e-02  6.154167e-02  1.235263e-03
            87  6.128800e-02  6.153876e-02  1.221068e-03
            88  4.741867e-02  6.137830e-02  1.217689e-03
            89  5.617600e-02  6.131985e-02  1.205409e-03
            90  7.067467e-02  6.142379e-02  1.196489e-03
            91  5.475733e-02  6.135053e-02  1.185581e-03
            92  5.402400e-02  6.127090e-02  1.175366e-03
            93  5.298667e-02  6.118182e-02  1.166098e-03
            94  5.199200e-02  6.108406e-02  1.157784e-03
            95  6.266667e-02  6.110072e-02  1.145717e-03
            96  5.203200e-02  6.100625e-02  1.137670e-03
            97  5.528000e-02  6.094722e-02  1.127472e-03
            98  6.155733e-02  6.095344e-02  1.115984e-03
            99  4.551733e-02  6.079752e-02  1.115551e-03
           100  5.827733e-02  6.077232e-02  1.104680e-03
