#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  1.380253e+00  1.380253e+00  0.000000e+00
             2  1.357960e+00  1.369107e+00  7.881884e-03
             3  1.330605e+00  1.356273e+00  1.172240e-02
             4  1.344909e+00  1.353432e+00  9.129551e-03
             5  1.366197e+00  1.355985e+00  7.652300e-03
             6  1.363635e+00  1.357260e+00  6.482253e-03
             7  1.327477e+00  1.353005e+00  6.810852e-03
             8  1.296216e+00  1.345907e+00  8.922319e-03
             9  1.375539e+00  1.349199e+00  8.516789e-03
            10  1.405837e+00  1.354863e+00  9.360818e-03
            11  1.360416e+00  1.355368e+00  8.523436e-03
            12  1.375637e+00  1.357057e+00  7.978766e-03
            13  1.285907e+00  1.351584e+00  9.049530e-03
            14  1.407837e+00  1.355602e+00  9.252278e-03
            15  1.363829e+00  1.356150e+00  8.651702e-03
            16  1.366920e+00  1.356823e+00  8.137112e-03
            17  1.360917e+00  1.357064e+00  7.662021e-03
            18  1.368269e+00  1.357687e+00  7.261597e-03
            19  1.362539e+00  1.357942e+00  6.883896e-03
            20  1.338728e+00  1.356981e+00  6.606399e-03
            21  1.372613e+00  1.357726e+00  6.333606e-03
            22  1.361251e+00  1.357886e+00  6.047741e-03
            23  1.371981e+00  1.358499e+00  5.815763e-03
            24  1.371752e+00  1.359051e+00  5.599595e-03
            25  1.343448e+00  1.358427e+00  5.410281e-03
            26  1.391560e+00  1.359701e+00  5.350170e-03
            27  1.373968e+00  1.360230e+00  5.178042e-03
            28  1.300811e+00  1.358108e+00  5.410516e-03
            29  1.408504e+00  1.359845e+00  5.495949e-03
            30  1.341317e+00  1.359228e+00  5.347339e-03
            31  1.349997e+00  1.358930e+00  5.183128e-03
            32  1.337059e+00  1.358247e+00  5.066019e-03
            33  1.339677e+00  1.357684e+00  4.943655e-03
            34  1.397955e+00  1.358868e+00  4.938103e-03
            35  1.342672e+00  1.358406e+00  4.818648e-03
            36  1.371803e+00  1.358778e+00  4.699145e-03
            37  1.322517e+00  1.357798e+00  4.673215e-03
            38  1.357451e+00  1.357789e+00  4.550244e-03
            39  1.356080e+00  1.357745e+00  4.433782e-03
            40  1.338864e+00  1.357273e+00  4.347991e-03
            41  1.360477e+00  1.357351e+00  4.242644e-03
            42  1.342224e+00  1.356991e+00  4.156888e-03
            43  1.375920e+00  1.357431e+00  4.083460e-03
            44  1.393909e+00  1.358260e+00  4.073945e-03
            45  1.367853e+00  1.358473e+00  3.988987e-03
            46  1.376157e+00  1.358858e+00  3.920751e-03
            47  1.361981e+00  1.358924e+00  3.837894e-03
            48  1.377640e+00  1.359314e+00  3.777693e-03
            49  1.374192e+00  1.359618e+00  3.712779e-03
            50  1.393413e+00  1.360294e+00  3.699537e-03
            51  1.305312e+00  1.359215e+00  3.780814e-03
            52  1.335595e+00  1.358761e+00  3.735294e-03
            53  1.374075e+00  1.359050e+00  3.675975e-03
            54  1.361789e+00  1.359101e+00  3.608251e-03
            55  1.356923e+00  1.359061e+00  3.542864e-03
            56  1.390971e+00  1.359631e+00  3.525123e-03
            57  1.359323e+00  1.359626e+00  3.463283e-03
            58  1.329909e+00  1.359113e+00  3.441260e-03
            59  1.375075e+00  1.359384e+00  3.393551e-03
            60  1.382035e+00  1.359761e+00  3.357924e-03
            61  1.346296e+00  1.359541e+00  3.310124e-03
            62  1.365424e+00  1.359636e+00  3.258095e-03
            63  1.327696e+00  1.359129e+00  3.245584e-03
            64  1.367936e+00  1.359266e+00  3.197788e-03
            65  1.350915e+00  1.359138e+00  3.151171e-03
            66  1.351043e+00  1.359015e+00  3.105812e-03
            67  1.394381e+00  1.359543e+00  3.103989e-03
            68  1.369832e+00  1.359694e+00  3.062028e-03
            69  1.348888e+00  1.359538e+00  3.021653e-03
            70  1.432043e+00  1.360573e+00  3.151017e-03
            71  1.357875e+00  1.360535e+00  3.106866e-03
            72  1.358539e+00  1.360508e+00  3.063839e-03
            73  1.323747e+00  1.360004e+00  3.062973e-03
            74  1.332859e+00  1.359637e+00  3.043468e-03
            75  1.328811e+00  1.359226e+00  3.030516e-03
            76  1.348397e+00  1.359084e+00  2.993988e-03
            77  1.324341e+00  1.358633e+00  2.988910e-03
            78  1.370515e+00  1.358785e+00  2.954470e-03
            79  1.326885e+00  1.358381e+00  2.944536e-03
            80  1.346675e+00  1.358235e+00  2.911363e-03
            81  1.323416e+00  1.357805e+00  2.906982e-03
            82  1.374309e+00  1.358006e+00  2.878490e-03
            83  1.351501e+00  1.357928e+00  2.844876e-03
            84  1.321989e+00  1.357500e+00  2.842998e-03
            85  1.324896e+00  1.357116e+00  2.835308e-03
            86  1.342992e+00  1.356952e+00  2.807092e-03
            87  1.387917e+00  1.357308e+00  2.797300e-03
            88  1.350701e+00  1.357233e+00  2.766520e-03
            89  1.342979e+00  1.357073e+00  2.740068e-03
            90  1.331861e+00  1.356793e+00  2.723904e-03
            91  1.355488e+00  1.356778e+00  2.694009e-03
            92  1.346045e+00  1.356662e+00  2.667251e-03
            93  1.357632e+00  1.356672e+00  2.638591e-03
            94  1.397443e+00  1.357106e+00  2.645929e-03
            95  1.350677e+00  1.357038e+00  2.618942e-03
            96  1.345757e+00  1.356921e+00  2.594297e-03
            97  1.388387e+00  1.357245e+00  2.587753e-03
            98  1.362416e+00  1.357298e+00  2.561885e-03
            99  1.356016e+00  1.357285e+00  2.536040e-03
           100  1.347347e+00  1.357185e+00  2.512626e-03
