Energy Error Acceptance
-0.440355 0.00935776 0.626667
-0.442197 0.00824459 0.561167
-0.425302 0.00963135 0.692333
-0.435242 0.0107265 0.646333
-0.435242 0.0107265 0.646333
-0.435242 0.0107265 0.646333
-0.405449 0.0184569 0.6485
-0.391429 0.0245966 0.574333
-0.391429 0.0245966 0.574333
-0.407881 0.0172206 0.564
-0.407881 0.0172206 0.564
-0.407881 0.0172206 0.564
-0.407881 0.0172206 0.564
-0.416064 0.0153016 0.740833
-0.416064 0.0153016 0.740833
-0.434956 0.00895327 0.659667
-0.440751 0.011483 0.6505
-0.440751 0.011483 0.6505
-0.444944 0.0089386 0.596667
-0.423461 0.00943297 0.568
-0.420261 0.0121275 0.567667
-0.420261 0.0121275 0.567667
-0.420261 0.0121275 0.567667
-0.420261 0.0121275 0.567667
-0.406173 0.0129218 0.649
-0.409036 0.00936044 0.665833
-0.417693 0.0144465 0.629333
-0.420069 0.0162326 0.612833
-0.381621 0.0135444 0.56
-0.439759 0.0109101 0.589167
-0.430138 0.00778306 0.596833
-0.448181 0.0100885 0.659
-0.436686 0.00895976 0.674
-0.398734 0.0128388 0.658667
-0.44871 0.0103421 0.658167
-0.437905 0.00893531 0.670333
-0.438032 0.00729659 0.570167
-0.438032 0.00729659 0.570167
-0.437735 0.0121647 0.639333
-0.437735 0.0121647 0.639333
-0.408441 0.00866082 0.6875
-0.408441 0.00866082 0.6875
-0.408441 0.00866082 0.6875
-0.437966 0.00875645 0.551833
-0.43119 0.00953922 0.611833
-0.432431 0.0111396 0.6385
-0.432431 0.0111396 0.6385
-0.433733 0.010689 0.606167
-0.433733 0.010689 0.606167
-0.460068 0.00923288 0.647833
-0.460068 0.00923288 0.647833
-0.460068 0.00923288 0.647833
-0.430797 0.0130029 0.642833
-0.445926 0.00963047 0.659167
-0.447273 0.00972548 0.590167
-0.447273 0.00972548 0.590167
-0.447752 0.00744182 0.640333
-0.422587 0.0119236 0.701
-0.422587 0.0119236 0.701
-0.434218 0.0126971 0.533333
-0.434218 0.0126971 0.533333
-0.427968 0.0122522 0.656667
-0.427968 0.0122522 0.656667
-0.414187 0.0126113 0.630167
-0.414187 0.0126113 0.630167
-0.414187 0.0126113 0.630167
-0.390388 0.0166914 0.631167
-0.396555 0.0140213 0.625667
-0.427982 0.00878587 0.557167
-0.370824 0.00976708 0.659667
-0.370824 0.00976708 0.659667
-0.378886 0.0126429 0.691667
-0.440578 0.0102208 0.5295
-0.369574 0.0182949 0.6945
-0.369574 0.0182949 0.6945
-0.34373 0.0339918 0.613167
-0.34373 0.0339918 0.613167
-0.352303 0.0189783 0.674
-0.345346 0.0378674 0.664
-0.345346 0.0378674 0.664
-0.395442 0.0209344 0.525833
-0.395442 0.0209344 0.525833
-0.395442 0.0209344 0.525833
-0.395442 0.0209344 0.525833
-0.366169 0.0120095 0.626667
-0.383131 0.013221 0.556833
-0.368034 0.0158222 0.614667
-0.368034 0.0158222 0.614667
-0.384561 0.0143922 0.641
-0.384561 0.0143922 0.641
-0.387611 0.0145076 0.566
-0.387611 0.0145076 0.566
-0.387611 0.0145076 0.566
-0.387611 0.0145076 0.566
-0.371053 0.0240971 0.609
-0.406919 0.0201073 0.650833
-0.42635 0.0192422 0.584167
-0.426173 0.0147923 0.6055
-0.434653 0.00956711 0.579167
-0.452147 0.0108109 0.635833
