Energy Error Acceptance
-0.44163 0.00880042 0.646067
-0.443614 0.00800391 0.641733
-0.446161 0.00537602 0.599467
-0.450384 0.0126848 0.6478
-0.450384 0.0126848 0.6478
-0.443647 0.00637015 0.651733
-0.442056 0.00681131 0.676867
-0.452435 0.00627274 0.571067
-0.452435 0.00627274 0.571067
-0.452435 0.00627274 0.571067
-0.452435 0.00627274 0.571067
-0.452435 0.00627274 0.571067
-0.452435 0.00627274 0.571067
-0.4389 0.00546874 0.666867
-0.435934 0.0105108 0.695267
-0.435934 0.0105108 0.695267
-0.4426 0.00624914 0.6342
-0.4426 0.00624914 0.6342
-0.424052 0.00633816 0.712067
-0.424052 0.00633816 0.712067
-0.424052 0.00633816 0.712067
-0.421414 0.00850622 0.5912
-0.423497 0.00712914 0.601467
-0.435162 0.00736767 0.658933
-0.435162 0.00736767 0.658933
-0.432815 0.00693832 0.6026
-0.429941 0.00589424 0.694333
-0.431266 0.00666948 0.628133
-0.424355 0.0064216 0.6434
-0.416469 0.00683886 0.617867
-0.417769 0.00652603 0.646667
-0.413771 0.00892428 0.6686
-0.425115 0.00716527 0.626667
-0.425115 0.00716527 0.626667
-0.414674 0.00874998 0.602667
-0.424161 0.00713222 0.5338
-0.424161 0.00713222 0.5338
-0.433947 0.00851173 0.608333
-0.433947 0.00851173 0.608333
-0.433947 0.00851173 0.608333
-0.429673 0.00686961 0.621933
-0.429673 0.00686961 0.621933
-0.440272 0.00639908 0.646867
-0.440272 0.00639908 0.646867
-0.440272 0.00639908 0.646867
-0.440272 0.00639908 0.646867
-0.440272 0.00639908 0.646867
-0.440272 0.00639908 0.646867
-0.425738 0.00749205 0.574667
-0.427172 0.00672386 0.574667
-0.433907 0.00861478 0.538333
-0.441524 0.00544863 0.634733
-0.442165 0.00694276 0.5762
-0.445213 0.00664222 0.658267
-0.445297 0.00658094 0.664267
-0.445297 0.00658094 0.664267
-0.445297 0.00658094 0.664267
-0.457196 0.00540876 0.5728
-0.45582 0.00603373 0.568933
-0.45582 0.00603373 0.568933
-0.45582 0.00603373 0.568933
-0.45582 0.00603373 0.568933
-0.443983 0.00577382 0.641467
-0.443983 0.00577382 0.641467
-0.443983 0.00577382 0.641467
-0.449187 0.0057289 0.5704
-0.440522 0.00695665 0.5982
-0.451516 0.00521431 0.635733
-0.451516 0.00521431 0.635733
-0.451516 0.00521431 0.635733
-0.451516 0.00521431 0.635733
-0.451516 0.00521431 0.635733
-0.456296 0.0055886 0.671933
-0.449487 0.00594928 0.560733
-0.449487 0.00594928 0.560733
-0.449487 0.00594928 0.560733
-0.449487 0.00594928 0.560733
-0.438772 0.0082741 0.644533
-0.436328 0.00891589 0.641067
-0.440969 0.00623186 0.563667
-0.440969 0.00623186 0.563667
-0.445691 0.00507803 0.6004
-0.436213 0.00594793 0.597267
-0.444267 0.00524014 0.6312
-0.441438 0.00625782 0.648733
-0.451686 0.00662186 0.527867
-0.451686 0.00662186 0.527867
-0.44523 0.00522451 0.664333
-0.449601 0.00600738 0.6712
-0.449601 0.00600738 0.6712
-0.443085 0.00580587 0.5312
-0.454609 0.00518357 0.5286
-0.451657 0.00566428 0.572467
-0.451657 0.00566428 0.572467
-0.451657 0.00566428 0.572467
-0.451209 0.00559837 0.640067
-0.451209 0.00559837 0.640067
-0.44877 0.00619983 0.595467
-0.452858 0.00464561 0.569
-0.452858 0.00464561 0.569
