Energy Error Acceptance
-0.22746 0.0370734 0.630333
-0.22746 0.0370734 0.630333
-0.255827 0.038258 0.559333
-0.277095 0.0254768 0.643667
-0.287792 0.0238923 0.59
-0.287792 0.0238923 0.59
-0.287792 0.0238923 0.59
-0.241892 0.0265052 0.433
-0.241892 0.0265052 0.433
-0.241892 0.0265052 0.433
-0.241892 0.0265052 0.433
-0.241892 0.0265052 0.433
-0.270316 0.0358312 0.610333
-0.287724 0.0404756 0.542
-0.243048 0.0555669 0.66
-0.243048 0.0555669 0.66
-0.243048 0.0555669 0.66
-0.244745 0.030583 0.524333
-0.130012 0.103174 0.567333
-0.130012 0.103174 0.567333
-0.12339 0.0712928 0.578
-0.12339 0.0712928 0.578
-0.168939 0.131056 0.631333
-0.23469 0.0591812 0.491667
-0.234564 0.0307115 0.586667
-0.264524 0.0503145 0.600333
-0.23028 0.0215188 0.605667
-0.215563 0.0576586 0.670667
-0.274869 0.027443 0.7
-0.274869 0.027443 0.7
-0.274869 0.027443 0.7
-0.255927 0.0233962 0.595333
-0.303669 0.0280135 0.546333
-0.308064 0.0375464 0.538333
-0.308064 0.0375464 0.538333
-0.308064 0.0375464 0.538333
-0.153723 0.0688526 0.665667
-0.236219 0.0608112 0.646333
-0.236219 0.0608112 0.646333
-0.216257 0.121435 0.644
-0.209591 0.0921639 0.594667
-0.167457 0.0621572 0.604
-0.0837527 0.0943588 0.505667
-0.329297 0.0348828 0.520667
-0.329297 0.0348828 0.520667
-0.249617 0.0211142 0.597667
-0.300303 0.0348721 0.62
-0.328919 0.0270594 0.563333
-0.328919 0.0270594 0.563333
-0.328919 0.0270594 0.563333
-0.302665 0.0349938 0.61
-0.270598 0.036762 0.616667
-0.250427 0.0458832 0.609333
-0.250427 0.0458832 0.609333
-0.250427 0.0458832 0.609333
-0.224128 0.0463941 0.606333
-0.25705 0.0281403 0.547667
-0.274831 0.0227203 0.52
-0.274831 0.0227203 0.52
-0.274831 0.0227203 0.52
-0.307055 0.0294107 0.595667
-0.307055 0.0294107 0.595667
-0.307055 0.0294107 0.595667
-0.307055 0.0294107 0.595667
-0.307055 0.0294107 0.595667
-0.307055 0.0294107 0.595667
-0.307055 0.0294107 0.595667
-0.307055 0.0294107 0.595667
-0.307055 0.0294107 0.595667
-0.238751 0.0348636 0.464333
-0.208825 0.0579455 0.569667
-0.142109 0.069898 0.576
-0.142109 0.069898 0.576
-0.307146 0.0277837 0.650333
-0.314651 0.0336381 0.678333
-0.300373 0.0216941 0.637667
-0.300373 0.0216941 0.637667
-0.318969 0.025542 0.585
-0.318969 0.025542 0.585
-0.318969 0.025542 0.585
-0.318969 0.025542 0.585
-0.405511 0.0151671 0.507333
-0.36778 0.0175676 0.558667
-0.36778 0.0175676 0.558667
-0.36778 0.0175676 0.558667
-0.36778 0.0175676 0.558667
-0.316071 0.0599687 0.532
-0.304058 0.0342779 0.525
-0.297666 0.0417319 0.678667
-0.12999 0.0648074 0.568
-0.340101 0.0314802 0.565
-0.340101 0.0314802 0.565
-0.340101 0.0314802 0.565
-0.340101 0.0314802 0.565
-0.38607 0.0204964 0.570667
-0.444315 0.011522 0.553
-0.450819 0.0107548 0.568667
-0.450819 0.0107548 0.568667
-0.450819 0.0107548 0.568667
-0.371521 0.0219036 0.580333
