mu sigma
0.776175 0.563585
0.776175 0.563585
0.745711 0.568195
0.745711 0.568195
0.824919 0.584318
0.733344 0.627447
0.733344 0.627447
0.612549 0.676254
0.693582 0.612148
0.693582 0.612148
0.623647 0.580967
0.730683 0.681248
0.730683 0.681248
0.730683 0.681248
0.730683 0.681248
0.783988 0.576791
0.816137 0.549434
0.884444 0.667977
0.863122 0.652704
0.750546 0.707177
0.654065 0.746282
0.60692 0.666705
0.60692 0.666705
0.603876 0.72582
0.60434 0.718858
0.60434 0.718858
0.676659 0.588701
0.676659 0.588701
0.803848 0.617792
0.827732 0.53308
0.827732 0.53308
0.902455 0.559057
0.902455 0.559057
0.902455 0.559057
1.02574 0.637311
1.02175 0.516781
1.02175 0.516781
1.077 0.614115
1.077 0.614115
1.06125 0.506997
0.949082 0.486027
0.930556 0.625714
0.930556 0.625714
0.85205 0.572643
0.85205 0.572643
0.84328 0.691153
0.789557 0.575193
0.789557 0.575193
0.789557 0.575193
0.789557 0.575193
0.775772 0.636809
0.775772 0.636809
0.775772 0.636809
0.775772 0.636809
0.775772 0.636809
0.775772 0.636809
0.775772 0.636809
0.83044 0.661231
0.848796 0.54788
0.765648 0.599899
0.762886 0.704227
0.876885 0.584266
0.876885 0.584266
0.876885 0.584266
0.876885 0.584266
0.876885 0.584266
0.876885 0.584266
0.876885 0.584266
0.876885 0.584266
0.876885 0.584266
0.876885 0.584266
0.876885 0.584266
0.831194 0.594886
0.831194 0.594886
0.831194 0.594886
0.831194 0.594886
0.729578 0.593846
0.729578 0.593846
0.817277 0.676756
0.928251 0.595956
0.928251 0.595956
0.928251 0.595956
0.876338 0.666097
0.876338 0.666097
0.876338 0.666097
0.79623 0.573139
0.8493 0.660422
0.837564 0.636992
0.74394 0.57073
0.714941 0.641544
0.714941 0.641544
0.709703 0.627433
0.650064 0.702012
0.650064 0.702012
0.577604 0.656341
0.577604 0.656341
0.521213 0.69963
0.468921 0.789426
0.468921 0.789426
0.468921 0.789426
