Energy Error Acceptance
-0.451545 0.0179518 0.579333
-0.451545 0.0179518 0.579333
-0.451545 0.0179518 0.579333
-0.451545 0.0179518 0.579333
-0.451545 0.0179518 0.579333
-0.451545 0.0179518 0.579333
-0.451545 0.0179518 0.579333
-0.444629 0.0182394 0.567667
-0.444629 0.0182394 0.567667
-0.430073 0.0192678 0.628
-0.448941 0.0104098 0.673
-0.441314 0.0138693 0.581667
-0.441314 0.0138693 0.581667
-0.441314 0.0138693 0.581667
-0.445477 0.0131863 0.561333
-0.445477 0.0131863 0.561333
-0.445477 0.0131863 0.561333
-0.445477 0.0131863 0.561333
-0.445477 0.0131863 0.561333
-0.40932 0.0163876 0.599667
-0.40932 0.0163876 0.599667
-0.406164 0.0172795 0.641
-0.406164 0.0172795 0.641
-0.426944 0.0200003 0.619333
-0.426944 0.0200003 0.619333
-0.401651 0.0262344 0.588333
-0.462142 0.0120547 0.676
-0.462142 0.0120547 0.676
-0.410966 0.0166633 0.557667
-0.437636 0.0119568 0.692
-0.437636 0.0119568 0.692
-0.437636 0.0119568 0.692
-0.434945 0.014911 0.582333
-0.434945 0.014911 0.582333
-0.416061 0.0195475 0.614
-0.426137 0.0161733 0.600667
-0.426137 0.0161733 0.600667
-0.433434 0.0122785 0.583333
-0.437894 0.0146956 0.572333
-0.45693 0.00917122 0.638333
-0.421969 0.024923 0.696667
-0.420861 0.0204595 0.582
-0.434269 0.0151809 0.68
-0.380485 0.0461274 0.733
-0.439381 0.0209717 0.587
-0.423111 0.0210199 0.539667
-0.423111 0.0210199 0.539667
-0.39117 0.0259634 0.562667
-0.39117 0.0259634 0.562667
-0.325879 0.0402792 0.539333
-0.341511 0.0433366 0.554
-0.433109 0.0144803 0.608667
-0.453411 0.0205916 0.588667
-0.447386 0.0108934 0.590667
-0.441978 0.0133579 0.678
-0.441978 0.0133579 0.678
-0.436531 0.0144643 0.585667
-0.412085 0.0153792 0.633333
-0.43404 0.0125508 0.606333
-0.376053 0.0259202 0.673
-0.406301 0.0159092 0.617
-0.402791 0.0263677 0.54
-0.444172 0.0197009 0.664333
-0.415628 0.0259721 0.686
-0.415628 0.0259721 0.686
-0.434992 0.0240046 0.664333
-0.3908 0.0104171 0.685667
-0.3908 0.0104171 0.685667
-0.440821 0.0154525 0.646667
-0.440821 0.0154525 0.646667
-0.391246 0.0282755 0.661667
-0.414683 0.0156033 0.559333
-0.419199 0.0243935 0.613333
-0.419199 0.0243935 0.613333
-0.419199 0.0243935 0.613333
-0.419199 0.0243935 0.613333
-0.419199 0.0243935 0.613333
-0.277416 0.0463216 0.603
-0.277416 0.0463216 0.603
-0.296062 0.0634987 0.639333
-0.357542 0.0329033 0.479333
-0.350578 0.0197611 0.694
-0.389943 0.0319707 0.632667
-0.372028 0.0290863 0.64
-0.427831 0.018662 0.595333
-0.427516 0.0237155 0.683
-0.428426 0.0187739 0.483
-0.426367 0.0132345 0.576667
-0.351574 0.037503 0.515333
-0.403079 0.0222015 0.624333
-0.378227 0.0228315 0.618333
-0.404223 0.0281048 0.610333
-0.416425 0.0208903 0.588
-0.430683 0.0166269 0.607667
-0.430683 0.0166269 0.607667
-0.380294 0.0179464 0.593667
-0.384848 0.0261891 0.598667
-0.404352 0.0171411 0.699667
-0.404352 0.0171411 0.699667
-0.404352 0.0171411 0.699667
