Energy Error Acceptance
-0.404352 0.0171411 0.699667
-0.450416 0.00982569 0.674
-0.44932 0.0137855 0.601
-0.398105 0.0383632 0.635333
-0.41034 0.0115123 0.552333
-0.376617 0.0164128 0.587667
-0.407912 0.0140813 0.549
-0.407912 0.0140813 0.549
-0.38514 0.0197652 0.553667
-0.32855 0.0175005 0.596667
-0.32855 0.0175005 0.596667
-0.325083 0.018229 0.612667
-0.300254 0.021142 0.635667
-0.435172 0.0123745 0.612667
-0.425751 0.0124358 0.550333
-0.425751 0.0124358 0.550333
-0.425751 0.0124358 0.550333
-0.425751 0.0124358 0.550333
-0.425751 0.0124358 0.550333
-0.446503 0.0149208 0.548
-0.428032 0.0130753 0.586333
-0.400245 0.0173233 0.552
-0.400245 0.0173233 0.552
-0.402342 0.0185506 0.579
-0.402342 0.0185506 0.579
-0.402342 0.0185506 0.579
-0.401653 0.0167266 0.632
-0.401653 0.0167266 0.632
-0.401653 0.0167266 0.632
-0.401653 0.0167266 0.632
-0.401653 0.0167266 0.632
-0.401285 0.0194955 0.51
-0.401285 0.0194955 0.51
-0.394675 0.0190305 0.586667
-0.394675 0.0190305 0.586667
-0.394675 0.0190305 0.586667
-0.394675 0.0190305 0.586667
-0.394675 0.0190305 0.586667
-0.396823 0.018285 0.664333
-0.396823 0.018285 0.664333
-0.396823 0.018285 0.664333
-0.460721 0.0156094 0.608333
-0.460721 0.0156094 0.608333
-0.460721 0.0156094 0.608333
-0.460721 0.0156094 0.608333
-0.460721 0.0156094 0.608333
-0.460721 0.0156094 0.608333
-0.424548 0.024282 0.654
-0.392232 0.0144498 0.591333
-0.357258 0.0198506 0.578667
-0.404982 0.027471 0.652333
-0.404982 0.027471 0.652333
-0.404982 0.027471 0.652333
-0.437309 0.0178664 0.639
-0.437309 0.0178664 0.639
-0.425026 0.0159661 0.629333
-0.425026 0.0159661 0.629333
-0.38861 0.0211765 0.61
-0.38861 0.0211765 0.61
-0.38861 0.0211765 0.61
-0.307018 0.0247149 0.615333
-0.342681 0.0139204 0.596333
-0.310722 0.0271994 0.654333
-0.406607 0.0145172 0.629667
-0.406607 0.0145172 0.629667
-0.355118 0.0305487 0.600333
-0.374482 0.0210767 0.564
-0.424734 0.0197427 0.570667
-0.392627 0.0228188 0.652333
-0.392627 0.0228188 0.652333
-0.41994 0.0215425 0.544
-0.438863 0.0179389 0.585667
-0.343225 0.0325908 0.528333
-0.434055 0.0199715 0.587667
-0.434055 0.0199715 0.587667
-0.434055 0.0199715 0.587667
-0.403519 0.0273325 0.522
-0.44076 0.0165524 0.624333
-0.44076 0.0165524 0.624333
-0.442714 0.0197088 0.723667
-0.442714 0.0197088 0.723667
-0.446136 0.0110416 0.581
-0.422703 0.0121564 0.718
-0.374437 0.0158469 0.571333
-0.434664 0.014638 0.543
-0.434664 0.014638 0.543
-0.444456 0.0124222 0.538
-0.439245 0.00958522 0.542333
-0.439245 0.00958522 0.542333
-0.421281 0.0146357 0.604667
-0.417681 0.0248468 0.637
-0.417681 0.0248468 0.637
-0.442489 0.0139336 0.629333
-0.43014 0.0137789 0.675667
-0.426797 0.0210267 0.654667
-0.445393 0.015004 0.574
-0.391706 0.0240131 0.630333
-0.373538 0.0305987 0.587667
-0.373538 0.0305987 0.587667
-0.395651 0.0216898 0.558
