Energy Error Acceptance
-0.379772 0.0278589 0.644667
-0.379772 0.0278589 0.644667
-0.349422 0.0271255 0.535333
-0.37937 0.0250692 0.528
-0.34198 0.0242334 0.631333
-0.34198 0.0242334 0.631333
-0.286934 0.0407139 0.596667
-0.286934 0.0407139 0.596667
-0.29403 0.0490052 0.520667
-0.29403 0.0490052 0.520667
-0.39164 0.0257543 0.637
-0.39164 0.0257543 0.637
-0.39164 0.0257543 0.637
-0.39164 0.0257543 0.637
-0.39164 0.0257543 0.637
-0.39164 0.0257543 0.637
-0.39164 0.0257543 0.637
-0.380092 0.039951 0.580333
-0.380092 0.039951 0.580333
-0.347439 0.0322775 0.572
-0.347439 0.0322775 0.572
-0.446604 0.00872786 0.660667
-0.446604 0.00872786 0.660667
-0.450774 0.014281 0.599667
-0.461549 0.0115405 0.549
-0.461549 0.0115405 0.549
-0.461549 0.0115405 0.549
-0.461549 0.0115405 0.549
-0.42 0.0337821 0.596333
-0.435915 0.0169682 0.543333
-0.435915 0.0169682 0.543333
-0.435915 0.0169682 0.543333
-0.435915 0.0169682 0.543333
-0.440256 0.0160072 0.743
-0.440256 0.0160072 0.743
-0.448012 0.0104162 0.598333
-0.410462 0.0122849 0.648667
-0.428879 0.0148891 0.651
-0.428879 0.0148891 0.651
-0.455036 0.0128202 0.731667
-0.433642 0.0240419 0.644667
-0.433642 0.0240419 0.644667
-0.430478 0.0185704 0.692667
-0.439759 0.0173693 0.562333
-0.439759 0.0173693 0.562333
-0.438488 0.0260584 0.576
-0.324491 0.0422847 0.615667
-0.435375 0.0217635 0.659
-0.369716 0.0338639 0.655
-0.428508 0.0160828 0.683667
-0.444201 0.0128038 0.690667
-0.389997 0.0313844 0.644
-0.389997 0.0313844 0.644
-0.389997 0.0313844 0.644
-0.424065 0.0185727 0.675667
-0.427422 0.0158979 0.581333
-0.40322 0.0219437 0.649
-0.409738 0.0114593 0.664333
-0.409738 0.0114593 0.664333
-0.3815 0.0353121 0.524667
-0.3815 0.0353121 0.524667
-0.375971 0.0204523 0.582333
-0.338334 0.0278573 0.517333
-0.388212 0.0172059 0.620667
-0.388212 0.0172059 0.620667
-0.388212 0.0172059 0.620667
-0.278577 0.0294652 0.599
-0.305717 0.0313164 0.461
-0.305717 0.0313164 0.461
-0.305717 0.0313164 0.461
-0.194829 0.0210982 0.676667
-0.230951 0.023112 0.692667
-0.296767 0.0260237 0.478667
-0.292432 0.0213139 0.645667
-0.292432 0.0213139 0.645667
-0.292432 0.0213139 0.645667
-0.275724 0.038578 0.561667
-0.256944 0.0212175 0.532667
-0.264986 0.0366385 0.643
-0.264986 0.0366385 0.643
-0.276427 0.0426317 0.516667
-0.276427 0.0426317 0.516667
-0.257287 0.021309 0.605667
-0.302139 0.0307129 0.547
-0.302139 0.0307129 0.547
-0.230509 0.0364239 0.463
-0.275624 0.0185055 0.598
-0.26012 0.0309969 0.531333
-0.242999 0.0272499 0.595667
-0.300906 0.0306596 0.596667
-0.300906 0.0306596 0.596667
-0.300906 0.0306596 0.596667
-0.294794 0.0286853 0.639667
-0.289992 0.0509188 0.597667
-0.305522 0.0240292 0.558333
-0.23549 0.0273857 0.576
-0.267343 0.0370473 0.595667
-0.298579 0.0351323 0.666667
-0.27063 0.0418182 0.606333
-0.27063 0.0418182 0.606333
