Energy Error Acceptance
-0.442245 0.00603981 0.6386
-0.448974 0.00573004 0.6566
-0.456799 0.00469423 0.606333
-0.456799 0.00469423 0.606333
-0.456799 0.00469423 0.606333
-0.454424 0.00499941 0.666333
-0.454424 0.00499941 0.666333
-0.454424 0.00499941 0.666333
-0.438809 0.00636076 0.605733
-0.446379 0.00601888 0.5676
-0.446379 0.00601888 0.5676
-0.436174 0.00696241 0.567933
-0.443329 0.00628817 0.6424
-0.442778 0.00525687 0.6434
-0.442778 0.00525687 0.6434
-0.439331 0.01004 0.568467
-0.435949 0.00620036 0.641533
-0.43931 0.00599478 0.640333
-0.450604 0.00512087 0.720867
-0.450604 0.00512087 0.720867
-0.452925 0.00548155 0.6372
-0.439425 0.00582201 0.531867
-0.439528 0.00602893 0.664733
-0.453036 0.00588844 0.605
-0.444596 0.00536474 0.6726
-0.450214 0.00602686 0.6058
-0.455188 0.00622607 0.5758
-0.447628 0.00593016 0.569667
-0.436344 0.00873997 0.609333
-0.445435 0.0053731 0.6042
-0.445435 0.0053731 0.6042
-0.444927 0.00665711 0.6012
-0.448227 0.00732155 0.6494
-0.448227 0.00732155 0.6494
-0.457136 0.0057179 0.605667
-0.457231 0.00517998 0.672733
-0.457231 0.00517998 0.672733
-0.457231 0.00517998 0.672733
-0.457231 0.00517998 0.672733
-0.457231 0.00517998 0.672733
-0.457231 0.00517998 0.672733
-0.448991 0.00645654 0.5694
-0.436744 0.00876716 0.5744
-0.452295 0.00612623 0.6796
-0.452295 0.00612623 0.6796
-0.452295 0.00612623 0.6796
-0.450336 0.00613413 0.6724
-0.450336 0.00613413 0.6724
-0.440016 0.00851599 0.690067
-0.447009 0.0072872 0.6676
-0.434564 0.00847204 0.634
-0.444412 0.00785128 0.570133
-0.443814 0.00807477 0.567333
-0.443814 0.00807477 0.567333
-0.444773 0.00734816 0.685333
-0.444773 0.00734816 0.685333
-0.439663 0.00671353 0.642867
-0.439663 0.00671353 0.642867
-0.442494 0.00767135 0.7292
-0.442494 0.00767135 0.7292
-0.448185 0.00626204 0.7196
-0.42858 0.0073817 0.670733
-0.44423 0.00698309 0.5292
-0.435318 0.00889053 0.6292
-0.448112 0.00610275 0.569467
-0.448112 0.00610275 0.569467
-0.448112 0.00610275 0.569467
-0.448112 0.00610275 0.569467
-0.444678 0.00674508 0.567467
-0.44401 0.00726184 0.629467
-0.44401 0.00726184 0.629467
-0.453125 0.0101558 0.5326
-0.453125 0.0101558 0.5326
-0.453125 0.0101558 0.5326
-0.453125 0.0101558 0.5326
-0.44418 0.00596155 0.563933
-0.449124 0.00607182 0.571133
-0.432709 0.0089255 0.5578
-0.443664 0.00644204 0.575133
-0.43121 0.00995526 0.734333
-0.434306 0.00919041 0.569
-0.445296 0.00689074 0.674467
-0.445657 0.00644701 0.6466
-0.431941 0.012223 0.573467
-0.44231 0.00785562 0.594733
-0.452724 0.00659078 0.5962
-0.452724 0.00659078 0.5962
-0.452724 0.00659078 0.5962
-0.452724 0.00659078 0.5962
-0.452724 0.00659078 0.5962
-0.452724 0.00659078 0.5962
-0.452724 0.00659078 0.5962
-0.452724 0.00659078 0.5962
-0.452724 0.00659078 0.5962
-0.452724 0.00659078 0.5962
-0.451915 0.00538761 0.603267
-0.451915 0.00538761 0.603267
-0.451915 0.00538761 0.603267
-0.451915 0.00538761 0.603267
-0.447256 0.00538265 0.6394
