Energy Error Acceptance
-0.430217 0.0108145 0.664467
-0.433151 0.00600439 0.584133
-0.437615 0.00502312 0.630267
-0.437615 0.00502312 0.630267
-0.437615 0.00502312 0.630267
-0.437615 0.00502312 0.630267
-0.430864 0.00960353 0.572067
-0.441211 0.00534241 0.6596
-0.435324 0.00637353 0.6228
-0.43288 0.00524695 0.546933
-0.44556 0.00585431 0.592333
-0.431698 0.00623033 0.612933
-0.425872 0.00643467 0.6716
-0.435574 0.00572573 0.661133
-0.446835 0.00767763 0.529667
-0.446835 0.00767763 0.529667
-0.442735 0.0057802 0.719
-0.442735 0.0057802 0.719
-0.42649 0.00693742 0.705133
-0.435952 0.00570521 0.647533
-0.435405 0.0071829 0.5692
-0.412285 0.008208 0.598733
-0.404224 0.00972316 0.6216
-0.408675 0.00911017 0.644533
-0.408675 0.00911017 0.644533
-0.422094 0.00721791 0.6024
-0.429426 0.00895821 0.644333
-0.429426 0.00895821 0.644333
-0.429426 0.00895821 0.644333
-0.429426 0.00895821 0.644333
-0.429426 0.00895821 0.644333
-0.394864 0.0106802 0.646
-0.394864 0.0106802 0.646
-0.416528 0.0076737 0.658933
-0.424326 0.00868922 0.654733
-0.416861 0.0068791 0.653533
-0.405553 0.00756637 0.539267
-0.412854 0.00779346 0.618733
-0.412854 0.00779346 0.618733
-0.427328 0.00575678 0.5454
-0.434538 0.00696752 0.596667
-0.434538 0.00696752 0.596667
-0.4417 0.00564149 0.666867
-0.4417 0.00564149 0.666867
-0.433322 0.00648515 0.641467
-0.429046 0.00813202 0.661067
-0.417284 0.00947137 0.567933
-0.42579 0.00693775 0.6246
-0.425609 0.00601229 0.653867
-0.428584 0.00673853 0.5718
-0.421458 0.00985538 0.655467
-0.436228 0.00776925 0.642333
-0.435233 0.00855577 0.6
-0.432663 0.00721441 0.644467
-0.432663 0.00721441 0.644467
-0.432663 0.00721441 0.644467
-0.44959 0.00566967 0.570267
-0.44959 0.00566967 0.570267
-0.428667 0.00834844 0.588133
-0.434704 0.00833753 0.5658
-0.434704 0.00833753 0.5658
-0.430261 0.00809971 0.608333
-0.428084 0.00957657 0.566667
-0.44757 0.00638197 0.643733
-0.448339 0.00626465 0.577267
-0.444292 0.00727672 0.602933
-0.444292 0.00727672 0.602933
-0.444292 0.00727672 0.602933
-0.444292 0.00727672 0.602933
-0.444292 0.00727672 0.602933
-0.444292 0.00727672 0.602933
-0.444292 0.00727672 0.602933
-0.441598 0.0082731 0.572133
-0.434181 0.00956976 0.6366
-0.442268 0.00776789 0.535667
-0.442268 0.00776789 0.535667
-0.432198 0.0108689 0.6034
-0.432198 0.0108689 0.6034
-0.432198 0.0108689 0.6034
-0.442056 0.00699514 0.665867
-0.423208 0.008862 0.639733
-0.44243 0.0079447 0.571
-0.44243 0.0079447 0.571
-0.44243 0.0079447 0.571
-0.44243 0.0079447 0.571
-0.44243 0.0079447 0.571
-0.44243 0.0079447 0.571
-0.44243 0.0079447 0.571
-0.44243 0.0079447 0.571
-0.44243 0.0079447 0.571
-0.437059 0.0145598 0.5718
-0.448333 0.00606029 0.6738
-0.448333 0.00606029 0.6738
-0.448333 0.00606029 0.6738
-0.448333 0.00606029 0.6738
-0.434626 0.00690261 0.5716
-0.434626 0.00690261 0.5716
-0.434626 0.00690261 0.5716
-0.434626 0.00690261 0.5716
-0.450307 0.00594876 0.5728
