Energy Error Acceptance
-0.40923 0.00930668 0.593917
-0.430909 0.00634133 0.64125
-0.428024 0.0077927 0.607417
-0.427238 0.00704871 0.54275
-0.453069 0.00664226 0.562333
-0.453069 0.00664226 0.562333
-0.416265 0.0084676 0.7445
-0.397218 0.00736347 0.591
-0.397218 0.00736347 0.591
-0.397218 0.00736347 0.591
-0.397218 0.00736347 0.591
-0.396054 0.00968513 0.58325
-0.396054 0.00968513 0.58325
-0.409024 0.0137419 0.55925
-0.393394 0.0111206 0.520667
-0.40857 0.00994523 0.5505
-0.40857 0.00994523 0.5505
-0.358879 0.0201173 0.633417
-0.312188 0.0269169 0.592167
-0.312188 0.0269169 0.592167
-0.312188 0.0269169 0.592167
-0.312188 0.0269169 0.592167
-0.324692 0.0245703 0.65125
-0.324692 0.0245703 0.65125
-0.395704 0.0151248 0.74075
-0.400105 0.0132873 0.533333
-0.400105 0.0132873 0.533333
-0.400105 0.0132873 0.533333
-0.400105 0.0132873 0.533333
-0.400105 0.0132873 0.533333
-0.400105 0.0132873 0.533333
-0.400105 0.0132873 0.533333
-0.426837 0.00962859 0.62775
-0.426837 0.00962859 0.62775
-0.426837 0.00962859 0.62775
-0.415403 0.00776652 0.612083
-0.415403 0.00776652 0.612083
-0.450605 0.00734761 0.641917
-0.443985 0.0068622 0.528417
-0.443985 0.0068622 0.528417
-0.443985 0.0068622 0.528417
-0.443985 0.0068622 0.528417
-0.443985 0.0068622 0.528417
-0.443985 0.0068622 0.528417
-0.443985 0.0068622 0.528417
-0.443985 0.0068622 0.528417
-0.436623 0.00735762 0.573333
-0.444565 0.00695457 0.675
-0.444565 0.00695457 0.675
-0.402778 0.0145285 0.600333
-0.402778 0.0145285 0.600333
-0.43549 0.00622564 0.657333
-0.43549 0.00622564 0.657333
-0.395956 0.012322 0.5965
-0.425157 0.0108766 0.56375
-0.425157 0.0108766 0.56375
-0.412211 0.0081628 0.626333
-0.435432 0.00954394 0.633417
-0.42378 0.00857648 0.665083
-0.414595 0.0081406 0.640167
-0.399838 0.00796289 0.642583
-0.399838 0.00796289 0.642583
-0.332891 0.0129351 0.585833
-0.332891 0.0129351 0.585833
-0.382587 0.0108293 0.6245
-0.416789 0.0100096 0.634833
-0.419732 0.0102967 0.601667
-0.419732 0.0102967 0.601667
-0.419732 0.0102967 0.601667
-0.424875 0.00872339 0.659417
-0.424875 0.00872339 0.659417
-0.424875 0.00872339 0.659417
-0.424875 0.00872339 0.659417
-0.442338 0.00694929 0.670333
-0.426682 0.011139 0.636833
-0.42068 0.0117708 0.491667
-0.434497 0.00813448 0.675333
-0.44848 0.00666035 0.57375
-0.44848 0.00666035 0.57375
-0.451312 0.00648181 0.634833
-0.432734 0.00918303 0.640583
-0.432734 0.00918303 0.640583
-0.432734 0.00918303 0.640583
-0.432734 0.00918303 0.640583
-0.432734 0.00918303 0.640583
-0.432734 0.00918303 0.640583
-0.432734 0.00918303 0.640583
-0.433273 0.0078701 0.59175
-0.433273 0.0078701 0.59175
-0.437426 0.00948765 0.641083
-0.440604 0.00886616 0.5745
-0.440604 0.00886616 0.5745
-0.440604 0.00886616 0.5745
-0.438374 0.00811972 0.674083
-0.450009 0.00954539 0.67025
-0.450009 0.00954539 0.67025
-0.450009 0.00954539 0.67025
-0.450009 0.00954539 0.67025
-0.445924 0.00723369 0.571833
-0.430191 0.00950304 0.6015
