Energy Error Acceptance
-0.456996 0.00547437 0.535067
-0.456996 0.00547437 0.535067
-0.440265 0.00817009 0.663667
-0.42419 0.0125309 0.569333
-0.434638 0.00907331 0.553333
-0.434638 0.00907331 0.553333
-0.4168 0.0146601 0.596667
-0.4168 0.0146601 0.596667
-0.4168 0.0146601 0.596667
-0.4168 0.0146601 0.596667
-0.392416 0.0124083 0.622
-0.400253 0.0120509 0.5752
-0.400385 0.0141054 0.5384
-0.400385 0.0141054 0.5384
-0.403273 0.0145281 0.629133
-0.403273 0.0145281 0.629133
-0.403273 0.0145281 0.629133
-0.403273 0.0145281 0.629133
-0.403273 0.0145281 0.629133
-0.403273 0.0145281 0.629133
-0.403273 0.0145281 0.629133
-0.403273 0.0145281 0.629133
-0.403273 0.0145281 0.629133
-0.413089 0.0105596 0.620733
-0.41084 0.0106818 0.660267
-0.428594 0.00902151 0.586867
-0.428594 0.00902151 0.586867
-0.428594 0.00902151 0.586867
-0.449452 0.00566747 0.6902
-0.449452 0.00566747 0.6902
-0.420565 0.00721697 0.641
-0.420565 0.00721697 0.641
-0.420565 0.00721697 0.641
-0.415847 0.0086331 0.610933
-0.415847 0.0086331 0.610933
-0.419458 0.00936419 0.596267
-0.410236 0.011492 0.519267
-0.405362 0.0119946 0.6038
-0.422092 0.00821429 0.691867
-0.419635 0.0134721 0.590733
-0.415824 0.0112197 0.572467
-0.420352 0.00793941 0.572
-0.417472 0.0101535 0.561733
-0.388512 0.0111324 0.5862
-0.395004 0.00863665 0.5988
-0.395004 0.00863665 0.5988
-0.395004 0.00863665 0.5988
-0.395004 0.00863665 0.5988
-0.395004 0.00863665 0.5988
-0.395004 0.00863665 0.5988
-0.395004 0.00863665 0.5988
-0.404456 0.00795764 0.624533
-0.413283 0.00924987 0.6872
-0.416981 0.00709296 0.6198
-0.416981 0.00709296 0.6198
-0.416981 0.00709296 0.6198
-0.416981 0.00709296 0.6198
-0.416981 0.00709296 0.6198
-0.422873 0.00863475 0.611733
-0.429119 0.00714926 0.5728
-0.429119 0.00714926 0.5728
-0.427446 0.00980445 0.637333
-0.427446 0.00980445 0.637333
-0.427446 0.00980445 0.637333
-0.427446 0.00980445 0.637333
-0.426804 0.00861076 0.6346
-0.437725 0.00890374 0.640867
-0.439502 0.00766093 0.685667
-0.439502 0.00766093 0.685667
-0.439502 0.00766093 0.685667
-0.416041 0.00971314 0.6466
-0.408028 0.0169045 0.598467
-0.41245 0.00939405 0.6646
-0.406151 0.0108162 0.636733
-0.368607 0.0188383 0.557867
-0.415978 0.0119142 0.5992
-0.414993 0.0113007 0.5862
-0.413896 0.0120831 0.632133
-0.452637 0.00641588 0.6268
-0.44584 0.00786908 0.600133
-0.443133 0.0063201 0.646067
-0.445725 0.00587336 0.676
-0.445725 0.00587336 0.676
-0.445725 0.00587336 0.676
-0.445168 0.0050993 0.589533
-0.438854 0.00620331 0.630667
-0.438854 0.00620331 0.630667
-0.438854 0.00620331 0.630667
-0.441345 0.0050026 0.6052
-0.440356 0.00650291 0.6028
-0.445212 0.00814177 0.5366
-0.449165 0.006912 0.5746
-0.453098 0.00462926 0.564867
-0.453098 0.00462926 0.564867
-0.439693 0.00855008 0.596867
-0.439693 0.00855008 0.596867
-0.439693 0.00855008 0.596867
-0.453228 0.00509054 0.668467
-0.453228 0.00509054 0.668467
-0.453228 0.00509054 0.668467
