Energy Error Acceptance
-0.452524 0.00600355 0.524417
-0.452524 0.00600355 0.524417
-0.43052 0.0114435 0.565083
-0.428779 0.0102561 0.529167
-0.428779 0.0102561 0.529167
-0.437089 0.00844828 0.601083
-0.437089 0.00844828 0.601083
-0.441113 0.00840641 0.669917
-0.441113 0.00840641 0.669917
-0.441113 0.00840641 0.669917
-0.441113 0.00840641 0.669917
-0.437061 0.00865116 0.659333
-0.432075 0.00823646 0.605167
-0.44099 0.00790895 0.633667
-0.444378 0.00692512 0.690333
-0.444412 0.00705715 0.66975
-0.427628 0.00960516 0.554667
-0.440062 0.00730785 0.69025
-0.446428 0.00566041 0.669417
-0.446428 0.00566041 0.669417
-0.446428 0.00566041 0.669417
-0.446754 0.00558636 0.604917
-0.444985 0.0079945 0.57275
-0.442654 0.00758907 0.571167
-0.442654 0.00758907 0.571167
-0.442654 0.00758907 0.571167
-0.442654 0.00758907 0.571167
-0.442654 0.00758907 0.571167
-0.422981 0.00878937 0.570917
-0.399652 0.00992989 0.598083
-0.408886 0.00877838 0.669917
-0.431385 0.00825772 0.561583
-0.431385 0.00825772 0.561583
-0.407297 0.00942227 0.662333
-0.413876 0.00847109 0.641667
-0.413876 0.00847109 0.641667
-0.419626 0.00631604 0.602583
-0.410205 0.00783996 0.645083
-0.444769 0.00754192 0.662083
-0.444769 0.00754192 0.662083
-0.439993 0.00629244 0.59375
-0.444017 0.00718447 0.593
-0.438876 0.00796575 0.600667
-0.427434 0.00736269 0.525583
-0.442242 0.00644296 0.637417
-0.432321 0.0073633 0.670917
-0.432321 0.0073633 0.670917
-0.44632 0.00671115 0.561833
-0.441954 0.00543455 0.562667
-0.445597 0.00627845 0.72875
-0.445597 0.00627845 0.72875
-0.441888 0.0056318 0.566917
-0.435319 0.00577965 0.63325
-0.448026 0.00551237 0.64425
-0.448026 0.00551237 0.64425
-0.448026 0.00551237 0.64425
-0.445225 0.00808339 0.635333
-0.447878 0.00748632 0.5885
-0.454769 0.00643154 0.605167
-0.433732 0.00695722 0.574583
-0.440658 0.007671 0.575167
-0.440658 0.007671 0.575167
-0.440658 0.007671 0.575167
-0.440658 0.007671 0.575167
-0.433455 0.00999535 0.66025
-0.432949 0.00704705 0.637583
-0.41644 0.00927782 0.643083
-0.434372 0.00851165 0.602417
-0.434372 0.00851165 0.602417
-0.434372 0.00851165 0.602417
-0.434372 0.00851165 0.602417
-0.433462 0.00869964 0.6275
-0.413714 0.00841299 0.562333
-0.413714 0.00841299 0.562333
-0.413714 0.00841299 0.562333
-0.413714 0.00841299 0.562333
-0.414281 0.0122455 0.594417
-0.44197 0.00669902 0.633417
-0.44197 0.00669902 0.633417
-0.44197 0.00669902 0.633417
-0.44197 0.00669902 0.633417
-0.44197 0.00669902 0.633417
-0.448614 0.00522745 0.568583
-0.448614 0.00522745 0.568583
-0.446202 0.00772897 0.59475
-0.452332 0.00718044 0.600167
-0.452332 0.00718044 0.600167
-0.447208 0.00597413 0.59825
-0.447208 0.00597413 0.59825
-0.441867 0.0050936 0.637833
-0.442002 0.00493902 0.623
-0.438558 0.00760102 0.63025
-0.440379 0.00713365 0.597583
-0.444752 0.00871552 0.67325
-0.437282 0.00829506 0.647
-0.451633 0.00607885 0.670333
-0.451633 0.00607885 0.670333
-0.454029 0.00706784 0.650667
-0.428111 0.00937895 0.677583
-0.444365 0.00733193 0.661583
