Energy Error Acceptance
-0.445939 0.00991828 0.604
-0.445939 0.00991828 0.604
-0.440312 0.00786217 0.556167
-0.440312 0.00786217 0.556167
-0.430956 0.0115616 0.556667
-0.451563 0.00794856 0.634
-0.451826 0.00971065 0.527167
-0.451826 0.00971065 0.527167
-0.451826 0.00971065 0.527167
-0.451826 0.00971065 0.527167
-0.451826 0.00971065 0.527167
-0.420383 0.0144461 0.6525
-0.448101 0.0106344 0.598
-0.448101 0.0106344 0.598
-0.448101 0.0106344 0.598
-0.448101 0.0106344 0.598
-0.402689 0.014804 0.666333
-0.402689 0.014804 0.666333
-0.428309 0.0128917 0.663333
-0.439408 0.0136238 0.642167
-0.439408 0.0136238 0.642167
-0.439408 0.0136238 0.642167
-0.444688 0.00974214 0.593333
-0.446891 0.00711977 0.641333
-0.446891 0.00711977 0.641333
-0.446891 0.00711977 0.641333
-0.446891 0.00711977 0.641333
-0.446891 0.00711977 0.641333
-0.427334 0.0121156 0.621167
-0.427334 0.0121156 0.621167
-0.406724 0.0130208 0.728333
-0.362876 0.0170251 0.643
-0.379095 0.0120873 0.575333
-0.377397 0.0177174 0.549167
-0.346219 0.024534 0.582333
-0.346219 0.024534 0.582333
-0.359137 0.0244916 0.530333
-0.366571 0.0264345 0.556833
-0.439185 0.0140485 0.5675
-0.439707 0.00964765 0.563333
-0.453301 0.00933315 0.6675
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.455261 0.00793214 0.550833
-0.434839 0.0107418 0.630667
-0.428095 0.011373 0.6045
-0.404034 0.00816238 0.620333
-0.417671 0.00981102 0.560333
-0.417671 0.00981102 0.560333
-0.420993 0.00893611 0.6275
-0.420993 0.00893611 0.6275
-0.411338 0.0131604 0.624167
-0.435286 0.00830972 0.562
-0.435286 0.00830972 0.562
-0.438071 0.00724389 0.594
-0.438071 0.00724389 0.594
-0.438071 0.00724389 0.594
-0.431689 0.0146622 0.5425
-0.431689 0.0146622 0.5425
-0.431689 0.0146622 0.5425
-0.431689 0.0146622 0.5425
-0.431689 0.0146622 0.5425
-0.431689 0.0146622 0.5425
-0.443309 0.0181469 0.636667
-0.443309 0.0181469 0.636667
-0.421212 0.0157128 0.558833
-0.445846 0.00734944 0.5845
-0.445846 0.00734944 0.5845
-0.406001 0.016197 0.530667
-0.406001 0.016197 0.530667
-0.406001 0.016197 0.530667
-0.433532 0.00690925 0.641667
-0.405209 0.00848744 0.626167
-0.39491 0.0145402 0.691167
-0.391875 0.00960416 0.633833
-0.414351 0.0095683 0.661
-0.429277 0.0127619 0.525667
-0.429277 0.0127619 0.525667
-0.420528 0.010223 0.606
-0.413422 0.0211913 0.518333
-0.386669 0.0254419 0.560333
-0.349782 0.0280411 0.579
-0.349782 0.0280411 0.579
-0.361711 0.0260057 0.677
-0.35225 0.0352731 0.610167
-0.406056 0.0172473 0.563167
-0.411156 0.0120303 0.654667
-0.432231 0.00891687 0.622
