Energy Error Acceptance
-0.431274 0.00596469 0.669583
-0.423663 0.0066022 0.634667
-0.429819 0.0106316 0.670333
-0.429819 0.0106316 0.670333
-0.427749 0.0108248 0.600667
-0.420688 0.0101515 0.57325
-0.418531 0.00971817 0.597667
-0.430423 0.00535426 0.531667
-0.430423 0.00535426 0.531667
-0.435239 0.00759588 0.66575
-0.432436 0.0065897 0.505583
-0.432436 0.0065897 0.505583
-0.423356 0.00804574 0.606083
-0.456354 0.00634529 0.635833
-0.456354 0.00634529 0.635833
-0.456354 0.00634529 0.635833
-0.456354 0.00634529 0.635833
-0.456354 0.00634529 0.635833
-0.456354 0.00634529 0.635833
-0.456354 0.00634529 0.635833
-0.456354 0.00634529 0.635833
-0.456354 0.00634529 0.635833
-0.421664 0.00957833 0.53875
-0.432599 0.00852588 0.581583
-0.432599 0.00852588 0.581583
-0.442898 0.00735816 0.597417
-0.456653 0.00682576 0.533417
-0.456653 0.00682576 0.533417
-0.456653 0.00682576 0.533417
-0.456653 0.00682576 0.533417
-0.433388 0.00713648 0.6
-0.433388 0.00713648 0.6
-0.433603 0.00749819 0.539667
-0.399243 0.00839567 0.5895
-0.399243 0.00839567 0.5895
-0.399243 0.00839567 0.5895
-0.399243 0.00839567 0.5895
-0.413223 0.00735268 0.69875
-0.413223 0.00735268 0.69875
-0.413223 0.00735268 0.69875
-0.413223 0.00735268 0.69875
-0.421163 0.0073077 0.628333
-0.421163 0.0073077 0.628333
-0.421163 0.0073077 0.628333
-0.415217 0.00780307 0.569583
-0.415217 0.00780307 0.569583
-0.429498 0.0105606 0.573
-0.414214 0.0116582 0.599083
-0.41442 0.0134057 0.569917
-0.415549 0.00963445 0.674667
-0.38494 0.0143591 0.623583
-0.401428 0.0127379 0.570917
-0.430814 0.00830794 0.60175
-0.430814 0.00830794 0.60175
-0.43165 0.00945516 0.575167
-0.43165 0.00945516 0.575167
-0.40692 0.0119474 0.5995
-0.397003 0.0119574 0.560917
-0.413321 0.00879768 0.527833
-0.40155 0.0105923 0.662083
-0.40155 0.0105923 0.662083
-0.392029 0.00884312 0.654583
-0.373599 0.0187478 0.616667
-0.397432 0.00793157 0.634667
-0.374825 0.0124941 0.50475
-0.374825 0.0124941 0.50475
-0.39147 0.0130167 0.57475
-0.39147 0.0130167 0.57475
-0.398497 0.00919083 0.71825
-0.415115 0.0092539 0.610167
-0.415115 0.0092539 0.610167
-0.415115 0.0092539 0.610167
-0.403236 0.0096591 0.50075
-0.415078 0.0102184 0.571917
-0.415298 0.00944337 0.665167
-0.415298 0.00944337 0.665167
-0.409523 0.0091273 0.546333
-0.409523 0.0091273 0.546333
-0.414047 0.00721961 0.650167
-0.42126 0.00625394 0.64675
-0.422138 0.00834381 0.528
-0.43346 0.0108825 0.574917
-0.43346 0.0108825 0.574917
-0.420258 0.00674605 0.593417
-0.420258 0.00674605 0.593417
-0.420258 0.00674605 0.593417
-0.42672 0.00678753 0.57825
-0.415744 0.00678431 0.69375
-0.415744 0.00678431 0.69375
-0.415744 0.00678431 0.69375
-0.421932 0.00666913 0.556417
-0.430695 0.00651693 0.661083
-0.430695 0.00651693 0.661083
-0.407264 0.00912808 0.54725
-0.407264 0.00912808 0.54725
-0.403105 0.0110412 0.589167
-0.403105 0.0110412 0.589167
-0.40626 0.0110478 0.642167
-0.427853 0.00818793 0.521833
-0.429613 0.00701026 0.5085
