Energy Error Acceptance
-0.430191 0.00950304 0.6015
-0.430261 0.00995303 0.66525
-0.423839 0.0092268 0.69375
-0.429079 0.00989881 0.670333
-0.43682 0.00752392 0.602917
-0.427735 0.00927431 0.648667
-0.425457 0.00830724 0.570917
-0.428261 0.00725132 0.607917
-0.4026 0.0106572 0.653667
-0.398469 0.00832425 0.614333
-0.398469 0.00832425 0.614333
-0.421637 0.00904093 0.626167
-0.415972 0.00952832 0.67325
-0.428088 0.00785334 0.651167
-0.428088 0.00785334 0.651167
-0.397679 0.00919115 0.62325
-0.433072 0.00767222 0.622833
-0.429626 0.00862614 0.605333
-0.429626 0.00862614 0.605333
-0.449243 0.00622935 0.56575
-0.449243 0.00622935 0.56575
-0.449243 0.00622935 0.56575
-0.449243 0.00622935 0.56575
-0.449243 0.00622935 0.56575
-0.449243 0.00622935 0.56575
-0.427506 0.00804061 0.619
-0.448001 0.00711486 0.565833
-0.448001 0.00711486 0.565833
-0.43402 0.0090181 0.637333
-0.43402 0.0090181 0.637333
-0.434997 0.00649637 0.60175
-0.438526 0.007152 0.623417
-0.438526 0.007152 0.623417
-0.438526 0.007152 0.623417
-0.416202 0.0103611 0.612083
-0.426049 0.00865287 0.627917
-0.426049 0.00865287 0.627917
-0.428676 0.00977959 0.64675
-0.428676 0.00977959 0.64675
-0.428676 0.00977959 0.64675
-0.428676 0.00977959 0.64675
-0.428676 0.00977959 0.64675
-0.428676 0.00977959 0.64675
-0.428676 0.00977959 0.64675
-0.424276 0.00845563 0.628083
-0.424276 0.00845563 0.628083
-0.424276 0.00845563 0.628083
-0.424276 0.00845563 0.628083
-0.445355 0.00661734 0.565083
-0.445355 0.00661734 0.565083
-0.427179 0.0152788 0.71875
-0.427179 0.0152788 0.71875
-0.427179 0.0152788 0.71875
-0.389424 0.0232303 0.59925
-0.412731 0.0136267 0.56325
-0.412731 0.0136267 0.56325
-0.413182 0.0121323 0.669417
-0.44309 0.00728151 0.643417
-0.42293 0.00894262 0.637833
-0.42293 0.00894262 0.637833
-0.42293 0.00894262 0.637833
-0.4362 0.00940024 0.63175
-0.4362 0.00940024 0.63175
-0.4362 0.00940024 0.63175
-0.416831 0.00891097 0.627167
-0.41571 0.00762116 0.64125
-0.417658 0.00893714 0.621833
-0.428385 0.00856208 0.5995
-0.438011 0.00695567 0.660667
-0.435992 0.00966543 0.624583
-0.430705 0.011368 0.660583
-0.430705 0.011368 0.660583
-0.430705 0.011368 0.660583
-0.432957 0.00889638 0.665667
-0.442476 0.00651152 0.635417
-0.442476 0.00651152 0.635417
-0.442476 0.00651152 0.635417
-0.432895 0.00656221 0.58625
-0.453971 0.00578734 0.662083
-0.453971 0.00578734 0.662083
-0.439116 0.00599828 0.591583
-0.423011 0.00688791 0.657667
-0.42674 0.00579944 0.608333
-0.414894 0.0128738 0.5265
-0.400631 0.0116127 0.623917
-0.410508 0.00838399 0.629417
-0.410508 0.00838399 0.629417
-0.414916 0.00766596 0.559
-0.421472 0.00948997 0.640167
-0.421472 0.00948997 0.640167
-0.421472 0.00948997 0.640167
-0.421472 0.00948997 0.640167
-0.421472 0.00948997 0.640167
-0.416129 0.0113974 0.6195
-0.438064 0.00653572 0.584833
-0.420075 0.0101164 0.5865
-0.420075 0.0101164 0.5865
-0.410773 0.0109325 0.639
-0.449915 0.00886571 0.642833
-0.449915 0.00886571 0.642833
