Energy Error Acceptance
-0.460017 0.0131755 0.522333
-0.446572 0.0183454 0.524667
-0.446572 0.0183454 0.524667
-0.446572 0.0183454 0.524667
-0.462397 0.00940407 0.573333
-0.462397 0.00940407 0.573333
-0.462397 0.00940407 0.573333
-0.462397 0.00940407 0.573333
-0.208198 0.0716925 0.599
-0.237691 0.0593488 0.593
-0.237691 0.0593488 0.593
-0.19768 0.0612146 0.570667
-0.19768 0.0612146 0.570667
-0.19768 0.0612146 0.570667
-0.246408 0.0466222 0.603333
-0.381108 0.0118783 0.651667
-0.381108 0.0118783 0.651667
-0.381108 0.0118783 0.651667
-0.381108 0.0118783 0.651667
-0.381108 0.0118783 0.651667
-0.381108 0.0118783 0.651667
-0.382894 0.0235813 0.655333
-0.286225 0.0223518 0.629667
-0.221916 0.0246255 0.499
-0.19921 0.0273584 0.649333
-0.184879 0.0362765 0.54
0.089731 0.0491842 0.627333
0.089731 0.0491842 0.627333
-0.191448 0.0313277 0.699667
-0.207928 0.0319412 0.605
-0.0910723 0.0293615 0.498667
-0.0910723 0.0293615 0.498667
-0.00412836 0.0484169 0.540333
-0.065081 0.024622 0.59
-0.263197 0.0255839 0.561667
-0.310734 0.0260801 0.673
-0.19657 0.0641215 0.532
-0.198956 0.0301776 0.521333
-0.262698 0.0290863 0.657
-0.249934 0.0366832 0.503333
-0.233025 0.0681538 0.562667
-0.300203 0.0329991 0.527667
-0.0395654 0.0756634 0.628333
-0.0395654 0.0756634 0.628333
-0.0395654 0.0756634 0.628333
-0.0395654 0.0756634 0.628333
-0.0405476 0.0850348 0.587333
-0.0633926 0.0975969 0.576
-0.072256 0.0741063 0.671
-0.227769 0.0334065 0.565
-0.0925197 0.0283235 0.595333
-0.199462 0.0270309 0.590333
-0.274576 0.0196958 0.617333
-0.274576 0.0196958 0.617333
-0.283765 0.0235192 0.549
-0.129854 0.0277215 0.608667
-0.1488 0.0225274 0.523
-0.196003 0.0274884 0.590667
0.106227 0.0375226 0.633333
0.106227 0.0375226 0.633333
-0.132616 0.0359763 0.569667
-0.0729537 0.0349301 0.547
-0.00508953 0.0315801 0.574667
0.27967 0.0526106 0.607667
0.063929 0.0333161 0.507333
-0.221999 0.0200067 0.544333
-0.331842 0.0244524 0.494667
-0.331842 0.0244524 0.494667
-0.331842 0.0244524 0.494667
-0.331842 0.0244524 0.494667
-0.449206 0.0157833 0.659333
-0.449206 0.0157833 0.659333
-0.449206 0.0157833 0.659333
-0.336178 0.0264099 0.677667
-0.336178 0.0264099 0.677667
-0.336178 0.0264099 0.677667
-0.330218 0.0141323 0.585
-0.330218 0.0141323 0.585
-0.222102 0.0241716 0.595333
-0.177236 0.0979963 0.571667
-0.306964 0.0322311 0.644333
-0.306964 0.0322311 0.644333
-0.297033 0.0213342 0.563
-0.297033 0.0213342 0.563
-0.244461 0.0244512 0.627667
-0.219369 0.0626817 0.665
-0.233269 0.0583397 0.5
-0.209726 0.0677746 0.584667
-0.321734 0.0329888 0.519667
-0.321734 0.0329888 0.519667
-0.255112 0.02968 0.548667
-0.255112 0.02968 0.548667
-0.227279 0.0423955 0.528
-0.227279 0.0423955 0.528
-0.227279 0.0423955 0.528
-0.0241824 0.229836 0.607
-0.188353 0.0768239 0.569333
-0.254602 0.0365183 0.582
-0.245052 0.0452742 0.532333
-0.181707 0.0452235 0.642333
