Energy Error Acceptance
-0.431698 0.0065507 0.577933
-0.431698 0.0065507 0.577933
-0.431698 0.0065507 0.577933
-0.431698 0.0065507 0.577933
-0.437815 0.00517258 0.6222
-0.439703 0.00549424 0.605
-0.436428 0.00524638 0.6576
-0.436428 0.00524638 0.6576
-0.425472 0.00765802 0.543133
-0.425472 0.00765802 0.543133
-0.428279 0.00778567 0.540533
-0.44748 0.00445612 0.518867
-0.435845 0.0060089 0.6212
-0.448439 0.0056064 0.5934
-0.448439 0.0056064 0.5934
-0.448439 0.0056064 0.5934
-0.448439 0.0056064 0.5934
-0.433984 0.0051784 0.633267
-0.428359 0.00547027 0.539333
-0.440794 0.00503301 0.662133
-0.440794 0.00503301 0.662133
-0.440794 0.00503301 0.662133
-0.42976 0.00523754 0.626733
-0.440576 0.00589539 0.5198
-0.440576 0.00589539 0.5198
-0.435733 0.00632549 0.5072
-0.435733 0.00632549 0.5072
-0.435733 0.00632549 0.5072
-0.440706 0.00579149 0.625667
-0.440706 0.00579149 0.625667
-0.440706 0.00579149 0.625667
-0.440706 0.00579149 0.625667
-0.444399 0.00524893 0.5904
-0.444399 0.00524893 0.5904
-0.444399 0.00524893 0.5904
-0.439593 0.00583274 0.643067
-0.439593 0.00583274 0.643067
-0.439543 0.00784992 0.5364
-0.439543 0.00784992 0.5364
-0.439543 0.00784992 0.5364
-0.439543 0.00784992 0.5364
-0.439543 0.00784992 0.5364
-0.439543 0.00784992 0.5364
-0.439543 0.00784992 0.5364
-0.439543 0.00784992 0.5364
-0.439543 0.00784992 0.5364
-0.439543 0.00784992 0.5364
-0.439543 0.00784992 0.5364
-0.439543 0.00784992 0.5364
-0.439543 0.00784992 0.5364
-0.439543 0.00784992 0.5364
-0.434581 0.00660223 0.534267
-0.420002 0.00863552 0.639267
-0.436376 0.0078558 0.505133
-0.438598 0.00555212 0.6348
-0.408802 0.00862669 0.650867
-0.429711 0.00785214 0.611733
-0.412252 0.00929671 0.583667
-0.415231 0.00847556 0.592067
-0.417902 0.00906326 0.6162
-0.428256 0.00948014 0.618867
-0.428256 0.00948014 0.618867
-0.428256 0.00948014 0.618867
-0.428256 0.00948014 0.618867
-0.428256 0.00948014 0.618867
-0.4165 0.0107364 0.6538
-0.417356 0.0117844 0.5762
-0.432759 0.00750887 0.6532
-0.432759 0.00750887 0.6532
-0.432759 0.00750887 0.6532
-0.431081 0.00918529 0.550067
-0.443108 0.00599953 0.561667
-0.443108 0.00599953 0.561667
-0.436991 0.00874375 0.559533
-0.436991 0.00874375 0.559533
-0.442188 0.00691829 0.6404
-0.438732 0.00773489 0.5512
-0.438732 0.00773489 0.5512
-0.452936 0.00656758 0.692467
-0.452981 0.00563266 0.672333
-0.452981 0.00563266 0.672333
-0.452981 0.00563266 0.672333
-0.442478 0.0059198 0.557933
-0.440589 0.00571128 0.666133
-0.430191 0.00549853 0.5436
-0.43539 0.00756237 0.621933
-0.449878 0.00529645 0.563867
-0.449878 0.00529645 0.563867
-0.449878 0.00529645 0.563867
-0.449878 0.00529645 0.563867
-0.444868 0.00530065 0.5938
-0.444868 0.00530065 0.5938
-0.436425 0.00987953 0.589933
-0.438346 0.00613757 0.5928
-0.425086 0.00807798 0.592533
-0.438819 0.00597878 0.547867
-0.433637 0.0119816 0.632533
-0.445746 0.00518103 0.671067
-0.445746 0.00518103 0.671067
-0.430217 0.0108145 0.664467
