Energy Error Acceptance
-0.443969 0.00649344 0.602733
-0.443969 0.00649344 0.602733
-0.443969 0.00649344 0.602733
-0.443969 0.00649344 0.602733
-0.41979 0.0102328 0.566333
-0.4275 0.0113007 0.7092
-0.42602 0.00958224 0.570933
-0.417529 0.0102343 0.627667
-0.42911 0.00902493 0.5408
-0.42911 0.00902493 0.5408
-0.431469 0.0119336 0.686733
-0.442555 0.00748961 0.670333
-0.442555 0.00748961 0.670333
-0.442555 0.00748961 0.670333
-0.442555 0.00748961 0.670333
-0.442555 0.00748961 0.670333
-0.442555 0.00748961 0.670333
-0.429989 0.00826271 0.566533
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.446497 0.00899117 0.644933
-0.428648 0.0120383 0.641067
-0.447708 0.00709049 0.629267
-0.445392 0.00683275 0.5706
-0.446724 0.0055541 0.601133
-0.446724 0.0055541 0.601133
-0.443919 0.00641796 0.633933
-0.451453 0.00579428 0.696667
-0.451453 0.00579428 0.696667
-0.451453 0.00579428 0.696667
-0.451453 0.00579428 0.696667
-0.431251 0.00749168 0.686533
-0.437227 0.00687067 0.599933
-0.442932 0.00760763 0.6762
-0.442932 0.00760763 0.6762
-0.44449 0.00582247 0.6412
-0.445805 0.00648357 0.561
-0.445805 0.00648357 0.561
-0.443301 0.00682919 0.5746
-0.447466 0.00589384 0.564333
-0.44876 0.00664814 0.666867
-0.447999 0.00660372 0.5982
-0.447512 0.00625544 0.603133
-0.447512 0.00625544 0.603133
-0.432691 0.00750368 0.593867
-0.447481 0.0053835 0.667533
-0.449954 0.00581409 0.596267
-0.452997 0.00537751 0.5618
-0.452997 0.00537751 0.5618
-0.452997 0.00537751 0.5618
-0.452997 0.00537751 0.5618
-0.452997 0.00537751 0.5618
-0.452997 0.00537751 0.5618
-0.452997 0.00537751 0.5618
-0.452997 0.00537751 0.5618
-0.44568 0.00614429 0.6374
-0.45 0.00627896 0.599933
-0.44336 0.00560516 0.629667
-0.443962 0.00478047 0.636533
-0.439171 0.00561363 0.562667
-0.442406 0.00580742 0.7434
-0.438559 0.00898627 0.596467
-0.437989 0.0061134 0.565067
-0.437989 0.0061134 0.565067
-0.432502 0.00617465 0.562333
-0.429755 0.00560116 0.633333
-0.445124 0.00597691 0.699267
-0.445124 0.00597691 0.699267
-0.445124 0.00597691 0.699267
-0.429596 0.00556378 0.640533
-0.433255 0.00551975 0.630267
-0.442704 0.00593079 0.533267
-0.437776 0.00577653 0.6954
-0.4423 0.00685505 0.601533
-0.4423 0.00685505 0.601533
-0.434639 0.00623514 0.682067
-0.434639 0.00623514 0.682067
-0.434639 0.00623514 0.682067
-0.437211 0.00661789 0.533933
-0.444655 0.00626557 0.6698
-0.449316 0.00682642 0.674733
-0.449316 0.00682642 0.674733
-0.449316 0.00682642 0.674733
-0.449316 0.00682642 0.674733
-0.449316 0.00682642 0.674733
-0.449316 0.00682642 0.674733
-0.449316 0.00682642 0.674733
