Energy Error Acceptance
-0.181707 0.0452235 0.642333
-0.25274 0.0324493 0.506
-0.219434 0.0581905 0.482333
-0.219434 0.0581905 0.482333
-0.242948 0.0352558 0.529667
-0.298067 0.0224986 0.526333
-0.0178605 0.118884 0.536667
-0.129793 0.106885 0.605667
-0.184104 0.0671995 0.473
-0.157706 0.0275522 0.466
-0.248934 0.0513308 0.608667
-0.198267 0.0722701 0.527667
-0.198267 0.0722701 0.527667
-0.198267 0.0722701 0.527667
-0.198267 0.0722701 0.527667
-0.204344 0.0380609 0.562667
-0.0622522 0.0362918 0.525
-0.0622522 0.0362918 0.525
-0.0622522 0.0362918 0.525
0.0446267 0.0372395 0.638
-0.117308 0.0298791 0.669333
-0.117308 0.0298791 0.669333
-0.129238 0.0512935 0.525
-0.297773 0.0244607 0.678667
-0.262214 0.032509 0.522667
-0.266866 0.0339036 0.556333
-0.168105 0.0836397 0.504
-0.448971 0.0152819 0.550667
-0.448971 0.0152819 0.550667
-0.448971 0.0152819 0.550667
-0.448971 0.0152819 0.550667
-0.448971 0.0152819 0.550667
-0.448971 0.0152819 0.550667
-0.448971 0.0152819 0.550667
-0.448971 0.0152819 0.550667
-0.448971 0.0152819 0.550667
-0.288513 0.0182118 0.6
-0.117642 0.0251207 0.589333
-0.413423 0.0206347 0.618
-0.413423 0.0206347 0.618
-0.413423 0.0206347 0.618
-0.395762 0.0241321 0.574667
-0.399923 0.0194049 0.663
-0.399923 0.0194049 0.663
-0.399923 0.0194049 0.663
-0.399923 0.0194049 0.663
-0.399923 0.0194049 0.663
-0.399923 0.0194049 0.663
-0.399923 0.0194049 0.663
-0.399923 0.0194049 0.663
-0.399923 0.0194049 0.663
-0.399923 0.0194049 0.663
-0.399923 0.0194049 0.663
-0.399923 0.0194049 0.663
-0.399923 0.0194049 0.663
-0.438341 0.00924384 0.595667
-0.438341 0.00924384 0.595667
-0.179757 0.0234887 0.583
-0.355402 0.0216878 0.609
-0.313844 0.0201673 0.600667
-0.313844 0.0201673 0.600667
-0.184779 0.0581618 0.564667
-0.184779 0.0581618 0.564667
-0.172398 0.0611882 0.617667
-0.172398 0.0611882 0.617667
-0.172398 0.0611882 0.617667
-0.201019 0.0605664 0.602667
-0.271712 0.0487239 0.535667
-0.271712 0.0487239 0.535667
-0.271712 0.0487239 0.535667
-0.271712 0.0487239 0.535667
-0.271712 0.0487239 0.535667
-0.246934 0.0323379 0.589
-0.227016 0.0349908 0.594
-0.227016 0.0349908 0.594
-0.176413 0.022426 0.56
-0.242003 0.0294495 0.532667
-0.152035 0.0289256 0.558
-0.152035 0.0289256 0.558
-0.268622 0.0212602 0.579667
-0.268622 0.0212602 0.579667
-0.0781843 0.0306775 0.573333
-0.227699 0.0274382 0.484333
-0.24452 0.0264822 0.511667
-0.24452 0.0264822 0.511667
-0.256573 0.035895 0.484667
-0.336406 0.0239674 0.555
-0.336406 0.0239674 0.555
-0.336406 0.0239674 0.555
-0.336406 0.0239674 0.555
-0.429551 0.0148594 0.566
-0.429551 0.0148594 0.566
-0.304303 0.0187519 0.568
-0.277535 0.060387 0.54
-0.154507 0.0488568 0.621667
-0.184547 0.0606746 0.608667
0.0887452 0.15153 0.579667
0.0887452 0.15153 0.579667
0.0887452 0.15153 0.579667
-0.125372 0.0551782 0.655667
