Energy Error Acceptance
-0.44627 0.0061648 0.669167
-0.44627 0.0061648 0.669167
-0.444612 0.00741344 0.662917
-0.436037 0.00832598 0.570917
-0.436037 0.00832598 0.570917
-0.42622 0.00946385 0.658667
-0.445757 0.00708268 0.644083
-0.445757 0.00708268 0.644083
-0.446123 0.00736342 0.674417
-0.446123 0.00736342 0.674417
-0.446123 0.00736342 0.674417
-0.446123 0.00736342 0.674417
-0.446123 0.00736342 0.674417
-0.448911 0.00760431 0.5945
-0.448911 0.00760431 0.5945
-0.448911 0.00760431 0.5945
-0.449175 0.00618784 0.635833
-0.433128 0.0108196 0.643333
-0.433128 0.0108196 0.643333
-0.433128 0.0108196 0.643333
-0.433128 0.0108196 0.643333
-0.433819 0.00836766 0.636667
-0.399358 0.00770354 0.670167
-0.388494 0.0101699 0.72375
-0.389648 0.00807087 0.737917
-0.389648 0.00807087 0.737917
-0.386131 0.00779036 0.623917
-0.378435 0.00814635 0.593083
-0.378435 0.00814635 0.593083
-0.398736 0.00684841 0.59775
-0.434766 0.00690173 0.670667
-0.437143 0.0066769 0.6455
-0.443463 0.00647697 0.6675
-0.429841 0.0158615 0.6965
-0.429841 0.0158615 0.6965
-0.429841 0.0158615 0.6965
-0.429841 0.0158615 0.6965
-0.436185 0.0103205 0.564833
-0.432702 0.00795376 0.601333
-0.432702 0.00795376 0.601333
-0.432702 0.00795376 0.601333
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.43808 0.00821809 0.663
-0.439743 0.00867136 0.607167
-0.439743 0.00867136 0.607167
-0.439743 0.00867136 0.607167
-0.439743 0.00867136 0.607167
-0.439743 0.00867136 0.607167
-0.424406 0.00887578 0.655167
-0.403112 0.015145 0.56725
-0.403112 0.015145 0.56725
-0.42068 0.0092563 0.630333
-0.416273 0.0114007 0.650833
-0.410286 0.0159093 0.561083
-0.410286 0.0159093 0.561083
-0.410286 0.0159093 0.561083
-0.416139 0.00989069 0.639167
-0.422703 0.0111435 0.590583
-0.441853 0.00741837 0.55125
-0.445216 0.00722032 0.572917
-0.42862 0.0102957 0.598917
-0.426383 0.00784928 0.604333
-0.414591 0.00832836 0.57
-0.38589 0.00821712 0.619167
-0.38589 0.00821712 0.619167
-0.377948 0.0119704 0.613583
-0.377948 0.0119704 0.613583
-0.377948 0.0119704 0.613583
-0.377948 0.0119704 0.613583
-0.353696 0.0107729 0.637583
-0.353696 0.0107729 0.637583
-0.42191 0.00890694 0.635083
-0.408317 0.00981359 0.668083
-0.408317 0.00981359 0.668083
-0.408317 0.00981359 0.668083
-0.425587 0.00848293 0.600417
-0.433144 0.00826499 0.64225
-0.402532 0.0101215 0.631083
-0.402532 0.0101215 0.631083
-0.402532 0.0101215 0.631083
-0.41767 0.00900466 0.605417
-0.430864 0.0071202 0.672167
-0.455691 0.00607117 0.694167
-0.455691 0.00607117 0.694167
-0.455691 0.00607117 0.694167
-0.449171 0.00573428 0.606667
-0.431274 0.00596469 0.669583
