Energy Error Acceptance
-0.43834 0.00842978 0.5585
-0.437767 0.0149065 0.581
-0.432923 0.00865523 0.543333
-0.432923 0.00865523 0.543333
-0.436665 0.00981213 0.5375
-0.442233 0.00961398 0.571833
-0.434534 0.00979021 0.558167
-0.436767 0.00973787 0.635667
-0.44687 0.0069224 0.683333
-0.44687 0.0069224 0.683333
-0.44687 0.0069224 0.683333
-0.402763 0.0132822 0.652833
-0.424553 0.011244 0.647167
-0.446868 0.00908827 0.561333
-0.442726 0.0119133 0.5605
-0.442726 0.0119133 0.5605
-0.43226 0.0101323 0.545333
-0.448493 0.00789646 0.626167
-0.424822 0.0101386 0.552333
-0.416144 0.0189319 0.535
-0.416144 0.0189319 0.535
-0.432691 0.014677 0.577333
-0.425819 0.0130084 0.644667
-0.431549 0.0119201 0.569
-0.425178 0.0161309 0.556
-0.427964 0.0227796 0.6675
-0.42933 0.0190376 0.684833
-0.450298 0.00691732 0.693667
-0.450298 0.00691732 0.693667
-0.450298 0.00691732 0.693667
-0.450298 0.00691732 0.693667
-0.450298 0.00691732 0.693667
-0.450298 0.00691732 0.693667
-0.450298 0.00691732 0.693667
-0.44895 0.00725911 0.647833
-0.447593 0.0114384 0.576833
-0.447593 0.0114384 0.576833
-0.447593 0.0114384 0.576833
-0.447593 0.0114384 0.576833
-0.45634 0.0113269 0.561
-0.45634 0.0113269 0.561
-0.45634 0.0113269 0.561
-0.45634 0.0113269 0.561
-0.45634 0.0113269 0.561
-0.450662 0.00996225 0.5265
-0.410957 0.0166483 0.638167
-0.410957 0.0166483 0.638167
-0.456375 0.00871378 0.636167
-0.456375 0.00871378 0.636167
-0.427872 0.0132781 0.6675
-0.376862 0.0254401 0.6475
-0.376862 0.0254401 0.6475
-0.429171 0.00974586 0.568333
-0.429736 0.00904964 0.6595
-0.420632 0.017482 0.6045
-0.420632 0.017482 0.6045
-0.436725 0.0104337 0.642667
-0.436725 0.0104337 0.642667
-0.436725 0.0104337 0.642667
-0.436725 0.0104337 0.642667
-0.390513 0.027766 0.537833
-0.390513 0.027766 0.537833
-0.431171 0.0104821 0.639167
-0.443592 0.0116306 0.555667
-0.443592 0.0116306 0.555667
-0.438521 0.0102831 0.525667
-0.426148 0.00974604 0.587333
-0.409793 0.00950981 0.7705
-0.427796 0.00913315 0.641667
-0.448081 0.0103817 0.5915
-0.454195 0.00859659 0.559333
-0.434553 0.0142495 0.518167
-0.440339 0.00843693 0.695833
-0.429097 0.0103304 0.524167
-0.429097 0.0103304 0.524167
-0.429097 0.0103304 0.524167
-0.405067 0.0146226 0.563667
-0.405067 0.0146226 0.563667
-0.405067 0.0146226 0.563667
-0.392048 0.0243519 0.58
-0.405586 0.0145339 0.624667
-0.405586 0.0145339 0.624667
-0.350709 0.0109025 0.57
-0.40464 0.0105747 0.5605
-0.40464 0.0105747 0.5605
-0.40464 0.0105747 0.5605
-0.40464 0.0105747 0.5605
-0.40464 0.0105747 0.5605
-0.40464 0.0105747 0.5605
-0.40464 0.0105747 0.5605
-0.417549 0.0131465 0.632167
-0.40608 0.00919396 0.584833
-0.40608 0.00919396 0.584833
-0.40608 0.00919396 0.584833
-0.407185 0.0179546 0.604667
-0.417564 0.0102351 0.535167
-0.423816 0.0104318 0.625333
-0.423816 0.0104318 0.625333
-0.424562 0.0141377 0.660667
-0.42152 0.00866366 0.623
