Energy Error Acceptance
-0.440885 0.006111 0.6672
-0.437736 0.00766445 0.6014
-0.437736 0.00766445 0.6014
-0.437736 0.00766445 0.6014
-0.437736 0.00766445 0.6014
-0.435346 0.00618419 0.669333
-0.434011 0.00799656 0.6382
-0.434011 0.00799656 0.6382
-0.434011 0.00799656 0.6382
-0.427757 0.00917542 0.5622
-0.438716 0.00643291 0.668067
-0.438716 0.00643291 0.668067
-0.438716 0.00643291 0.668067
-0.438716 0.00643291 0.668067
-0.432327 0.00580619 0.666133
-0.440301 0.00631893 0.636267
-0.440301 0.00631893 0.636267
-0.440301 0.00631893 0.636267
-0.440301 0.00631893 0.636267
-0.44339 0.00669488 0.648933
-0.423414 0.00736944 0.5776
-0.423414 0.00736944 0.5776
-0.423414 0.00736944 0.5776
-0.428785 0.00779335 0.641667
-0.433 0.00661455 0.6302
-0.433 0.00661455 0.6302
-0.433 0.00661455 0.6302
-0.452184 0.0053956 0.645267
-0.452184 0.0053956 0.645267
-0.452184 0.0053956 0.645267
-0.430543 0.00663526 0.595733
-0.420141 0.00639249 0.538067
-0.420141 0.00639249 0.538067
-0.436101 0.00560763 0.699933
-0.445807 0.00692057 0.644733
-0.439707 0.00703921 0.626733
-0.439707 0.00703921 0.626733
-0.426788 0.00908432 0.632133
-0.445713 0.00547707 0.509533
-0.445713 0.00547707 0.509533
-0.434509 0.00649996 0.664333
-0.434509 0.00649996 0.664333
-0.4407 0.00641941 0.599867
-0.4407 0.00641941 0.599867
-0.4407 0.00641941 0.599867
-0.432954 0.00687238 0.7054
-0.43175 0.00893324 0.668333
-0.43175 0.00893324 0.668333
-0.43175 0.00893324 0.668333
-0.451121 0.00654933 0.597667
-0.451121 0.00654933 0.597667
-0.451121 0.00654933 0.597667
-0.437041 0.00721039 0.520133
-0.452846 0.00583677 0.558067
-0.452846 0.00583677 0.558067
-0.428903 0.00676843 0.633533
-0.428903 0.00676843 0.633533
-0.443623 0.0055143 0.625667
-0.443623 0.0055143 0.625667
-0.419764 0.00588377 0.6578
-0.425779 0.00812101 0.646733
-0.420047 0.00906166 0.634267
-0.427544 0.0134979 0.6378
-0.447072 0.00501798 0.6352
-0.447072 0.00501798 0.6352
-0.447072 0.00501798 0.6352
-0.447072 0.00501798 0.6352
-0.44708 0.00519856 0.676867
-0.44708 0.00519856 0.676867
-0.44708 0.00519856 0.676867
-0.427648 0.00679657 0.538267
-0.427648 0.00679657 0.538267
-0.427648 0.00679657 0.538267
-0.452799 0.00581148 0.6248
-0.452799 0.00581148 0.6248
-0.452799 0.00581148 0.6248
-0.437584 0.00794916 0.603
-0.437584 0.00794916 0.603
-0.438083 0.00624999 0.5698
-0.438083 0.00624999 0.5698
-0.438083 0.00624999 0.5698
-0.439951 0.00639359 0.645467
-0.437463 0.00689943 0.664867
-0.441615 0.0077186 0.743933
-0.441615 0.0077186 0.743933
-0.440219 0.00618315 0.630533
-0.440219 0.00618315 0.630533
-0.426199 0.00896964 0.603533
-0.426199 0.00896964 0.603533
-0.445194 0.00656832 0.5342
-0.440754 0.00685202 0.5786
-0.442392 0.00499316 0.598333
-0.437763 0.00715072 0.565133
-0.437763 0.00715072 0.565133
-0.437763 0.00715072 0.565133
-0.423797 0.0070634 0.697267
-0.423797 0.0070634 0.697267
-0.415835 0.00825341 0.535733
-0.415835 0.00825341 0.535733
-0.41952 0.00861855 0.628
