mu sigma
0.775222 0.654518
0.775222 0.654518
0.775222 0.654518
0.775222 0.654518
0.775222 0.654518
0.646089 0.552991
0.646089 0.552991
0.646089 0.552991
0.646089 0.552991
0.731497 0.586792
0.731497 0.586792
0.731497 0.586792
0.731497 0.586792
0.731497 0.586792
0.731497 0.586792
0.865002 0.697752
0.865002 0.697752
0.865002 0.697752
0.865002 0.697752
0.865002 0.697752
0.865002 0.697752
0.848099 0.901108
0.848099 0.901108
0.788579 0.852009
0.788579 0.852009
0.788579 0.852009
0.788579 0.852009
0.666407 0.862079
0.666407 0.862079
0.666407 0.862079
0.666407 0.862079
0.653843 0.685814
0.870445 0.687556
0.695348 0.839921
0.718812 0.749162
0.709429 0.771695
0.717958 0.580711
0.717958 0.580711
0.717958 0.580711
0.806597 0.681332
0.806597 0.681332
0.806597 0.681332
0.806597 0.681332
0.806597 0.681332
0.636569 0.604946
0.636569 0.604946
0.77118 0.481268
0.847456 0.564378
0.847456 0.564378
0.847456 0.564378
0.847456 0.564378
0.825859 0.610557
0.825859 0.610557
0.814483 0.636713
0.982544 0.655071
0.982544 0.655071
1.01373 0.760787
1.0521 0.71859
1.0091 0.665446
0.847904 0.558445
1.01744 0.679343
1.01744 0.679343
0.872052 0.675151
0.945537 0.6342
0.945537 0.6342
0.945537 0.6342
0.852614 0.59659
0.948259 0.599283
0.948259 0.599283
0.77807 0.543348
0.77807 0.543348
0.946858 0.589968
0.829886 0.669734
0.829886 0.669734
0.690188 0.806749
0.690119 0.89748
0.711441 0.816145
0.532731 0.741529
0.449736 0.811698
0.5268 0.989373
0.5268 0.989373
0.5268 0.989373
0.5268 0.989373
0.5268 0.989373
0.629171 0.866637
0.629171 0.866637
0.629171 0.866637
0.569725 0.67712
0.569725 0.67712
0.569725 0.67712
0.520944 0.670442
0.561578 0.516568
0.561578 0.516568
0.561578 0.516568
0.561578 0.516568
0.561578 0.516568
0.561578 0.516568
0.543334 0.696149
0.543334 0.696149
0.543334 0.696149
