Energy Error Acceptance
-0.419299 0.010893 0.661467
-0.409487 0.0157156 0.547867
-0.409487 0.0157156 0.547867
-0.409487 0.0157156 0.547867
-0.409487 0.0157156 0.547867
-0.411928 0.0110293 0.655
-0.428319 0.0112331 0.629933
-0.441351 0.00423215 0.581867
-0.432678 0.00654781 0.4986
-0.432678 0.00654781 0.4986
-0.433542 0.0064629 0.646
-0.435454 0.00584202 0.673333
-0.435055 0.00618785 0.625267
-0.435055 0.00618785 0.625267
-0.443023 0.00455903 0.6318
-0.443023 0.00455903 0.6318
-0.432164 0.00567074 0.635667
-0.42824 0.00705696 0.549867
-0.437636 0.0048358 0.630867
-0.4303 0.0064487 0.657733
-0.427942 0.00815425 0.535467
-0.427942 0.00815425 0.535467
-0.427942 0.00815425 0.535467
-0.427285 0.00635194 0.5826
-0.444624 0.00513322 0.5588
-0.435778 0.00477298 0.620733
-0.422475 0.0077105 0.658133
-0.422475 0.0077105 0.658133
-0.44033 0.00623511 0.582933
-0.44033 0.00623511 0.582933
-0.44033 0.00623511 0.582933
-0.44033 0.00623511 0.582933
-0.438006 0.00645697 0.597
-0.447294 0.00557127 0.666267
-0.444394 0.00631176 0.6032
-0.444394 0.00631176 0.6032
-0.433382 0.0100776 0.6036
-0.436255 0.00603317 0.6334
-0.42413 0.0138698 0.605667
-0.422416 0.010714 0.564133
-0.416153 0.00806449 0.5764
-0.42096 0.0102954 0.642867
-0.436697 0.00975217 0.560467
-0.436075 0.00870839 0.551467
-0.439756 0.00822793 0.595
-0.439756 0.00822793 0.595
-0.439756 0.00822793 0.595
-0.439756 0.00822793 0.595
-0.445292 0.00757726 0.538267
-0.445292 0.00757726 0.538267
-0.445292 0.00757726 0.538267
-0.449397 0.00635494 0.5648
-0.449397 0.00635494 0.5648
-0.449397 0.00635494 0.5648
-0.43986 0.00736575 0.5246
-0.418037 0.0135092 0.6194
-0.437098 0.00564158 0.628
-0.437098 0.00564158 0.628
-0.441614 0.00542583 0.665133
-0.441614 0.00542583 0.665133
-0.441614 0.00542583 0.665133
-0.441614 0.00542583 0.665133
-0.441614 0.00542583 0.665133
-0.441614 0.00542583 0.665133
-0.44212 0.00640659 0.638733
-0.448386 0.00506704 0.549067
-0.448386 0.00506704 0.549067
-0.448386 0.00506704 0.549067
-0.448386 0.00506704 0.549067
-0.436882 0.00578115 0.5452
-0.448654 0.00543105 0.591533
-0.443825 0.00484301 0.592667
-0.443825 0.00484301 0.592667
-0.443166 0.00625843 0.671733
-0.443166 0.00625843 0.671733
-0.443243 0.00559451 0.590067
-0.440098 0.00710836 0.557133
-0.436617 0.00682657 0.6662
-0.449593 0.00683953 0.694867
-0.442364 0.00631938 0.659067
-0.442364 0.00631938 0.659067
-0.440226 0.00770984 0.655
-0.440226 0.00770984 0.655
-0.446386 0.00707723 0.639667
-0.426653 0.00908175 0.663133
-0.423421 0.00865041 0.6672
-0.445104 0.00654354 0.602533
-0.445104 0.00654354 0.602533
-0.445104 0.00654354 0.602533
-0.445104 0.00654354 0.602533
-0.445104 0.00654354 0.602533
-0.40948 0.0117149 0.604067
-0.40948 0.0117149 0.604067
-0.378111 0.016628 0.606533
-0.378111 0.016628 0.606533
-0.362004 0.0143389 0.605733
-0.362004 0.0143389 0.605733
-0.362676 0.0155872 0.569867
-0.360133 0.0114287 0.608733
-0.391585 0.0115657 0.5726
