mu sigma
0.788871 0.666754
0.788598 0.661666
0.788598 0.661666
0.788598 0.661666
0.788598 0.661666
0.788598 0.661666
0.788598 0.661666
0.788598 0.661666
0.786917 0.652892
0.786917 0.652892
0.786917 0.652892
0.764153 0.65428
0.761618 0.633523
0.758683 0.627007
0.758683 0.627007
0.742588 0.632075
0.742588 0.632075
0.766997 0.61973
0.766997 0.61973
0.781171 0.624884
0.781171 0.624884
0.781171 0.624884
0.781171 0.624884
0.781171 0.624884
0.790727 0.605781
0.783335 0.582492
0.783335 0.582492
0.783335 0.582492
0.783335 0.582492
0.786322 0.581524
0.79766 0.602453
0.78385 0.594356
0.78385 0.594356
0.800878 0.614311
0.800878 0.614311
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.815709 0.609361
0.824585 0.610635
0.824585 0.610635
0.824585 0.610635
0.828228 0.612344
0.837327 0.618699
0.844419 0.615704
0.844419 0.615704
0.844419 0.615704
0.857462 0.630601
0.857462 0.630601
0.864714 0.616742
0.860937 0.614239
0.853244 0.613919
0.851576 0.631256
0.851576 0.631256
0.847773 0.640999
0.847773 0.640999
0.847773 0.640999
0.841063 0.648473
0.841063 0.648473
0.841063 0.648473
0.841063 0.648473
0.82393 0.660326
0.82393 0.660326
0.833155 0.653054
0.84213 0.651011
0.82835 0.647888
0.837027 0.640442
0.830616 0.624859
0.83383 0.629409
0.819339 0.622134
0.812409 0.6242
0.822104 0.620744
0.809692 0.627447
0.823616 0.630894
0.822534 0.639494
0.822534 0.639494
0.822534 0.639494
0.822534 0.639494
0.822534 0.639494
0.822534 0.639494
0.822534 0.639494
0.822534 0.639494
0.815455 0.654516
0.815455 0.654516
0.815455 0.654516
0.815455 0.654516
0.8298 0.650468
