Energy Error Acceptance
-0.43651 0.00753501 0.6708
-0.443192 0.00733471 0.565467
-0.437642 0.00899626 0.597933
-0.441251 0.00804096 0.671467
-0.430235 0.00828534 0.562333
-0.430235 0.00828534 0.562333
-0.443313 0.00594898 0.600933
-0.446531 0.00547386 0.6042
-0.446761 0.00684731 0.570267
-0.437913 0.00678468 0.5654
-0.450566 0.00613358 0.5988
-0.454737 0.00457116 0.555667
-0.454737 0.00457116 0.555667
-0.454737 0.00457116 0.555667
-0.454737 0.00457116 0.555667
-0.454737 0.00457116 0.555667
-0.454737 0.00457116 0.555667
-0.454737 0.00457116 0.555667
-0.441733 0.0062772 0.670667
-0.441733 0.0062772 0.670667
-0.441733 0.0062772 0.670667
-0.450283 0.00576479 0.639
-0.450283 0.00576479 0.639
-0.450283 0.00576479 0.639
-0.450283 0.00576479 0.639
-0.454891 0.00536993 0.7198
-0.454891 0.00536993 0.7198
-0.454891 0.00536993 0.7198
-0.452686 0.00577975 0.670333
-0.452686 0.00577975 0.670333
-0.442843 0.00542185 0.7278
-0.444118 0.00507143 0.669733
-0.444118 0.00507143 0.669733
-0.445218 0.00684193 0.5654
-0.445218 0.00684193 0.5654
-0.445218 0.00684193 0.5654
-0.446685 0.00619795 0.652467
-0.446685 0.00619795 0.652467
-0.446685 0.00619795 0.652467
-0.446685 0.00619795 0.652467
-0.442841 0.00572656 0.523533
-0.441648 0.00621322 0.532933
-0.436718 0.00756463 0.588933
-0.449724 0.00551847 0.6346
-0.441243 0.00646415 0.564467
-0.441243 0.00646415 0.564467
-0.441243 0.00646415 0.564467
-0.442329 0.00459692 0.641267
-0.437795 0.00665359 0.5928
-0.440968 0.00658448 0.5528
-0.440968 0.00658448 0.5528
-0.440968 0.00658448 0.5528
-0.440968 0.00658448 0.5528
-0.441118 0.00508282 0.578933
-0.439259 0.00562012 0.661133
-0.430397 0.00654716 0.618067
-0.440223 0.00976237 0.5196
-0.447268 0.00644307 0.5676
-0.445242 0.00646014 0.5632
-0.445242 0.00646014 0.5632
-0.4421 0.00802701 0.569667
-0.442663 0.00700675 0.532933
-0.442521 0.00675354 0.641467
-0.443823 0.00644747 0.5286
-0.443823 0.00644747 0.5286
-0.453955 0.00504293 0.640533
-0.453955 0.00504293 0.640533
-0.425102 0.0078625 0.6854
-0.441714 0.00617756 0.571533
-0.44524 0.00511421 0.642067
-0.444873 0.00575237 0.601533
-0.444873 0.00575237 0.601533
-0.438972 0.00592922 0.561867
-0.451462 0.00574014 0.5652
-0.451462 0.00574014 0.5652
-0.451462 0.00574014 0.5652
-0.451462 0.00574014 0.5652
-0.428478 0.00830564 0.564333
-0.436138 0.00593857 0.562267
-0.432795 0.00653323 0.689067
-0.442914 0.00714138 0.567533
-0.4511 0.00486661 0.6746
-0.4511 0.00486661 0.6746
-0.4511 0.00486661 0.6746
-0.4511 0.00486661 0.6746
-0.4511 0.00486661 0.6746
-0.450739 0.00510025 0.568
-0.447526 0.0056967 0.671733
-0.447526 0.0056967 0.671733
-0.447526 0.0056967 0.671733
-0.447526 0.0056967 0.671733
-0.450772 0.00661934 0.6684
-0.450772 0.00661934 0.6684
-0.450772 0.00661934 0.6684
-0.450772 0.00661934 0.6684
-0.450772 0.00661934 0.6684
-0.450772 0.00661934 0.6684
-0.450772 0.00661934 0.6684
-0.449139 0.00596255 0.5698
-0.45097 0.006292 0.568133
