mu sigma
0.657207 0.725301
0.727258 0.719737
0.803977 0.735175
0.849898 0.729531
0.806897 0.685819
0.806897 0.685819
0.847529 0.647446
0.842021 0.697483
0.842021 0.697483
0.906251 0.677848
0.830619 0.719553
0.861871 0.699859
0.861871 0.699859
0.861871 0.699859
0.861871 0.699859
0.861871 0.699859
0.792309 0.776645
0.852239 0.80812
0.836 0.80742
0.836 0.80742
0.836 0.80742
0.823992 0.733678
0.739216 0.731128
0.739216 0.731128
0.739216 0.731128
0.739216 0.731128
0.733677 0.646644
0.733677 0.646644
0.733677 0.646644
0.733677 0.646644
0.77095 0.646039
0.806075 0.600853
0.806075 0.600853
0.806075 0.600853
0.767223 0.60876
0.752375 0.623286
0.812906 0.590238
0.812906 0.590238
0.812906 0.590238
0.786318 0.546869
0.730825 0.524898
0.730825 0.524898
0.730825 0.524898
0.730825 0.524898
0.775659 0.536628
0.789499 0.579256
0.789499 0.579256
0.789499 0.579256
0.789499 0.579256
0.800422 0.582167
0.800422 0.582167
0.800422 0.582167
0.850553 0.54606
0.903462 0.540731
0.896015 0.547868
0.896015 0.547868
0.84195 0.590889
0.84195 0.590889
0.84195 0.590889
0.846139 0.620186
0.846139 0.620186
0.826213 0.576976
0.826213 0.576976
0.797966 0.626225
0.80038 0.59504
0.80038 0.59504
0.80038 0.59504
0.80038 0.59504
0.80038 0.59504
0.80038 0.59504
0.80038 0.59504
0.80038 0.59504
0.812226 0.600233
0.846148 0.619209
0.846148 0.619209
0.846148 0.619209
0.846148 0.619209
0.846148 0.619209
0.812986 0.627597
0.828798 0.603017
0.793503 0.617871
0.807552 0.615235
0.799743 0.612951
0.813703 0.653367
0.786399 0.677873
0.786399 0.677873
0.786399 0.677873
0.790797 0.644797
0.811197 0.687585
0.837357 0.656008
0.819161 0.634561
0.864058 0.598395
0.864058 0.598395
0.864058 0.598395
0.890862 0.642553
0.860732 0.607947
0.872228 0.571682
0.84981 0.524458
0.842432 0.557668
0.816995 0.598491
