mu sigma
0.725151 0.637807
0.73169 0.604186
0.667269 0.622359
0.667269 0.622359
0.710107 0.583388
0.710107 0.583388
0.748994 0.621655
0.748994 0.621655
0.771364 0.609919
0.77081 0.574444
0.790645 0.607722
0.835969 0.585145
0.835969 0.585145
0.835969 0.585145
0.780486 0.640365
0.809897 0.625383
0.882769 0.647277
0.85287 0.592029
0.85287 0.592029
0.85287 0.592029
0.85287 0.592029
0.85287 0.592029
0.85287 0.592029
0.817192 0.621959
0.836854 0.686863
0.836854 0.686863
0.86519 0.66913
0.93522 0.617515
0.93522 0.617515
0.870422 0.679811
0.870422 0.679811
0.870422 0.679811
0.870422 0.679811
0.870422 0.679811
0.870422 0.679811
0.870422 0.679811
0.870422 0.679811
0.870422 0.679811
0.870422 0.679811
0.870422 0.679811
0.870422 0.679811
0.812393 0.696966
0.860515 0.650625
0.860515 0.650625
0.852151 0.607022
0.872056 0.596032
0.856984 0.590024
0.802666 0.563164
0.768383 0.582013
0.768383 0.582013
0.721024 0.548882
0.700819 0.574479
0.700819 0.574479
0.700819 0.574479
0.700819 0.574479
0.700819 0.574479
0.726308 0.56053
0.702706 0.521812
0.702706 0.521812
0.712545 0.566067
0.731015 0.539754
0.773359 0.505083
0.773359 0.505083
0.773359 0.505083
0.736352 0.538071
0.736352 0.538071
0.736352 0.538071
0.736352 0.538071
0.769794 0.579039
0.81252 0.562252
0.835386 0.590805
0.835386 0.590805
0.835386 0.590805
0.80087 0.637145
0.833974 0.64091
0.798571 0.623585
0.790932 0.640641
0.790932 0.640641
0.82412 0.611928
0.826485 0.6013
0.812658 0.619305
0.801604 0.64912
0.801604 0.64912
0.760474 0.627775
0.736932 0.60804
0.736932 0.60804
0.722507 0.61005
0.729095 0.613606
0.721001 0.633368
0.684448 0.627598
0.657406 0.623072
0.618264 0.662096
0.609734 0.67512
0.60115 0.711076
0.636403 0.755965
0.636403 0.755965
0.636403 0.755965
0.636403 0.755965
0.636403 0.755965
0.636403 0.755965
