Energy Error Acceptance
-0.440698 0.0119957 0.556917
-0.440698 0.0119957 0.556917
-0.440698 0.0119957 0.556917
-0.440698 0.0119957 0.556917
-0.452234 0.0055549 0.608833
-0.452234 0.0055549 0.608833
-0.452234 0.0055549 0.608833
-0.434128 0.00928031 0.668667
-0.434128 0.00928031 0.668667
-0.432773 0.00901015 0.60175
-0.452469 0.00559923 0.578
-0.452469 0.00559923 0.578
-0.452469 0.00559923 0.578
-0.452469 0.00559923 0.578
-0.452469 0.00559923 0.578
-0.452469 0.00559923 0.578
-0.452469 0.00559923 0.578
-0.424736 0.0094044 0.528167
-0.418341 0.0120721 0.559083
-0.418341 0.0120721 0.559083
-0.426174 0.00961118 0.714583
-0.426174 0.00961118 0.714583
-0.428336 0.0077967 0.618667
-0.443291 0.00626789 0.513667
-0.454834 0.00629902 0.600917
-0.438369 0.00680241 0.60075
-0.42379 0.0137083 0.622583
-0.433222 0.0088395 0.59975
-0.433222 0.0088395 0.59975
-0.430757 0.00645862 0.5185
-0.417416 0.00737984 0.648917
-0.404665 0.00851775 0.667917
-0.404665 0.00851775 0.667917
-0.385367 0.00882917 0.549417
-0.415106 0.00830523 0.668083
-0.415106 0.00830523 0.668083
-0.371268 0.00849832 0.504917
-0.399843 0.00963265 0.562417
-0.42669 0.00671179 0.536083
-0.436171 0.00710472 0.62025
-0.436171 0.00710472 0.62025
-0.416102 0.0073264 0.544583
-0.435869 0.00713763 0.605583
-0.437685 0.00594146 0.63825
-0.437685 0.00594146 0.63825
-0.439425 0.00837522 0.667917
-0.439425 0.00837522 0.667917
-0.427671 0.0100167 0.580667
-0.435757 0.00807473 0.53275
-0.419022 0.011149 0.635583
-0.429211 0.00612688 0.634667
-0.429211 0.00612688 0.634667
-0.429211 0.00612688 0.634667
-0.37045 0.0111724 0.54975
-0.409267 0.00722224 0.649083
-0.418469 0.0100229 0.60775
-0.418469 0.0100229 0.60775
-0.418469 0.0100229 0.60775
-0.418469 0.0100229 0.60775
-0.42258 0.00972311 0.663333
-0.42258 0.00972311 0.663333
-0.428945 0.00751714 0.653333
-0.448558 0.00656828 0.603417
-0.448558 0.00656828 0.603417
-0.448558 0.00656828 0.603417
-0.448558 0.00656828 0.603417
-0.435881 0.0104813 0.628833
-0.435881 0.0104813 0.628833
-0.435881 0.0104813 0.628833
-0.449501 0.00642655 0.569833
-0.449501 0.00642655 0.569833
-0.449501 0.00642655 0.569833
-0.449501 0.00642655 0.569833
-0.413591 0.00934853 0.596833
-0.412264 0.00694328 0.609833
-0.412264 0.00694328 0.609833
-0.412264 0.00694328 0.609833
-0.412264 0.00694328 0.609833
-0.412264 0.00694328 0.609833
-0.412264 0.00694328 0.609833
-0.438447 0.00801597 0.66
-0.438447 0.00801597 0.66
-0.431106 0.00741695 0.6325
-0.426636 0.0104036 0.587333
-0.426636 0.0104036 0.587333
-0.426636 0.0104036 0.587333
-0.426636 0.0104036 0.587333
-0.426636 0.0104036 0.587333
-0.432311 0.00696721 0.6355
-0.425547 0.00720827 0.651
-0.425547 0.00720827 0.651
-0.436457 0.00743047 0.604667
-0.416885 0.0100568 0.603667
-0.438453 0.00891127 0.5685
-0.438453 0.00891127 0.5685
-0.41699 0.0187837 0.60275
-0.440019 0.00779857 0.56975
-0.440019 0.00779857 0.56975
-0.432817 0.00959526 0.605
-0.428878 0.00757628 0.599667
